cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0382-00-1037183-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Servicios Generales,CD,"Arrendamiento De Inmueble Para Funcionamiento De Oficinas De La Aisem, Piso 6 Y 7 Edificio Barcelona - Gestión 2020",Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Einar Gustavo Merida Aguilar (Telf: 2125007), ,,   - , ,2020-02-05,La Paz,NB-SABS (D.S.0181)
20-0382-00-1033625-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Servicios Generales,CD,Arrendamiento De Inmueble Para Funcionamiento De Oficinas De Archivo Y Almacenes De La Aisem - Gestion 2020,Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Litzie Lizeth Choque Soto (Telf: 2125007), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
20-0382-00-1037385-1-1,Agencia De Infraestructura En Salud Y Equipamiento Medico,Consultoria,OF,"Profesional En Gestion Ambiental 
Para El Contrato De Prestamo Bid 4612/Bl-Bo",No Informado,2020-04-17,2020-03-23,Documento Base de ContratacionConvocatoriaResolución/Nota/Documento que autorice la AmpliacionConvocatoria a Ampliacion,FORM 100FORM 100-E,Ver Ficha,Gabriela Claudia Perez Gallegos (Telf: 2125007), ,,   - , ,,La Paz,BID
20-0382-00-1037378-1-1,Agencia De Infraestructura En Salud Y Equipamiento Medico,Consultoria,OF,Profesional En Gestión Social Para El Contrato De Prestamo Bid 4612/Bl-Bo,No Informado,2020-04-17,2020-03-23,ConvocatoriaDocumento Base de ContratacionConvocatoria a AmpliacionResolución/Nota/Documento que autorice la Ampliacion,FORM 100FORM 100-E,Ver Ficha,Gabriela Claudia Perez Gallegos (Telf: 2125007), ,,   - , ,,La Paz,BID
20-0382-00-1038880-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Bienes,OF,Equipamiento De Establecimientos De Salud Para Atencion De Emergencia De La Pandemia De Coronavirus A Nivel Nacional,Contratado,,2020-04-25,InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Gabriela Claudia Perez Gallegos (Telf: 2125007), ,,   - , ,2020-03-24,La Paz,BID
20-0382-00-1039048-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Bienes,OF,Adquisicion De Equipamiento De Laboratorio (Gasometro (125) Para La Respuesta A Emergencias De Salud Publica,Contratado,,2020-04-27,InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioSustento LegalSustento Técnico,FORM 400FORM 250,Ver Ficha,Ana Maria Ximena Siles Crespo (Telf: 2125007), ,,   - , ,2020-04-01,La Paz,BM
20-0382-00-1039067-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Bienes,OF,"Adquisicion De Equipamiento De Monitorizacion De Signos Vitales De Pacientes En Terapia Intensiva (Monitores Multiparametricos Modulares (500), Central De Monitoreo (125) Y Otros",Contratado,,2020-04-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInformeContrato Modificatorio/Orden de CambioSustento LegalSustento Técnico,FORM 400FORM 250,Ver Ficha,Ana Maria Ximena Siles Crespo (Telf: 2125007), ,,   - , ,2020-04-01,La Paz,BM
20-0382-00-1039128-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Bienes,CM,Adquisicion De Utiles De Escritorio Y Papeleria Para La Aisem,Contratado,,2020-04-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Einar Gustavo Merida Aguilar (Telf: 2125007), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0382-00-1039610-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Bienes,OF,"Adquisiciã?????N De Equipamiento Para Triage, Terapia Intermedia E Intensiva (Bolsas De Reanimaciã?????N (625), Estetoscopios (900) Videolaringoscopios (100), Tensiã?????Metros (300) Y Otros Para La Respuesta A Emergencias De Salud Publica",Contratado,,2020-05-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)InformeContrato/Orden de Compra/Orden de ServicioSustento LegalContrato Modificatorio/Orden de CambioSustento TécnicoVer mas...,FORM 400FORM 250FORM 250,Ver Ficha,Ana Maria Ximena Siles Crespo (Telf: 2125007), ,,   - , ,2020-04-01,La Paz,BM
20-0382-00-1039711-0-E,Agencia De Infraestructura En Salud Y Equipamiento Medico,Servicios Generales,CM,Taller Mecanico Para Los Vehiculos Oficiales De La Aisem - Gestion 2020,Contratado,,2020-05-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Einar Gustavo Merida Aguilar (Telf: 2125007), ,,   - , ,2020-03-13,La Paz,NB-SABS (D.S.0181)
