cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0680-00-1029342-0-E,Contraloria General Del Estado ,Consultoria,CM,Consultor De Linea Asistente Administrativo,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-02-06,La Paz,NB-SABS (D.S.0181)
20-0680-00-1033026-1-1,Contraloria General Del Estado ,Servicios Generales,ANPE,"Impresion De Hojas, Block, Facturas, Sobres, Tarjetas Y Otros Impresos - Primer Requerimiento",Contratado,2020-03-11,2020-03-04,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM 200FORM 500,Ver Ficha,Ana Coronel Condori (Telf: 2177400), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-0680-00-1032611-0-E,Contraloria General Del Estado ,Consultoria,CM,Consultor Para Presentar Apoyo Y Asistencia Tecnica Gerencia Departamental De Tarija,Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Faustina Quispe Garcia (Telf: 2177400), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0680-00-1033477-0-E,Contraloria General Del Estado ,Bienes,CM,Adquisicion De Proyector De Video,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ana Coronel Condori (Telf: 2177400), ,,   - , ,2020-02-19,La Paz,NB-SABS (D.S.0181)
20-0680-00-1034711-0-E,Contraloria General Del Estado ,Bienes,CM,Adquisicion De Estanteria Metalica,Contratado,,2020-03-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0680-00-1035185-1-1,Contraloria General Del Estado ,Obras,ANPP,Remodelacion De Oficinas Contraloria General Del Estado Planta Semi Sotano,No Informado,2020-03-30,2020-03-13,Especificaciones TecnicasPlanosPlanosPlanosPlanosPlanosPlanosDocumento Base de ContratacionVer mas...,FORM 100FORM 100-E,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - ,20/03/2020 15:00,,La Paz,NB-SABS (D.S.0181)
20-0680-00-1037170-0-E,Contraloria General Del Estado ,Bienes,CM,Compra De Toners Para Impresoras Y Fotocopiadora Para La Gerencia Departamental Del Beni - Gestion 2020,Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cinthia Gomez Cespedes (Telf: 2177400), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0680-00-1042765-0-E,Contraloria General Del Estado ,Consultoria,CM,Consultor Individual De Lã?ÂNea Para La Verificaciã??N De Contratos Y Recepciã??N Djbr,Contratado,,2020-06-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-03-09,La Paz,NB-SABS (D.S.0181)
20-0680-00-1042893-0-E,Contraloria General Del Estado ,Consultoria,CM,Consultor Individual De Linea Para La Verificacion De Procesos,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-03-09,La Paz,NB-SABS (D.S.0181)
20-0680-00-1031648-2-1,Contraloria General Del Estado ,Bienes,ANPE,Adquisicion De Switch De 48 Puertos,Contratado,2020-06-24,2020-06-15,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - ,18/06/2020 11:30,2020-06-30,La Paz,NB-SABS (D.S.0181)
20-0680-00-1043929-0-E,Contraloria General Del Estado ,Servicios Generales,CM,Provision E Instalacion De Cubierta De Calamina Sobre Estructura Metalica,Contratado,,2020-06-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-05-29,La Paz,NB-SABS (D.S.0181)
20-0680-00-1045802-0-E,Contraloria General Del Estado ,Bienes,CM,Adquisicion De Dos Ups,Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ana Coronel Condori (Telf: 2177400), ,,   - , ,2020-06-02,La Paz,NB-SABS (D.S.0181)
20-0680-00-1045828-0-E,Contraloria General Del Estado ,Consultoria,CM,"Consultor Individual De Linea Para La Revision De Procesos De Contratación Directas, Por Excepción, Baja Y Exclusiones De Procesos De Registro.",Contratado,,2020-06-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Yhurema Agustina Avalos Acarapi (Telf: 2177400), ,,   - , ,2020-06-08,La Paz,NB-SABS (D.S.0181)
20-0680-00-1046218-0-E,Contraloria General Del Estado ,Bienes,CM,Adquisicion De Overoles De Bioseguridad Para El Personal De La Oficina Central - Cge,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ana Coronel Condori (Telf: 2177400), ,,   - , ,2020-06-08,La Paz,NB-SABS (D.S.0181)
