cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0046-21-1032431-0-E,Seguro Social Universitario - Cochabamba,Obras,EX,"Construcciã?N De Los Bloques De Consulta Externa, Emergencias, Administracion Y Servicios Del Seguro Social Universitario Cochabamba",Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2019-08-02,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1032691-1-1,Seguro Social Universitario - Cochabamba,Bienes,LP,Adquisicion De Productos Farmaceuticos-Medicamentos,Vigente,2020-09-10,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCResolución/Nota/Documento que autorice la AmpliacionResolucion/Documento de SuspensionResolucion/Documento de Reanudacion,FORM 100FORM 120FORM 100-EFORM 100-EFORM RPS,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - ,16/03/2020 16:00,,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1034322-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Aquisicion De Equipamiento E Insumos De Proteccion Coronavirus,Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-28,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1034790-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Aquisicion De Reativos Para Laboratorio 1,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-04,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1038063-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Provision E Instalacion De Cuatro Equipos De Aire Acondicionados,Contratado,,2020-04-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-18,Cochabamba,NB-SABS (D.S.0181)
19-0046-21-1038961-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia 14,Contratado,,2020-04-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2019-08-30,Cochabamba,NB-SABS (D.S.0181)
19-0046-21-1039594-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Provision De Enzalutamida,Contratado,,2020-05-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2019-12-03,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1034625-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Transductor Con Conexion A Tierra Ultrasonica Sonosurg T2h,Contratado,,2020-05-29,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-12,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1043653-0-E,Seguro Social Universitario - Cochabamba,Bienes,EX,Adquisicion De Ventilador Mecanico,Contratado,,2020-06-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-04-20,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1041697-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Provision De Reactivos Para Laboratorio 2,Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-03-02,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1045716-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Adquisicion De Productos Farmaceuticos - Atezolizumab,Contratado,,2020-06-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-03,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1045751-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Productos Farmaceuticos Xtandi,Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-04-08,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1045766-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Productos Farmaceuticos - Xtandi,Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-03-23,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1045735-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Adquisicion De Productos Farmaceuticos - Xtandi,Contratado,,2020-06-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-03-27,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1046075-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia,Contratado,,2020-06-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-21,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1046216-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-03-20,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1046196-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia,Contratado,,2020-06-24,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-20,Cochabamba,NB-SABS (D.S.0181)
20-0046-21-1046096-0-E,Seguro Social Universitario - Cochabamba,Bienes,CM,Material De Neurocirugia,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772), ,,   - , ,2020-02-14,Cochabamba,NB-SABS (D.S.0181)
