cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0291-05-1035321-1-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,ANPE,"Jefe De Fiscalizacion, Proyecto Construccion Tunel Incahuasi",Desierto,2020-03-19,2020-03-12,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-03-24,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-985890-2-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,LP,"Supervision Tecnica, Ambiental Y Social  De La Construccion De La Doble Via Sucre - Yamparaez",Adjudicado,2020-08-04,2020-03-13,Autorización del Órgano Rector para modificación del DBCDocumento Base de ContratacionConvocatoriaResolucion de aprobacion del DBCEnmiendasResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de SuspensionVer mas...,FORM 100FORM 120FORM 100-EFORM RPSFORM 100-EFORM RPSFORM 170,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - ,20/03/2020 10:00,2020-08-13,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1045002-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,CM,Consultor En Activos Fijos  Y Almacenes,Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-03,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1044966-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Servicios Generales,CM,"Servicio De Chofer Mensajero, Gerencia Regional Chuquisaca",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-01,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1044986-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Servicios Generales,CM,"Servicio De Auxiliar Contable, Gerencia Regional Chuquisaca",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-01,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1044972-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Servicios Generales,CM,"Servicio En Atencion De Ventanilla De Correspondencia, Gerencia Regional Chuquisaca",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-01,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1045647-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Bienes,CM,"Adquisicion De Llantas, Gch 2020",Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-12,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1047077-0-E,Administradora Boliviana De Carreteras - Regional Chuquisaca,Bienes,CM,"Adquisicion De Material De Escritorio, Gch 2020",Contratado,,2020-06-30,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,2020-06-19,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1052624-1-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,ANPE,Arquitecto/Ing. Civil Del Equipo Prp Proyecto Construccion Doble Via Sucre - Yamparaez,Suspendido,2020-08-11,2020-07-31,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1052645-1-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,ANPE,Trabajadora Social Del Equipo Prp Proyecto Construccion Doble Via Sucre - Yamparaez,Suspendido,2020-08-13,2020-07-31,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1052597-1-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,ANPE,Abogado Del Equipo Prp Proyecto Construccion Doble Via Sucre - Yamparaez,Suspendido,2020-08-14,2020-07-31,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0291-05-1052607-1-1,Administradora Boliviana De Carreteras - Regional Chuquisaca,Consultoria,ANPE,Ingeniero Agronomo Del Equipo Prp Proyecto Construccion Doble Via Sucre - Yamparaez,Suspendido,2020-08-10,2020-07-31,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Jeanneth Soledad Morales Miranda (Telf: 6437942), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
