cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0418-16-1034462-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratacion De Servicios Medicos De Cardiologia Para La Cps. Regional Tarija Gestion 2020,No Informado,2020-03-17,2020-03-10,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-0418-16-1034518-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratacion De Servicios Medicos De Urologia Con Uroflujometria Y Uterocistoscopia Para La Cps. Regional Tarija Gestion 2020,No Informado,2020-03-18,2020-03-10,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-0418-16-1035380-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratacion De Servicios Medicos De Neurologia Y Estudios  Complementarios De La Especialidad (Electro Miografia Y Electro Encefalograma) Para La Cps. Regional Tarija Gestion 2020,No Informado,2020-03-18,2020-03-12,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-0418-16-1035688-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratación De Servicios Medicos En La  En La Especialidad De Fisioterapia Y Kinesiologia Para La Caja Petrolera De Salud Regional Tarija Gestion 2020,No Informado,2020-03-20,2020-03-13,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-20,Tarija,NB-SABS (D.S.0181)
20-0418-16-1035646-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratación De Servicios  Medicos En Gastroenterologia Y Otros Servicios Complementarios  Para La Cps. Regional Tarija Gestion 2020,Desierto,2020-03-20,2020-03-13,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-20,Tarija,NB-SABS (D.S.0181)
20-0418-16-1035632-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,"Contratacion De Servicios Medicos En La Especialidad De Otorrinolaringologia, Mas Examenes Complementarios  (Fibrolaringoscopia, Procedimientos Quirurgicos  Menores Y Medianos) Para La Cps. Regional Tarija Gestion 2020",No Informado,2020-03-19,2020-03-13,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-19,Tarija,NB-SABS (D.S.0181)
20-0418-16-1036113-1-1,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,ANPE,Contratacion De Servicios De Laboratorio De Estudios Especiales Para  La Caja Petrolera De Salud Regional Tarija Gestion 2020,Suspendido,2020-03-23,2020-03-16,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-03-23,Tarija,NB-SABS (D.S.0181)
20-0418-16-1051654-0-E,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,CM,Contratacion De Servicios Medicos De Estudios De Mamografia De Acuerdo A Requerimientode La Caja Petrolera De Salud Regional Tarija Gestion 2020,Contratado,,2020-07-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-02-17,Tarija,NB-SABS (D.S.0181)
20-0418-16-1051656-0-E,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,CM,Contratacion De Servicios Medicos En La Especialidad De Anatomia Patologica De Acuerdo A Requerimiento De La Caja Petrolera De Salud,Contratado,,2020-07-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-02-17,Tarija,NB-SABS (D.S.0181)
20-0418-16-1051942-0-E,Caja Petrolera De Salud-Administracion Regional Tarija,Servicios Generales,CM,Contratacion De Servicios Medicos Especialidad De Nefrologia Para La Caja Petrolera De Salud Regional Tarija Gestion 2020,Contratado,,2020-07-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Zaida Villanueva Flores (Telf: 6668593), ,,   - , ,2020-02-11,Tarija,NB-SABS (D.S.0181)
