cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1313-00-1031401-1-1,Gobierno Autonomo Municipal De Colomi,Consultoria,ANPE,"Contratación De Consultores Individuales De Línea: Educadora 1 Centro De Desarrollo Integral Colomi, Educadora 2 Centro De Desarrollo Integral Colomi, Cocinera Y Limpieza Centro De Desarrollo Integral Colomi - Gestión 2020",No Informado,2020-03-06,2020-03-02,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-03-06,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1035901-1-1,Gobierno Autonomo Municipal De Colomi,Bienes,ANPE,Adquisición De 85 Tubos De Hormigón Armado,No Informado,2020-03-20,2020-03-16,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1036850-1-1,Gobierno Autonomo Municipal De Colomi,Obras,ANPP,Const. Tinglado U.E. Chullpani Grande D-2,Desierto,2020-03-31,2020-03-19,ConvocatoriaDocumento Base de ContratacionEspecificaciones TecnicasPlanosInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-04-13,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1036886-1-1,Gobierno Autonomo Municipal De Colomi,Bienes,LP,Adquisición De Equipo Pesado Municipio De Colomi - Dos Volquetas De 6m3 Minimo,Desierto,2020-04-09,2020-03-19,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - ,27/03/2020 11:00,2020-04-17,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041647-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Asistente De Ruat - Caja,Contratado,,2020-05-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-10,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041656-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Encargado De Sicoes Y Pac,Contratado,,2020-05-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-03,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041530-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Encargado De Cotizaciones - Mensajeria Y Archivo,Contratado,,2020-05-26,Res. de Adjudicacion (nota)InformeContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-07,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041639-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Chofer Obras Publicas I,Contratado,,2020-05-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-13,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041675-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Tecnico De Catastro Y Ordenamiento Territorial,Contratado,,2020-05-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-16,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041846-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Encargado De Tv Municipal Colomi - Gestion 2020,Contratado,,2020-05-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-28,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041829-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Jefe De Proyectos,Contratado,,2020-05-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-13,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041920-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Auxiliar Contable,Contratado,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-08,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1041951-0-E,Gobierno Autonomo Municipal De Colomi,Consultoria,CM,Contratacion De Consultor Individual De Linea: Trabajador (A) Social D.N.M.A. - Slim,Contratado,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-01-16,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1044733-1-1,Gobierno Autonomo Municipal De Colomi,Bienes,ANPP,Adquisición De Alimento Complementario Para El Adulto Mayor (Carmelo) Municipio De Colomi ? Gestión 2020,Adjudicado,2020-06-25,2020-06-15,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-07-02,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1044725-1-1,Gobierno Autonomo Municipal De Colomi,Bienes,ANPP,Adquisición De Alimentación Complementaria Para Niños Y Niñas (Nutribebe) Para El Municipio De Colomi ? Gestión 2020,Contratado,2020-06-25,2020-06-15,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-07-02,Cochabamba,NB-SABS (D.S.0181)
20-1313-00-1047071-0-E,Gobierno Autonomo Municipal De Colomi,Bienes,OF,Adquisiciã??N De Insumos De Bioseguridad Covid 19,Contratado,,2020-06-29,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Calixtino Lopez . (Telf: 4340640), ,,   - , ,2020-05-26,Cochabamba,Otra Normativa especifica
