cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-4601-02-1032733-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,CM,Adquisicion De Productos Metalicos Programa: Monitoreo A La Conservacion De Ecosistemas Y Produccion Sostenible,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Pascual Enrique Gareca Oblitas (Telf: 46136225), ,,   - , ,2020-02-27,Tarija,NB-SABS (D.S.0181)
20-4601-02-1034125-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,CM,"Adquisicion De Productos Agricolas, Pecuarios Y Forestales Programa: Monitoreo A Conservacion De Ecosistemas Y Produccion Sostenible.",Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Pascual Enrique Gareca Oblitas (Telf: 46136225), ,,   - , ,2020-02-27,Tarija,NB-SABS (D.S.0181)
20-4601-02-1031798-1-2,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,ANPP,Adquisicion De Paquetes Alimentarios Para Las Personas Con Discapacidad - Gobierno Autonomo Regional Del Gran Chaco - Carapari Para La Gestion 2020.,Contratado,2020-04-17,2020-03-11,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Pascual Enrique Gareca Oblitas (Telf: 46136225), ,,   - , ,2020-04-21,Tarija,NB-SABS (D.S.0181)
20-4601-02-1036643-1-1,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,ANPP,Adquisicion De Productos Quimicos Y Farmaceuticos -Programa De Sanidad Animal - Carapari.,Contratado,2020-06-08,2020-03-18,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 100-EFORM RPSFORM 170FORM 200FORM 500,Ver Ficha,Alex Agustin Ayzama Baldiviezo (Telf: 46136225), ,,   - , ,2020-06-15,Tarija,NB-SABS (D.S.0181)
20-4601-02-1036492-1-1,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,ANPE,Adquisición De Prendas De Vestir Sereca-Carapari,Suspendido,2020-03-26,2020-03-19,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Cris Leidy Garcia Franco (Telf: 46136225), ,,   - , ,,Tarija,NB-SABS (D.S.0181)
20-4601-02-1037474-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,CM,Adquisiciã?N De Calzados  Sereca -Carapari,Contratado,,2020-03-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cris Leidy Garcia Franco (Telf: 46136225), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-4601-02-1038837-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Servicios Generales,CM,Servicio De Internet - Gobierno Autonomo Regional Del Gran Chaco - Carapari,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Yamil Jose Saca Fulguera (Telf: 46136225), ,,   - , ,2020-02-13,Tarija,NB-SABS (D.S.0181)
20-4601-02-1039121-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,CM,Adquisicion De Alimentos Para El Hogar De Niños Huerfanos Y Abandonados - Gobierno Autonomo Regional Del Gran Chaco - Carapari,Contratado,,2020-04-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Pascual Enrique Gareca Oblitas (Telf: 46136225), ,,   - , ,2020-03-04,Tarija,NB-SABS (D.S.0181)
20-4601-02-1039111-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Bienes,CM,Adquisicion De Alimentos Para El Centro De Acogimiento Del Adulto Mayor-Gobierno Autonomo Regional Del Gran Chaco - Carapari.,Contratado,,2020-04-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Pascual Enrique Gareca Oblitas (Telf: 46136225), ,,   - , ,2020-03-04,Tarija,NB-SABS (D.S.0181)
20-4601-02-1039400-0-E,Gobierno Autonomo Regional Del Gran Chaco - Carapari,Servicios Generales,CM,Servicios  De Internet  Para Las Oficinas Del Sereca -Carapari,Contratado,,2020-04-30,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cris Leidy Garcia Franco (Telf: 46136225), ,,   - , ,2020-04-23,Tarija,NB-SABS (D.S.0181)
