cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1531-00-1032080-1-1,Gobierno Autonomo Municipal De Tomave,Obras,ANPP,Const. Sistema De Agua Potable Ventilla,En curso,2020-03-13,2020-03-02,Documento Base de ContratacionEspecificaciones TecnicasConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Reanudacion,FORM 100FORM 100-EFORM RPS,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
16-1531-00-1036238-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Construccion Coliseo Cerrado Yura,Contratado,,2020-03-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 68373950), ,,   - , ,2017-02-16,Potosi,NB-SABS (D.S.0181)
16-1531-00-1036197-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Construccion Mercado La Yureñita,Contratado,,2020-03-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 68373950), ,,   - , ,2016-08-31,Potosi,NB-SABS (D.S.0181)
16-1531-00-1036716-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Construccion Unidad Educativa Elizardo Perez De Keluyo,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 68373950), ,,   - , ,2016-07-25,Potosi,NB-SABS (D.S.0181)
17-1531-00-814744-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Const. Tinglado U. E. Eduardo Abaroa   De Visigza - Visigza,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2017-12-04,Potosi,NB-SABS (D.S.0181)
17-1531-00-1036853-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Const. Unidad Educativa Sagrado Corazon De Jesus,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2017-02-17,Potosi,NB-SABS (D.S.0181)
17-1531-00-1036785-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Const. 4 Aulas Mas Tinglado U. E. Mariscal Ayacucho De Carlos Machicao - Carlos Machicao,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2017-12-20,Potosi,NB-SABS (D.S.0181)
17-1531-00-1036835-0-E,Gobierno Autonomo Municipal De Tomave,Obras,CD,Const. 4 Aulas Mas Tinglado U. E. Jaime Mendoza De Jachioco - Jachioco,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2017-12-08,Potosi,NB-SABS (D.S.0181)
20-1531-00-1043427-1-1,Gobierno Autonomo Municipal De Tomave,Bienes,ANPE,Adquisicion De Medicamentos Fondo Rotativo - Primer Semestre Gestion 2020,Anulado desde la convocatoria,2020-06-16,2020-06-08,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-1531-00-1043271-1-1,Gobierno Autonomo Municipal De Tomave,Bienes,ANPP,Servicios De Salud Universal Y Gratuita - Sus (Adquisicion De Medicamentos E Insumos Ley 1152 - Primer Semestre Gestion 2020),Anulado desde la convocatoria,2020-06-19,2020-06-08,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-1531-00-1043427-1-2,Gobierno Autonomo Municipal De Tomave,Bienes,ANPE,Adquisicion De Medicamentos Fondo Rotativo - Primer Semestre Gestion 2020,Adjudicado,2020-06-19,2020-06-11,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-06-25,Potosi,NB-SABS (D.S.0181)
20-1531-00-1043271-1-2,Gobierno Autonomo Municipal De Tomave,Bienes,ANPP,Servicios De Salud Universal Y Gratuita - Sus (Adquisicion De Medicamentos E Insumos Ley 1152 - Primer Semestre Gestion 2020),Adjudicado,2020-06-24,2020-06-11,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-06-26,Potosi,NB-SABS (D.S.0181)
19-1531-00-1045692-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,EX,Alimentacion Complementaria Escolar Productos Locales,Contratado,,2020-06-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2019-02-25,Potosi,NB-SABS (D.S.0181)
20-1531-00-1047596-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,CD,Alimentacion Complementaria Escolar Productos Locales,Contratado,,2020-07-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-01-28,Potosi,NB-SABS (D.S.0181)
20-1531-00-1048212-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,CM,Equipamiento U. E. G.A.M. Tomave (Mesas-Sillas Tecnologico Yura),Contratado,,2020-07-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-06-17,Potosi,NB-SABS (D.S.0181)
18-1531-00-1048637-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,EX,Nutribebe,Contratado,,2020-07-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2018-11-26,Potosi,NB-SABS (D.S.0181)
20-1531-00-1048150-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,CM,Mantenimiento Y Reparacion De Vehiculos Livianos (Toyota Land Cruiser Prado 2261-Eps),Contratado,,2020-07-08,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-06-17,Potosi,NB-SABS (D.S.0181)
20-1531-00-1024848-2-1,Gobierno Autonomo Municipal De Tomave,Consultoria,ANPE,Const. Sistema De Riego Keluyo (Pre-Inversión),En curso,2020-07-27,2020-07-20,Documento Base de ContratacionTerminos de ReferenciaConvocatoria,FORM 100,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-1531-00-1051085-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,CM,Mantenimiento Y Reparacion De Maquinaria Pesada - Motoniveladora 670g-Jd,Contratado,,2020-07-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-03-19,Potosi,NB-SABS (D.S.0181)
20-1531-00-1051067-0-E,Gobierno Autonomo Municipal De Tomave,Bienes,CM,Mantenimiento Y Reparacion De Maquinaria Pesada (Motoniveladora Jd-670g Y Retroexcavadora 310 Sk),Contratado,,2020-07-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ronalt Paredes Romero (Telf: 71821030), ,,   - , ,2020-06-17,Potosi,NB-SABS (D.S.0181)
