cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-906-23-1039291-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisiscion Del Reactivo Tarjetas En Gel Liss Commbs Cantidad 1/2 Caja,Contratado,,2020-04-30,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-08-13,Tarija,NB-SABS (D.S.0181)
19-906-23-1039277-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Adquisicion De 6 Kits  Del Reactivo Elisa Hiv,Contratado,,2020-04-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-07-19,Tarija,NB-SABS (D.S.0181)
19-906-23-1039431-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisiciã?N De 10 Kits De Panel De Cã?Lulas,Contratado,,2020-05-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-05-14,Tarija,NB-SABS (D.S.0181)
19-906-23-1039426-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición De El Reactivo Elisa Hbsag Cantidad 6 Kits,Contratado,,2020-05-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-11-05,Tarija,NB-SABS (D.S.0181)
20-906-23-1041273-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Compra  De El Reactivo Elisa Hbsag Cantidad 6 Kits,Contratado,,2020-05-22,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-906-23-1042685-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisiciã?N Del Panel De Cã?Lulas  Cantidad 10 Kits,Contratado,,2020-06-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2020-04-01,Tarija,NB-SABS (D.S.0181)
20-906-23-1042677-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición De El Reactivo Elisa Hcv Cantidad 6 Kits,Contratado,,2020-06-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
19-906-23-1043118-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición Del Reactivo Panel De Células Cantidad 10 Kits,Contratado,,2020-06-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-12-12,Tarija,NB-SABS (D.S.0181)
20-906-23-1043107-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición Del Reactivo Elisa Hiv 6 Kits,Contratado,,2020-06-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2020-03-18,Tarija,NB-SABS (D.S.0181)
20-906-23-1043098-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición De Tarjetas En Gel 1/2 Caja Kit,Contratado,,2020-06-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2020-03-30,Tarija,NB-SABS (D.S.0181)
19-906-23-1048715-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición De El Reactivo Elisa Hiv Cantidad 4 Kits,Contratado,,2020-07-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-11-04,Tarija,NB-SABS (D.S.0181)
19-906-23-1049804-0-E,Banco De Sangre De Referencia Departamental De Tarija,Bienes,CM,Por La Adquisición Del Reactivo De Monolisa Hcv Plus Cantidad 6 Kits,Contratado,,2020-07-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ilsen Liliana Burgoa Garvizu (Telf: 6664295), ,,   - , ,2019-11-05,Tarija,NB-SABS (D.S.0181)
