cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0087-00-1031640-0-E,Ministerio De Comunicación,Consultoria,CM,Servicio De Consultor (A) Individual De Linea Tecnico Vi - Encargado (A) De Organizacion Y Catalogacion De Registros,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Esteban Chambi Chavez (Telf: 2200402), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-0087-00-1031946-0-E,Ministerio De Comunicación,Consultoria,CM,"Servicio De Consultoria Individual De Linea - Tecnico V - ""Auditor B"" Para La Unidad De Auditoria Interna",Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cristhian Alba Escobar (Telf: 2200402), ,,   - , ,2020-01-23,La Paz,NB-SABS (D.S.0181)
20-0087-00-1031904-0-E,Ministerio De Comunicación,Consultoria,CM,Servicio De Consultoria Individual De Linea Profesional Ix Asistente En Planificacion,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cristhian Alba Escobar (Telf: 2200402), ,,   - , ,2020-02-04,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032026-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Prevencion Carnaval 2020 Vi,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Gomez Santa Cruz (Telf: 2200402), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032047-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Prevencion Carnaval 2020 Vi,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Gomez Santa Cruz (Telf: 2200402), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032043-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Prevencion Carnaval 2020 Vi,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Gomez Santa Cruz (Telf: 2200402), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032036-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Prevencion Carnaval 2020 Vi,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ivan Gomez Santa Cruz (Telf: 2200402), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032442-0-E,Ministerio De Comunicación,Servicios Generales,CM,Mantenimiento Preventivo Y Correctivo Para Vehiculos Del Ministerio De Comunicacion,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Rufina Tacuña Colque (Telf: 2200402), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032940-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Emergencia Ambiental (Tiquipaya),Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marcos Pinto Pacoricona (Telf: 2200402), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0087-00-1032946-0-E,Ministerio De Comunicación,Servicios Generales,CD,Derecho A La Informacion - Emergencia Ambiental (Tiquipaya),Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marcos Pinto Pacoricona (Telf: 2200402), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
