cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0293-00-1022306-1-2,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,ANPE,"Servicio De Limpieza Para Instalaciones Del Musef, Gestión 2020",Anulado desde la convocatoria,2020-03-11,2020-03-05,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de Anulacion,FORM 100FORM 170FORM 100-E,Ver Ficha,Ventura Ventura Luque (Telf: 02-2424148), ,,   - , ,2020-03-12,La Paz,NB-SABS (D.S.0181)
20-0293-00-1024366-1-2,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,ANPE,Servicio De Limpieza Integral Del Museo Nacional De Arte Y Taypi Qhatu Gestión 2020 - Mna,Cancelado,2020-03-17,2020-03-09,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de Cancelacion,FORM 100FORM 170FORM 100-E,Ver Ficha,Luz Mariel Ilaluque Colque (Telf: 02-2424148), ,,   - , ,2020-03-19,La Paz,NB-SABS (D.S.0181)
20-0293-00-1015046-1-3,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,ANPE,"Servicio De Limpieza Integral De Oficinas, Salas Y Espacios Abiertos De La Casa Nacional De Moneda  Gestión 2020",No Informado,2020-03-17,2020-03-11,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Betty Flores Ari (Telf: 02-2424148), ,,   - , ,2020-03-19,La Paz,NB-SABS (D.S.0181)
20-0293-00-1037056-0-E,Fundacion Cultural Del Banco Central De Bolivia ,Consultoria,CM,Consultoria Individual De Linea Tecnico Asistente Contable,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Ventura Ventura Luque (Telf: 02-2424148), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0293-00-1043275-0-E,Fundacion Cultural Del Banco Central De Bolivia ,Bienes,CM,Adquisición De Replica Museografica  En Fibra De Vidrio - Vicuñas,Contratado,,2020-06-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ventura Ventura Luque (Telf: 02-2424148), ,,   - , ,2020-06-02,La Paz,NB-SABS (D.S.0181)
20-0293-00-1043979-0-E,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,CM,Alquiler De Deposito Para Bienes Culturales - Mna,Contratado,,2020-06-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Luz Mariel Ilaluque Colque (Telf: 02-2424148), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
20-0293-00-1022306-1-3,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,ANPE,"Servicio De Limpieza Para Instalaciones Del Musef, Gestión 2020",Desierto,2020-06-16,2020-06-09,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Ventura Ventura Luque (Telf: 02-2424148), ,,   - , ,2020-06-17,La Paz,NB-SABS (D.S.0181)
20-0293-00-1044494-0-E,Fundacion Cultural Del Banco Central De Bolivia ,Bienes,CM,Adquisición De Material De Bioseguridad Para El Ccp,Contratado,,2020-06-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Juan Marcelo Peralta Fuentes (Telf: 02-2424148), ,,   - , ,2020-05-19,La Paz,NB-SABS (D.S.0181)
20-0293-00-1044699-1-1,Fundacion Cultural Del Banco Central De Bolivia ,Bienes,ANPE,Adquisicion De Tonners Para La Fcbcb,Contratado,2020-06-19,2020-06-15,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Solicitud habilitación FORM-170 (requerido)Informe de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Solicitud de RectificacionVer mas...,FORM 100FORM 170Formulario 170 (Erroneo)FORM 170FORM 200FORM 500,Ver Ficha,Roxana Cumaly Cruz (Telf: 02-2424148), ,,   - , ,2020-07-03,La Paz,NB-SABS (D.S.0181)
20-0293-00-1046070-0-E,Fundacion Cultural Del Banco Central De Bolivia ,Servicios Generales,CM,Servicio De Curaduria Para Exposicion Virtual - El Faro De Las Artes Para El Crc De La Fundacion Cultural Del Banco Central De Bolivia,Contratado,,2020-06-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Gabriela J. Martinez Villaalta (Telf: 02-2424148), ,,   - , ,2020-06-12,La Paz,NB-SABS (D.S.0181)
