cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0901-00-1032018-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CD,Suministro De Combustible (Gasolina) Para La Secretaria De Obras Pã??Blicas Y Servicios,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Digno Cayo Ata (Telf: (591-4) 64-39675 ), ,,   - , ,2020-01-28,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032233-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,Compra De Utiles De Escritorio Y Oficina (Toner Y Tintas) Para Las Diferentes Direcciones Y Jefaturas Dependientes De La Secretaria Juridica.,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Silvia Vedia Calderon (Telf: (591-4) 64-39675 ), ,,   - , ,2020-01-29,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032256-0-E,Gobierno Autonomo Departamental De Chuquisaca,Consultoria,CM,"Consultor Individual De Linea Para La Jefatura De Defensa Legal Dependiente De La Secretaria Juridica Del Gobierno Autonomo Departamental De Chuquisaca,",Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Luis Alberto Siles  (Telf: (591-4) 64-39675 ), ,,   - , ,2020-01-28,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032339-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,"""Adquisicion De Productos Agricolas, Pecuarios Y Forestales (Semilla De Avena, Alfa Alfa Y Pasto) Para El Programa  Fortalecimiento  Al Desarrollo Agropecuario """,Contratado,2020-03-09,2020-03-03,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM RPSFORM 200FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-10,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032230-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,"""Adquisicion De Productos Quimicos  Y Farmaceuticos  (Reconstituyentes, Minerales,  Hormonas, Desparacitantes Y Otros) Para El Programa Fortalecimiento  Al Desarrollo Agropecuario""",Contratado,2020-03-09,2020-03-03,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM RPSFORM 200FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-11,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032896-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPP,"Adquisicion De Productos Quimicos Y Farmaceuticos: (Fungicidas, Insecticidas, Aceites Organicos) Y Otros Para Campañas Fitosanitarias Para El Programa De Sanidad Animal Y Vegetal",Desierto,2020-03-16,2020-03-04,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Digno Cayo Ata (Telf: (591-4) 64-39675 ), ,,   - ,11/03/2020 16:00,2020-03-18,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1032787-0-E,Gobierno Autonomo Departamental De Chuquisaca,Consultoria,CM,Consultor De Linea Profesional Ingeniero Electrico Para La Direccion De Energia Y Electrificacion,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Luis Alberto Siles  (Telf: (591-4) 64-39675 ), ,,   - , ,2020-02-04,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1033431-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,"Adquisicion De Productos Quimicos Y Farmaceuticos Como (Acaricida Y Estimuladores De Postura) Y Otros, Para Los Beneficiarios Del Proyecto Apicola, Para Los Municipios Beneficiarios Para El Proyecto Implementacion Y Desarrollo Del Complejo Apicola En El Departamento De Chuquisaca",Contratado,2020-03-11,2020-03-05,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM RPSFORM 200FORM 500,Ver Ficha,Jorge  Luis Bayo Parina (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-17,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1034395-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,"Adquisición De Productos Agrícolas Pecuarios Y Forestales (Tierra Negra Y Tierra Vegetal), Para El Programa Forestal De Chuquisaca.",En curso,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Reanudacion,FORM 100FORM 100-EFORM RPS,Ver Ficha,Digno Cayo Ata (Telf: (591-4) 64-39675 ), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1034839-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,"Adquisición De Productos Agrícolas Pecuarios Y Forestales, (Semillas De Diferentes Especies Forestales), Para El Programa Forestal De Chuquisaca.",En curso,2020-03-17,2020-03-11,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de Reanudacion,FORM 100FORM 100-EFORM RPS,Ver Ficha,Digno Cayo Ata (Telf: (591-4) 64-39675 ), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1035794-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,"Adquisicion De Productos Quimicos Y Farmaceuticos (Antiparasitarios, Reconstituyentes, Antibioticos, Vitaminas Y Otros) Para El Centro Experimental ""El Salvador""",Contratado,,2020-03-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Digno Cayo Ata (Telf: (591-4) 64-39675 ), ,,   - , ,2020-02-07,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1036666-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPP,Adquisicion De Productos Quimicos Y Farmaceuticos (Vacunas Y Otros Para Prevencion Y Control De Enfermedades En Animales) Para El Programa Sanidad Animal Y Vegetal,Contratado,2020-06-01,2020-03-18,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionActa Reunion de AclaracionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota)Res. de Adjudicacion (nota)Ver mas...,FORM 100FORM 100-EFORM RPSFORM 170FORM 200FORM 500,Ver Ficha,Jorge  Luis Bayo Parina (Telf: (591-4) 64-39675 ), ,,   - ,25/03/2020 10:00,2020-06-05,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1036523-1-1,Gobierno Autonomo Departamental De Chuquisaca,Bienes,ANPE,Adquisicion De Productos Metalicos Alambre De Pua Para Rehabilitacion De Potreros,Suspendido,2020-03-24,2020-03-18,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Luis Alberto Siles  (Telf: (591-4) 64-39675 ), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1036567-1-1,Gobierno Autonomo Departamental De Chuquisaca,Consultoria,ANPE,"Consultor Por Producto Profesional Geologo Para Seguimiento, Control Y Monitoreo En Temas Especializados De Hidrocarburos",Suspendido,2020-03-24,2020-03-18,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Jorge  Luis Bayo Parina (Telf: (591-4) 64-39675 ), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1036845-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,"Adquisicion De Productos De Minerales No Metalicos Y Plasticos, Rejillas Excluidoras De Plastico, Para Los Municipios Beneficiarios Para El Proyecto: Implementacion Y Desarrollo Delcomplejo Productivo Apicola En Chuquisaca",Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Luis Alberto Siles  (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-03,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1036997-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,"Adquisicion De Productos Quimicos Y Farmaceuticos (Fertilizantes, Herbicidas, Insecticidas, Fungicidas Y Acido Giberelico) Para El Proyecto Implementacion Centro De Investigacion E Innovacion Agricola Iboperenda Fase Ii",Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Silvia Vedia Calderon (Telf: (591-4) 64-39675 ), ,,   - , ,2020-02-07,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1038008-0-E,Gobierno Autonomo Departamental De Chuquisaca,Servicios Generales,CM,"Gastos  Por Alimentación  (Desayuno, Almuerzo Y Cena) Para  Funcionarios  Policiales  Del Comando  De La Policia  De Chuquisaca",Contratado,,2020-04-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-27,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1038531-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,Adquisición De Atomizadores A Motor Para Fumigacion De Infraestructuras Y VehiCulos Del Comando  De Policia De Chuquisaca,Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-04-06,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1038487-0-E,Gobierno Autonomo Departamental De Chuquisaca,Bienes,CM,Adq1uisiciã?N De Productos  De Minerales  No MetãLicos  PlãSticos (Mangas De  Polietileno) Para  El  Programa  Forestal De Chuquisaca,Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-03-10,Chuquisaca,NB-SABS (D.S.0181)
20-0901-00-1038517-0-E,Gobierno Autonomo Departamental De Chuquisaca,Servicios Generales,CM,"Gastos Por Alimentaciã???N (Desayuno, Almuerzo Y Cena) Para Funcionarios Policiales  Para Cumplir  El Plan  De Operaciones Nã??Ã?Â° 32 Covid - 19",Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Gabriela Cuellar Balcera (Telf: (591-4) 64-39675 ), ,,   - , ,2020-04-06,Chuquisaca,NB-SABS (D.S.0181)
