cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-1220-00-1021134-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisicion De Medicamentos Para El Centro De Salud De Cajuata Del Municipio De Cajuata,Contratado,,2020-03-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaSolicitud de RectificacionSolicitud de RectificacionRes. de Adjudicacion (nota),Formulario 500 (Erroneo)Formulario 400 (Erroneo)FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-12-05,La Paz,NB-SABS (D.S.0181)
20-1220-00-1042819-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisiciã??N De Llantas Para Ambulancias Del Municipio De Cajuata - Gestiã??N 2020,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2020-02-12,La Paz,NB-SABS (D.S.0181)
20-1220-00-1039407-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CD,Prevención Control Y Atención Del Coronavirus(Adq. De Una Ambulancia Para El C.S. De Cajuata),Contratado,,2020-06-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Helen Mariel Blanco Ayala (Telf: 75872569), ,,   - , ,2020-04-28,La Paz,NB-SABS (D.S.0181)
19-1220-00-1021209-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisiciã?????N  De Equipamiento Medico Para El Centro De Salud Caã?????Amina Del Municipio De Cajuata - Gestiã?????N 2019,Contratado,,2020-06-12,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaSolicitud de RectificacionSolicitud de RectificacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,Formulario 500 (Erroneo)Formulario 400 (Erroneo)FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-12-27,La Paz,NB-SABS (D.S.0181)
19-1220-00-1021133-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisiciã??N De Equipamiento Medico Para El Centro De Salud Villa Khora Del Municipio De Cajuata - Gestiã??N 2019,Contratado,,2020-06-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaSolicitud de RectificacionSolicitud de RectificacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,Formulario 500 (Erroneo)Formulario 400 (Erroneo)FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-12-27,La Paz,NB-SABS (D.S.0181)
19-1220-00-1015749-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisiciã??????N De Equipamiento Mã??????Dico Para El Centro De Salud Huaritolo,Contratado,,2020-06-16,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaSolicitud de RectificacionSolicitud de RectificacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,Formulario 500 (Erroneo)Formulario 400 (Erroneo)FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
20-1220-00-1044516-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Servicios De Salud Universal Y Gratuita -Sus (Adq. De Medicamentos Para El Centro De Salud De Cajuata Del Municipio De Cajuata),Contratado,,2020-06-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Helen Mariel Blanco Ayala (Telf: 75872569), ,,   - , ,2020-03-18,La Paz,NB-SABS (D.S.0181)
19-1220-00-1021109-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adquisiciã?N De Equipamiento Medico Para El Centro De Salud Villa Khora Del Municipio De Cajuata,Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaSolicitud de RectificacionSolicitud de RectificacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,Formulario 500 (Erroneo)Formulario 400 (Erroneo)FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-12-27,La Paz,NB-SABS (D.S.0181)
20-1220-00-1043438-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,Adq. De Medicamentos Para El Centro De Salud De Villa Khora Del Municipio De Cajuata,Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Helen Mariel Blanco Ayala (Telf: 75872569), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
19-1220-00-1047388-0-E,Gobierno Autonomo Municipal De Cajuata,Bienes,CM,"Adquisición De Material De Escritorio, Útiles De Escritorio Y De Oficina Para El Ejecutivo Municipal, Del Gobierno Municipal De Cajuata",Contratado,,2020-07-01,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Franz Elias Mamani Mamani (Telf: 75872569), ,,   - , ,2019-12-23,La Paz,NB-SABS (D.S.0181)
