cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1226-00-1029747-2-1,Gobierno Autonomo Municipal De Sorata,Obras,ANPE,Construcción Tinglado Unidad Educativa Comblili,Desierto,2020-03-06,2020-03-02,PlanosPlanosPlanosDocumento Base de ContratacionPlanosPlanosPlanosConvocatoriaVer mas...,FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,04/03/2020 15:00,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-1226-00-1032204-1-1,Gobierno Autonomo Municipal De Sorata,Obras,ANPE,Construcción Unidad Educativa San Lucas,No Informado,2020-03-06,2020-03-02,Documento Base de ContratacionPlanosConvocatoriaEspecificaciones TecnicasRes. de Adjudicacion (nota),FORM 100,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,04/03/2020 14:00,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-1226-00-1017196-2-1,Gobierno Autonomo Municipal De Sorata,Obras,LP,Construcción Sistema De Riego Comunidad Cabracancha,Anulado desde la convocatoria,2020-04-03,2020-03-13,PlanosPlanosPlanosPlanosPlanosEspecificaciones TecnicasDocumento Base de ContratacionPlanosVer mas...,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,23/03/2020 15:00,,La Paz,NB-SABS (D.S.0181)
20-1226-00-980847-2-2,Gobierno Autonomo Municipal De Sorata,Obras,LP,Construcción Puente Vehicular Chussi Yavia,Anulado desde la convocatoria,2020-04-03,2020-03-13,Documento Base de ContratacionEspecificaciones TecnicasPlanosPlanosPlanosConvocatoriaPlanosPlanosVer mas...,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,23/03/2020 14:00,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1035852-1-1,Gobierno Autonomo Municipal De Sorata,Servicios Generales,ANPE,Contratación De Seguros Para Automotores Contra Todo Riesgo Para El Gobierno Autónomo Municipal Sorata Gestión 2020,Anulado desde la convocatoria,2020-03-26,2020-03-15,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1035853-1-1,Gobierno Autonomo Municipal De Sorata,Obras,ANPE,Apertura De Camino Chejje Tramo Iii (Tacatia - Silloni - Choñavi),Anulado desde la convocatoria,2020-03-20,2020-03-16,ConvocatoriaDocumento Base de ContratacionEspecificaciones TecnicasPlanosPlanosResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,18/03/2020 14:00,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1036183-1-1,Gobierno Autonomo Municipal De Sorata,Consultoria,ANPE,Consultoría Por Producto Para Capacitacion Y Asistencia Tecnica Para El Proyecto Construcción Sistema De Riego Cabracancha,Anulado desde la convocatoria,2020-03-20,2020-03-16,ConvocatoriaDocumento Base de ContratacionTerminos de ReferenciaResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1030095-1-2,Gobierno Autonomo Municipal De Sorata,Obras,ANPP,Construcción Tinglado Unidad Educativa Alto Canaviri,Anulado desde la convocatoria,2020-03-26,2020-03-16,PlanosPlanosPlanosPlanosPlanosPlanosDocumento Base de ContratacionConvocatoriaVer mas...,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,20/03/2020 14:00,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1035861-1-1,Gobierno Autonomo Municipal De Sorata,Servicios Generales,ANPE,"Contratación De Seguros Para Automotores Contra Todo Riesgo, Para El Gobierno Autónomo Municipal Sorata Gestión 2020",Anulado desde la convocatoria,2020-03-26,2020-03-16,Especificaciones TecnicasDocumento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1038121-1-1,Gobierno Autonomo Municipal De Sorata,Bienes,LP,Adquisición De Tres Ambulancias Para Establecimientos De Salud ? Gobierno Autónomo Municipal Sorata,Desierto,2020-05-06,2020-04-13,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,23/04/2020 11:00,2020-05-05,La Paz,NB-SABS (D.S.0181)
20-1226-00-1035861-1-2,Gobierno Autonomo Municipal De Sorata,Servicios Generales,ANPE,"Contratación De Seguros Para Automotores Contra Todo Riesgo, Para El Gobierno Autónomo Municipal Sorata Gestión 2020",Desierto,2020-06-09,2020-05-28,ConvocatoriaEspecificaciones TecnicasDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,2020-06-10,La Paz,NB-SABS (D.S.0181)
20-1226-00-1038121-2-1,Gobierno Autonomo Municipal De Sorata,Bienes,LP,Adquisición De Tres Ambulancias Para Establecimientos De Salud ? Gobierno Autónomo Municipal Sorata,En curso,2020-06-19,2020-05-28,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasResolucion de aprobacion del DBC,FORM 100FORM 120,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,09/06/2020 02:00,,La Paz,NB-SABS (D.S.0181)
20-1226-00-1035853-1-2,Gobierno Autonomo Municipal De Sorata,Obras,ANPE,Apertura De Camino Chejje Tramo Iii (Tacatia - Silloni - Choñavi),Adjudicado,2020-06-05,2020-06-01,Especificaciones TecnicasConvocatoriaDocumento Base de ContratacionPlanosPlanosInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,03/06/2020 14:00,2020-06-09,La Paz,NB-SABS (D.S.0181)
20-1226-00-1036183-1-2,Gobierno Autonomo Municipal De Sorata,Consultoria,ANPE,Consultoría Por Producto Para Capacitacion Y Asistencia Tecnica Para El Proyecto Construcción Sistema De Riego Cabracancha,Anulado desde la convocatoria,2020-06-05,2020-06-01,Terminos de ReferenciaConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1226-00-980847-2-3,Gobierno Autonomo Municipal De Sorata,Obras,LP,Construcción Puente Vehicular Chussi Yavia,Adjudicado,2020-06-26,2020-06-04,ConvocatoriaPlanosPlanosDocumento Base de ContratacionPlanosPlanosPlanosPlanosVer mas...,FORM 100FORM 120FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,15/06/2020 16:00,2020-07-06,La Paz,NB-SABS (D.S.0181)
20-1226-00-1017196-2-2,Gobierno Autonomo Municipal De Sorata,Obras,LP,Construcción Sistema De Riego Comunidad Cabracancha,Desierto,2020-06-26,2020-06-04,PlanosEspecificaciones TecnicasPlanosPlanosPlanosPlanosPlanosPlanosVer mas...,FORM 100FORM 120FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,15/06/2020 15:00,2020-07-06,La Paz,NB-SABS (D.S.0181)
20-1226-00-1043555-1-1,Gobierno Autonomo Municipal De Sorata,Obras,ANPP,Construcción Tinglado Unidad Educativa Alto Canaviri,Adjudicado,2020-06-19,2020-06-08,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasPlanosPlanosPlanosPlanosPlanosVer mas...,FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,15/06/2020 14:00,2020-06-24,La Paz,NB-SABS (D.S.0181)
20-1226-00-1044225-1-1,Gobierno Autonomo Municipal De Sorata,Obras,ANPE,"Conclusión Apertura De Camino Carazani, Comblili, Machacamarca Tramo Iv Y Tramo V (Sector Querequereni ? Rio Lorefojoni)",Desierto,2020-06-19,2020-06-11,ConvocatoriaPlanosPlanosPlanosDocumento Base de ContratacionEspecificaciones TecnicasConvocatoria para aclaración de propuestasRes. de Desierta (nota)Ver mas...,FORM 100FORM 170,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - ,16/06/2020 14:00,2020-06-19,La Paz,NB-SABS (D.S.0181)
20-1226-00-1036183-1-3,Gobierno Autonomo Municipal De Sorata,Consultoria,ANPE,Consultoría Por Producto Para Capacitacion Y Asistencia Tecnica Para El Proyecto Construcción Sistema De Riego Cabracancha,En curso,2020-06-18,2020-06-12,Terminos de ReferenciaDocumento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Edwin Ramos Paye (Telf: 77725300), ,,   - , ,2020-06-19,La Paz,NB-SABS (D.S.0181)
