cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0417-04-1031930-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CM,Compra Ropa De Trabajo Sector Manuales Pijamas Y Guardapolvos Damas Gestion 2019,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2019-09-05,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1031907-0-E,Caja Nacional De Salud Regional Cochabamba,Servicios Generales,CD,Alquiler Cis Sacaba Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2020-02-06,Cochabamba,NB-SABS (D.S.0181)
19-0417-04-1032001-0-E,Caja Nacional De Salud Regional Cochabamba,Bienes,CM,Compra Ropa De Trabajo Sector Manuales Pijamas Y Guardapolvos Varones  Gestion 2019,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2019-09-05,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1032331-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra Trocar Tamaño 10mm Para Departamento De Cirugia-Regional Cochabamba,No Informado,2020-03-09,2020-03-03,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1032885-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Compra Viveres Secos Para Servicio De Nutricion-Regional Cochabamba,Contratado,2020-03-16,2020-03-04,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2020-03-24,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1033329-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra Balon De Extraccion Para E.R.C.P. Para Servicio De Gastroenterologia-Regional Cochabamba,Contratado,2020-03-11,2020-03-05,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionConvocatoria a AmpliacionResolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2020-03-19,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1027735-2-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra T3 Triyodotironina X 100 Determinaciones Compatible Con Equipo Maglumi 2000 Plus Para Supervision Regional De Laboratorio-Regional Cochabamba,Contratado,2020-03-11,2020-03-05,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,2020-03-19,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1028183-2-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra Anti Ccp Elisa X 96 Determinaciones Para Supervision Regional De Laboratorio-Regional Cochabamba,Anulado desde la convocatoria,2020-03-11,2020-03-05,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Boris Javier Alarcon Hinojosa (Telf: 4234378), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1028903-2-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Compra Generador De Marcapaso Ddd Para Servicio De Cardiologia - Regional Cochabamba,Contratado,2020-03-18,2020-03-06,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Marcela Katherine Valdivia Humerez (Telf: 4234378), ,,   - , ,2020-03-24,Cochabamba,NB-SABS (D.S.0181)
20-0417-04-1028530-2-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Compra Electrodo Auricular De Marcapaso Para Servicio De Cardiologia - Regional Cochabamba,Contratado,2020-03-12,2020-03-06,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Marcela Katherine Valdivia Humerez (Telf: 4234378), ,,   - , ,2020-03-18,Cochabamba,NB-SABS (D.S.0181)
