cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0681-01-1032344-0-E,Fiscalia General Del Estado,Servicios Generales,CD,Contratación Del Servicio De Arrendamiento (Alquiler) Para La Ficalia Departamental De Tarija - Gestión 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-02-13,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1032697-1-1,Fiscalia General Del Estado,Bienes,ANPE,Primera Adquisición De Toners Y Tintas Para El Almacen De La Fiscalía Departamental De Potosi,Contratado,2020-03-11,2020-03-04,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 100-EFORM 200FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-03-16,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1033395-1-1,Fiscalia General Del Estado,Bienes,ANPE,Primera Adquisición De Tóner Para El Almacén De La Fiscalia Departamental De Oruro,Contratado,2020-03-12,2020-03-06,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de AnulacionResolución/Nota/Documento que autorice la AmpliacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionVer mas...,FORM 100FORM 170FORM 100-EFORM 100-EFORM 170FORM 200FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-06-03,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1034991-1-1,Fiscalia General Del Estado,Bienes,ANPE,Primera Adquisición De Papel Bond Tamaño Carta Y Oficio De 75 Gramos Para El Stock De Almacenes De La Fiscalia Departamental De La Paz,Contratado,2020-03-17,2020-03-11,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Convocatoria a AmpliacionResolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM 200FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-03-19,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1036276-1-1,Fiscalia General Del Estado,Bienes,ANPE,Primera Adquisición De Toner Para La Fiscalia Departamental De Chuquisaca,Contratado,2020-03-23,2020-03-17,ConvocatoriaDocumento Base de ContratacionResolución/Nota/Documento que autorice la AmpliacionConvocatoria a AmpliacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 100-EFORM 170FORM 200,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-06-17,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1036992-1-1,Fiscalia General Del Estado,Bienes,ANPE,Primera Adquisición De Tóner Para La Fiscalia General Del Estado,Contratado,2020-03-26,2020-03-20,Documento Base de ContratacionConvocatoriaConvocatoria a AmpliacionResolución/Nota/Documento que autorice la AmpliacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM 170FORM 200,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-06-17,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1039320-1-1,Fiscalia General Del Estado,Bienes,ANPP,Renovación De Licencias Para Equipos De Seguridad Firewall Del Ministerio Público,Contratado,2020-05-14,2020-05-04,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-05-15,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1040506-0-E,Fiscalia General Del Estado,Obras,CM,Readecuación Salas De Conciliación Fiscalia Departamental De Cochabamba,Contratado,,2020-05-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-01-30,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1040501-0-E,Fiscalia General Del Estado,Servicios Generales,CM,Contratacvión De Una Profesional Arquitecto  Para Tramites Ante L Gams,Contratado,,2020-05-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-03-02,Chuquisaca,NB-SABS (D.S.0181)
20-0681-01-1040598-0-E,Fiscalia General Del Estado,Servicios Generales,CD,Servicio De Publicidad Spots Institucional En Red Nacional De 40 Segundos Para El Ministerio Público Durante La Cuarentena Total (Antena Uno Canal 6 S.R.L.),Contratado,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Raul Aracena Rasguido (Telf: (4)6461606), ,,   - , ,2020-04-27,Chuquisaca,NB-SABS (D.S.0181)
