cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0411-00-1029831-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CD,Contratacion Arrendamiento Para La Agencia Regional Cossmil El Alto - Gerencia De Salud,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Paola Patricia De La Barra Arauco (Telf: 2900071), ,,   - , ,2019-08-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1032514-0-E,Corporacion Del Seguro Social Militar - Cossmil,Obras,CM,Servicio De Mantenimiento Y Refaccion De La Sala De Esterilizacion Y Sala De Espera Del Quirofano Del Hospital Militar N° 2 Santa Cruz,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Yolanda Cardozo Gomez (Telf: 2900071), ,,   - , ,2019-12-06,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033241-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Recurrentes Gestion 2020 Medico General I A Medio Tiempo Para La Agencia Regional Cossmil-Viacha,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033253-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Recurrentes Gestion 2020 Odontologo A Medio Tiempo Para La Agencia Regional Cossmil-Viacha,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033229-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Recurrentes Gestion 2020 Medico General Ii A Medio Tiempo Para La Agencia Regional Cossmil - Viacha,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033221-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Recurrentes Gestion 2020 Licenciada En Enfermeria A Tiempo Completo Para La Agencia Regional Cossmil Chapare,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033152-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contratacion De Servicios Medicos Recurrentes Para La Gestion 2020 - Medico General I A Medio Tiempo Para La Agencia Regional Cossmil Riberalta,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1033381-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CM,Contrataciã???N De Servicios Mã???Dicos Recurrentes Para La Gestiã???N 2020 - Medico General A Tiempo Completo Para La Agencia Regional Cossmil Camiri,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Magaly Ovando Buhezo (Telf: 2900071), ,,   - , ,2019-11-29,La Paz,NB-SABS (D.S.0181)
19-0411-00-1034934-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CD,Arrendamiento Para La Agencia Regional Cossmil El Alto - Gerencia De Salud,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Tatiana Vargas Lopez (Telf: 2900071), ,,   - , ,2019-02-19,La Paz,NB-SABS (D.S.0181)
18-0411-00-1034999-0-E,Corporacion Del Seguro Social Militar - Cossmil,Servicios Generales,CD,Arrendamiento De Inmueble De Carácter Recurrente Gestión 2019 Para La Regional Cossmil Potosi,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Tatiana Vargas Lopez (Telf: 2900071), ,,   - , ,2018-12-21,La Paz,NB-SABS (D.S.0181)
