cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0904-04-1035417-1-1,Hospital General San Juan De Dios,Consultoria,ANPP,"Contratacion De 16 Consultores De Linea Licenciados En Enfermería Para Los Servicios De Neonatología, Pediatría, Terapia Intensiva, Quirófano Central, Hemodialisis ? Hospital General San Juan De Dios",Contratado,2020-03-24,2020-03-12,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 200,Ver Ficha,Marcelino Ovidio Alconz Soliz (Telf: 5275405), ,,   - , ,2020-03-30,Oruro,NB-SABS (D.S.0181)
20-0904-04-1035339-1-1,Hospital General San Juan De Dios,Consultoria,ANPP,Contratación De 8 Consultores De Linea Bioquímicos Farmacéuticos Y Técnicos En Laboratorio - Hospital General San  Juan De Dios,Contratado,2020-03-24,2020-03-12,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionCarta de desistimiento/Carta notariadaRes. de Desierta (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 180FORM 170FORM 200,Ver Ficha,Marcelino Ovidio Alconz Soliz (Telf: 5275405), ,,   - , ,2020-04-06,Oruro,NB-SABS (D.S.0181)
20-0904-04-1035269-1-1,Hospital General San Juan De Dios,Consultoria,ANPP,"Contratación  De  10 Consultores De Línea: Médico Pediatra, Traumatólogo, Internista, Ecografista , Intensivista, Médico General - Hospital General San Juan De Dios",Anulado desde la convocatoria,2020-03-24,2020-03-12,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Marcelino Ovidio Alconz Soliz (Telf: 5275405), ,,   - , ,,Oruro,NB-SABS (D.S.0181)
20-0904-04-1036518-0-E,Hospital General San Juan De Dios,Bienes,CM,Adquisicion De Bolsa Para Residuo Pedido N° 02 Almacen Central,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Fabiana Machado Peña (Telf: 5275405), ,,   - , ,2020-02-18,Oruro,NB-SABS (D.S.0181)
20-0904-04-1036775-0-E,Hospital General San Juan De Dios,Bienes,CM,Adquisición De Antisépticos Pedido 1 (Neonatología),Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Fabiana Machado Peña (Telf: 5275405), ,,   - , ,2020-02-14,Oruro,NB-SABS (D.S.0181)
20-0904-04-1036751-0-E,Hospital General San Juan De Dios,Bienes,CM,Adquisición De Antisépticos Pedido 2 (Neonatología),Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Fabiana Machado Peña (Telf: 5275405), ,,   - , ,2020-02-14,Oruro,NB-SABS (D.S.0181)
19-0904-04-1036828-0-E,Hospital General San Juan De Dios,Bienes,CM,Pedido 28/19 Adquisición De Reactivos Bacteriología Ley 1152,Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInforme de disconformidadActa o informe de recepcion definitivaVer mas...,FORM 400FORM 500,Ver Ficha,Fabiana Machado Peña (Telf: 5275405), ,,   - , ,2019-12-13,Oruro,NB-SABS (D.S.0181)
19-0904-04-1018083-0-E,Hospital General San Juan De Dios,Bienes,CM,Adquisicion De Productos Farmaceuticos Medicamentos E Insumos Pedido Nã?????Ã????Ã???Ã??Ã?Â° 9 (Nueve) Farmacia Fondo Rotatorio Para El Hospital General San Juan De Dios Oruro,Contratado,,2020-03-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marcelino Ovidio Alconz Soliz (Telf: 5275405), ,,   - , ,2019-12-10,Oruro,NB-SABS (D.S.0181)
19-0904-04-1037586-0-E,Hospital General San Juan De Dios,Bienes,CM,Pedido Nã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã???Ã??Ã?Â°61 (Sesenta Y Uno ) Farmacia Del Seguro Ley 475 Y Ley 1152 Modificatoria (S.U.S.),Contratado,,2020-03-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitivaActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Fabiana Machado Peña (Telf: 5275405), ,,   - , ,2019-12-10,Oruro,NB-SABS (D.S.0181)
19-0904-04-1037617-0-E,Hospital General San Juan De Dios,Bienes,CM,Pedido 42/19 Adquisicion De Insumos Para Laboratorio,Contratado,,2020-03-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Marcelino Ovidio Alconz Soliz (Telf: 5275405), ,,   - , ,2019-12-18,Oruro,NB-SABS (D.S.0181)
