cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0234-00-1032132-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional V - Ambientalista - Unidad Tecnica Regional Potosi - Direccion Tecnica De Servcios Y Fortalecimiento Institucional,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Rolando Grover Salazar Blanco (Telf: 2330895 - 2331236), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-0234-00-1032077-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,"Profesional I - Coordinador - Proyecto: Prospeccion Y Exploracion Geologica Minera Cerro Santo Tullu, Departamento De Potosi - Direccion Tecnica De Prospeccion Y Exploracion",Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-02-07,La Paz,NB-SABS (D.S.0181)
20-0234-00-1031948-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional V - Geologo Junior Ii - Unidad Tecnica Regional Potosi - Direccion Tecnica De Servicios Y Fortalecimiento Institucional,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-01-20,La Paz,NB-SABS (D.S.0181)
20-0234-00-1031966-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Auxiliar Administrativo Ii - Preparador De Muestras - Unidad Tecnica Regional Oruro - Direccion Tecnica De Servicios Y Fortalecimiento Institucional,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-01-31,La Paz,NB-SABS (D.S.0181)
20-0234-00-1031955-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional V - Geologo Junior Ii - Unidad Tecnca Regional Pototsi - Direccion Tecnica De Servicios Y Fortalecimeinto Institucional.,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-01-20,La Paz,NB-SABS (D.S.0181)
20-0234-00-1031961-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Auxiliar Administrativo Ii - Ayudante Metalurgista - Unidad Tecnica Regional Oruro - Direccion Tecnica De Prospeccion Y Exploracion,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-01-23,La Paz,NB-SABS (D.S.0181)
20-0234-00-1032449-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional V - Geologo Junior Ii - Proyecto: Prospeccion Y Exploracion Geologica Minera En El Sector De Sailica Departamento De Potosi - Direccion Tecnica De Prospeccion Y Exploracion,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0234-00-1032334-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional Iii - Geologo Senior Ii - Unidad Tecnica Regional Cochabamba - Direccion Tecnica De Servicios Y Fortalecimiento Institucional,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-02-06,La Paz,NB-SABS (D.S.0181)
20-0234-00-1032432-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Profesional Ii - Geologo Senior I - Unidad De Exploracion - Direccion Tecnica De Prospeccion Y Exploracion,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
20-0234-00-1032813-0-E,Servicio Geologico Minero - Sergeomin,Consultoria,CM,Tecnico I - Tecnico - Unidad De Prospeccion - Direccion Tecnica De Prospeccion Y Exploracion,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Mirian Cayo Arozamen (Telf: 2330895 - 2331236), ,,   - , ,2020-02-06,La Paz,NB-SABS (D.S.0181)
