cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0660-13-1035453-1-1,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Obras,ANPE,Mantenimiento Y Refaccion Interna Casa De Justicia Apolo,Desierto,2020-03-18,2020-03-12,PlanosDocumento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-03-24,La Paz,NB-SABS (D.S.0181)
20-0660-13-1039487-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Sustancia Quimica Para Desinfección Y Esterilización Contra La Prevención Del Contagio Y Propagación Del Coronavirus (Covid-19) Para El Organo Judicial La Paz,Contratado,,2020-05-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-04-22,La Paz,NB-SABS (D.S.0181)
20-0660-13-1039499-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Camaras De Desinfeccion Y Esterilizacion Peatonal (Personal) Contra La Prevencion Del Contagio Y Propagacion Del Coronavirus (Covid-19) Para Oficinas Jurisdiccionales Y Administrativas Del Organo Judicial La Paz,Contratado,,2020-05-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-04-20,La Paz,NB-SABS (D.S.0181)
20-0660-13-1040967-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Insumos De Bioseguridad (Alcohol En Gel) Para Personal Del Órgano Judicial La Paz,Contratado,,2020-05-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-05-14,La Paz,NB-SABS (D.S.0181)
20-0660-13-1042965-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Obras,CM,Mantenimiento Y Refaccion Casa De Justicia Moco Moco,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-03-09,La Paz,NB-SABS (D.S.0181)
20-0660-13-1049019-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Guantes De Uso Medicial Para El Organo Judicial - La Paz,Contratado,,2020-07-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Edgar Tiburcio Quispe Copa (Telf: 2124664), ,,   - , ,2020-06-30,La Paz,NB-SABS (D.S.0181)
20-0660-13-1049034-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Barbijos Para El Organo Judicial - La Paz,Contratado,,2020-07-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cinthya Eugenia Flores Aguirre (Telf: 2124664), ,,   - , ,2020-07-01,La Paz,NB-SABS (D.S.0181)
20-0660-13-1049037-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Alcohol En Gel Para El Organo Judicial - La Paz,Contratado,,2020-07-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carlos Fernando Chura Condori (Telf: 2124664), ,,   - , ,2020-07-01,La Paz,NB-SABS (D.S.0181)
20-0660-13-1052476-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Barbijos (Kn95) Para El Organo Judicial - El Alto Y Provincias,Contratado,,2020-07-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cinthya Eugenia Flores Aguirre (Telf: 2124664), ,,   - , ,2020-07-22,La Paz,NB-SABS (D.S.0181)
20-0660-13-1052453-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Barbijos (Kn95) Para El Organo Judicial - La Paz,Contratado,,2020-07-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cinthya Eugenia Flores Aguirre (Telf: 2124664), ,,   - , ,2020-07-22,La Paz,NB-SABS (D.S.0181)
20-0660-13-1052355-0-E,Direccion Administrativa Y Financiera - Organo Judicial - La Paz,Bienes,CM,Adquisicion De Parlantes Para Juzgados De La Ciudad De La Paz (Para Audiencias Virtuales Por Covid-19),Contratado,,2020-07-30,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Edgar Tiburcio Quispe Copa (Telf: 2124664), ,,   - , ,2020-07-13,La Paz,NB-SABS (D.S.0181)
