cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0035-00-1032137-1-1,Ministerio De Economia Y Finanzas Publicas ,Consultoria,ANPE,G20-Vtcp-Dgapf- Servicio De Consultoría Individual Por Producto - Desempeño Macroeconómico Anual 2019 Y Semestral 2020,Contratado,2020-03-09,2020-03-02,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Raquel Noemi Zarate Cruz (Telf: 2203434), ,,   - , ,2020-03-13,La Paz,NB-SABS (D.S.0181)
20-0035-00-1032039-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPE,G20-Vtcp-Dgpot-Adquisición De Papel De Seguridad Para La Ucas,Contratado,2020-03-11,2020-03-04,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 100-EFORM RPSFORM 200FORM 500,Ver Ficha,Alvaro Sanjines Quiroz (Telf: 2203434), ,,   - , ,2020-03-13,La Paz,NB-SABS (D.S.0181)
20-0035-00-1032687-0-E,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,G20-Dgaa-Servicio De Dotación De Botellones De Agua-Gestión 2020,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Patricia Solano Arias (Telf: 2203434), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
20-0035-00-1031952-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPP,G20-Vtcp-Dgpot-Adquisición De Boletas De Pago De Beneficiario Público Para La Uais,Contratado,2020-06-26,2020-03-05,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Raquel Noemi Zarate Cruz (Telf: 2203434), ,,   - , ,2020-06-30,La Paz,NB-SABS (D.S.0181)
20-0035-00-1029990-1-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,ANPE,"G20-Vtcp-Dgpot- Adquisición Del Servicio De Habilitación Del Soporte Técnico, Mantenimiento Y Actualización De La Plataforma De Datos Estandar Hiperflex De  La Uais",Contratado,2020-03-13,2020-03-06,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Alvaro Sanjines Quiroz (Telf: 2203434), ,,   - , ,2020-03-18,La Paz,NB-SABS (D.S.0181)
20-0035-00-1035019-0-E,Ministerio De Economia Y Finanzas Publicas ,Bienes,CM,"G20-Dm-Adquisición De Material De Escritorio, Toners Y Papel",Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Alvaro Sanjines Quiroz (Telf: 2203434), ,,   - , ,2020-02-28,La Paz,NB-SABS (D.S.0181)
20-0035-00-1035455-0-E,Ministerio De Economia Y Finanzas Publicas ,Bienes,CM,G20 ? Vtcp ? Dgpot - Adquisiciã?N De Equipos De Computaciã?N Para La Ucas,Contratado,,2020-03-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Raquel Noemi Zarate Cruz (Telf: 2203434), ,,   - , ,2020-02-14,La Paz,NB-SABS (D.S.0181)
20-0035-00-1035474-0-E,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,CM,G20-Dgaa-Servicio De Soporte Y Mantenimiento Del Equipamiento Del Centro De Procesamiento De Datos Del Edificio Mefp-Gestión 2020,Contratado,,2020-03-12,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Raquel Noemi Zarate Cruz (Telf: 2203434), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-0035-00-1035589-0-E,Ministerio De Economia Y Finanzas Publicas ,Bienes,CM,G20-Vpcf-Dgsgif-Adquisición De Baterías Para La Ups Del Sitio Alterno De Procesamiento De Datos - Sapd,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Patricia Solano Arias (Telf: 2203434), ,,   - , ,2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0035-00-1036246-1-1,Ministerio De Economia Y Finanzas Publicas ,Bienes,ANPE,G20-Vtcp-Dgpot-Adquisición De Toners Para Las Impresoras Y Fotocopiadoras De La Ucas,Contratado,2020-07-01,2020-03-17,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 100-EFORM RPSFORM 170FORM 200FORM 500,Ver Ficha,Gloria Ana Mamani Quispe (Telf: 2203434), ,,   - , ,2020-07-06,La Paz,NB-SABS (D.S.0181)
20-0035-00-1039213-1-1,Ministerio De Economia Y Finanzas Publicas ,Servicios Generales,LP,G20-Dgaa-Ua- Contratación Programa De Seguros Para El Ministerio De Economía Y Finanzas Públicas Gestión 2020,Contratado,2020-05-22,2020-04-29,Documento Base de ContratacionConvocatoriaEnmiendasResolucion de aprobacion del DBCRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 120FORM 170FORM 200,Ver Ficha,Patricia Solano Arias (Telf: 2203434), ,,   - ,08/05/2020 10:00,2020-05-26,La Paz,NB-SABS (D.S.0181)
