cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0041-07-1038179-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Control Metrologico Ii - Regional Chuquisaca,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038182-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Control Metrologico I - Regional Chuquisaca,Contratado,,2020-04-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038191-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico De Inspecciones I - Regional Santa Cruz,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038192-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico De Inspecciones Ii - Oficina Regional Santa Cruz,Contratado,,2020-04-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038193-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico De Inspecciones - Oruro I,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-09,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038188-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Auxiliar De Laboratorio De Presion Y Fuerza - Oficina Central,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1030438-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Auxiliar De Metrologia Legal - Regional Cobija I,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-02,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038189-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Control Metrologico I - Regional Santa Cruz,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038176-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico De Inspecciones - Oficina Regional Cochabamba,Contratado,,2020-04-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-10,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038196-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico Control De Contenido Neto - Regional Cochabamba,Contratado,,2020-04-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-15,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038257-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Tecnico Control Metrologico Ii - Regional Santa Cruz,Contratado,,2020-04-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-15,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038258-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Auxiliar De Laboratorio De Masa Y Balanzas - Oficina Central,Contratado,,2020-04-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-14,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038259-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Auxiliar De Atencion Al Cliente - Oficina Central,Contratado,,2020-04-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-01-27,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038261-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Abogado Para La Oficina Central - Responsable De Procesos Judiciales A Nivel Nacional,Contratado,,2020-04-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-02-27,La Paz,NB-SABS (D.S.0181)
20-0041-07-1038262-0-E,Instituto Boliviano De Metrologia,Consultoria,CM,Operador De Camion Grua Ii - Regional Santa Cruz,Contratado,,2020-04-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-03-02,La Paz,NB-SABS (D.S.0181)
20-0041-07-1043859-1-1,Instituto Boliviano De Metrologia,Servicios Generales,ANPP,Contratación Del Servicio De Agencia De Viajes Para La Provisión De Pasajes Aéreos Nacionales,Desierto,2020-06-22,2020-06-09,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - , ,2020-07-01,La Paz,NB-SABS (D.S.0181)
20-0041-07-1050298-1-1,Instituto Boliviano De Metrologia,Consultoria,ANPE,"?Inventariacion, Codificación, Revalúo Y Avalúo Técnico De Activos Fijos Del Instituto Boliviano De Metrología?",Adjudicado,2020-07-31,2020-07-20,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,John Felipe Bracamonte Valle  (Telf: 2310037), ,,   - ,24/07/2020 10:30,2020-08-10,La Paz,NB-SABS (D.S.0181)
