cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1119-00-1032570-1-1,Gobierno Autonomo Municipal De Camargo,Bienes,ANPP,"Desayuno Escolar  (Area Dispersa Y Area Concentrada) Municipio  Camargo, Gestion 2020",Anulado desde la convocatoria,2020-03-13,2020-03-03,Especificaciones TecnicasDocumento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,10/03/2020 11:00,,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1032570-1-2,Gobierno Autonomo Municipal De Camargo,Bienes,ANPP,"Desayuno Escolar  (Area Dispersa Y Area Concentrada) Municipio  Camargo, Gestion 2020",Desierto,2020-03-20,2020-03-10,ConvocatoriaDocumento Base de ContratacionEspecificaciones TecnicasRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,12/03/2020 16:30,2020-03-24,Chuquisaca,NB-SABS (D.S.0181)
19-1119-00-1037926-0-E,Gobierno Autonomo Municipal De Camargo,Consultoria,CM,Actualizaciã?N Estudio Diseã?O Tã?Cnico De Preinversiã?N En Gestiã?N Integral De Residuos Solidos Municipio Camargo,Contratado,,2020-04-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)InformeDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - , ,2019-03-18,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1040731-0-E,Gobierno Autonomo Municipal De Camargo,Bienes,CD,"Adquisición De Dos Bombas De Infusión, Para El Hospital San Juan De Dios Camargo, Para Atención Covid-19",Contratado,,2020-05-18,InformeRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - , ,2020-04-27,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1041330-1-1,Gobierno Autonomo Municipal De Camargo,Consultoria,ANPE,Mejoramiento De La Gestión Integral De Residuos Sólidos En El Municipio De Camargo (E.D.T.P.),Anulado desde la convocatoria,2020-05-29,2020-05-22,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,27/05/2020 11:00,,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1041595-0-E,Gobierno Autonomo Municipal De Camargo,Servicios Generales,CM,"Transporte Escolar Ruta Nº12 Salapampa, Mollejos, Huarmiwañuska A Huaca Cancha (Modalidad Contratacion Menor).",Contratado,,2020-05-26,Contrato/Orden de Compra/Orden de ServicioInformeRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - , ,2020-02-10,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1041597-0-E,Gobierno Autonomo Municipal De Camargo,Servicios Generales,CM,"Transporte Escolar Ruta Nâº3 Tambillos Viã?A Vieja, Patapampa A Unidades Educativas Camargo (Diurno) Y De Plateada A Unidad Educativa 25 De Mayo (Nocturno) (Modalidad Contrataciã?N Menor)",Contratado,,2020-05-26,Res. de Adjudicacion (nota)InformeContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - , ,2020-02-06,Chuquisaca,NB-SABS (D.S.0181)
19-1119-00-1042337-0-E,Gobierno Autonomo Municipal De Camargo,Servicios Generales,CM,Alquiler De Maquinaria Pesada Para La Apertura Camino Vecinal Comunidad Lintaca,Contratado,,2020-06-01,Contrato/Orden de Compra/Orden de ServicioInformeRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - , ,2019-11-07,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1041330-1-2,Gobierno Autonomo Municipal De Camargo,Consultoria,ANPE,Mejoramiento De La Gestión Integral De Residuos Sólidos En El Municipio De Camargo (E.D.T.P.),Adjudicado,2020-06-10,2020-06-04,ConvocatoriaDocumento Base de ContratacionTerminos de ReferenciaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,09/06/2020 10:30,2020-06-17,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1052229-1-1,Gobierno Autonomo Municipal De Camargo,Bienes,ANPE,"Adquisición De Pruebas Rápidas De Laboratorio Para La Prevención, Control Y Atención Del Coronavirus (Covid-19). Igg/Igm. Por El Método Inmunocromatográfico Para El Hospial San Juan De Dios-Municipio Camargo.",Desierto,2020-08-04,2020-07-29,Documento Base de ContratacionEspecificaciones TecnicasConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,03/08/2020 11:00,2020-08-07,Chuquisaca,NB-SABS (D.S.0181)
20-1119-00-1052591-1-1,Gobierno Autonomo Municipal De Camargo,Bienes,ANPP,Prevención Control Y Atención Del Coronavirus- Adquisición  De Abarrotes Para La  Dotación De  Canasta Familiar Solidaria  En El Municipio De Camargo.,Desierto,2020-08-12,2020-07-30,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Lucio Colque Rodriguez (Telf: 46292017 - 46292018), ,,   - ,10/08/2020 11:00,2020-08-13,Chuquisaca,NB-SABS (D.S.0181)
