cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0512-04-1035693-1-1,Aasana Cochabamba,Servicios Generales,ANPE,Servicio De  Limpieza Para El Aeropuerto Cap. Oriel Lea Plaza De La Ciudad De Tarija Gestion 2020,Suspendido,2020-03-19,2020-03-13,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Ana Belén Alvarez Gamboa (Telf: 4591780), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1035816-1-1,Aasana Cochabamba,Servicios Generales,ANPE,Servicio De  Transporte Para El Personal Del Aeropuerto Cap. Oriel Lea Plaza De La Ciudad De Tarija Gestión 2020,Suspendido,2020-03-19,2020-03-13,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Ana Belén Alvarez Gamboa (Telf: 4591780), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1035826-1-1,Aasana Cochabamba,Servicios Generales,ANPE,Servicio De Seguridad Y Vigilancia Bloque Técnico - Administrativo Aasana Cochabamba Gestión 2020,Suspendido,2020-03-19,2020-03-13,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Ana Belén Alvarez Gamboa (Telf: 4591780), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1035822-1-1,Aasana Cochabamba,Servicios Generales,ANPE,Servicio De Limpieza Bloque Técnico - Administrativo Aasana Cochabamba Gestión 2020,Suspendido,2020-03-19,2020-03-13,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Ana Belén Alvarez Gamboa (Telf: 4591780), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046388-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Comedor Y Atención De Refrigerio Al Personal De La Ffaa Que Prestan Seguridad En El Aeropuerto Cap. Oriel Lea Plaza De La Ciudad Tarija Gestión 2020,Contratado,,2020-06-24,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046264-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Transporte Para El Personal Del Aeropuerto De Yacuiba Gestion 2020,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046272-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Sereno - Vigilante Para El Aeropuerto Alcantari Del Departamento De Chuquisaca Gestion 2020,Contratado,,2020-06-24,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046279-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Sereno - Vigilante I Para El Aeropuerto De Bermejo Gestion 2020,Contratado,,2020-06-24,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046287-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Transporte Para El Personal Del Aeropuerto Cap. Nicolas Rojas Gestion 2020,Contratado,,2020-06-24,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046274-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Seguridad Y Vigilancia Paar El Aeropuerto De Yacuiba Gestion 2020,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0512-04-1046250-0-E,Aasana Cochabamba,Servicios Generales,CM,Servicio De Transporte Para El Personal Del Aeropuerto Rafael Pabon De Villamontes  Gestion 2020,Contratado,,2020-06-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Dante Gunar Rocabado Goitia (Telf: 4591780), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
