cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
17-1342-00-943482-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CM,Compra De Poleras Para 32 Equipos Clasificados De Las 8 Sub Centrales Del Valle De Mizque,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Fredi Cruz Rojas (Telf: 4342041), ,,   - , ,2017-07-04,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1034499-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CM,Compra De Zapatas Y Pernos Para Tractor Oruga Cat D6c Del Gobierno Autonomo Municipal De Mizque,Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Neyda Alvarez Dias (Telf: 4342041), ,,   - , ,2020-02-05,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1035172-1-1,Gobierno Autonomo Municipal De Mizque,Consultoria,ANPE,Tecnicos Rociadores I ? Ii ? Iii  Para El Programa Chagas Del Municipio De Mizque,No Informado,2020-03-19,2020-03-12,ConvocatoriaDocumento Base de Contratacion,FORM 100,Ver Ficha,Fredi Cruz Rojas (Telf: 4342041), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1038537-0-E,Gobierno Autonomo Municipal De Mizque,Servicios Generales,CM,Servicio De Cambio De Piezas Del Sistema De Rodado Del Tractor Oruga Liebherr Pr734 Del Gobierno Autonomo Municipal De Mizque,Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-02-13,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1038626-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CD,Compra De Insumos Para Barreras De Proteccion Contra El Covid-19,Contratado,,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-03-18,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1040177-1-1,Gobierno Autonomo Municipal De Mizque,Bienes,ANPE,Adquisición De Material Eléctrico Para Mantenimiento De Alumbrado Publico Rural Y Urbana Municipio Mizque,Desierto,2020-05-18,2020-05-12,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-05-20,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1040306-1-1,Gobierno Autonomo Municipal De Mizque,Bienes,ANPE,Adquisición De Equipos Y Accesorios Para El Matadero Municipal De Mizque,Contratado,2020-05-19,2020-05-13,ConvocatoriaDocumento Base de ContratacionEnmiendasRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-05-22,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1040179-1-1,Gobierno Autonomo Municipal De Mizque,Bienes,ANPE,Adquisicion De Lubricantes Para Las Movilidades Livianas Y Pesadas Del Gobierno Autonomo Municipal De Mizque,Desierto,2020-05-19,2020-05-13,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-05-22,Cochabamba,NB-SABS (D.S.0181)
16-1342-00-1040590-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,EX,Adquisición De Alimento Complementario Nutribebe,Contratado,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Fredi Cruz Rojas (Telf: 4342041), ,,   - , ,2016-02-04,Cochabamba,NB-SABS (D.S.0181)
16-1342-00-781214-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,EX,Adquisiciã??N De Alimento Complementario Carmelo,Contratado,,2020-05-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Fredi Cruz Rojas (Telf: 4342041), ,,   - , ,2016-03-17,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1040179-2-1,Gobierno Autonomo Municipal De Mizque,Bienes,ANPE,Adquisicion De Lubricantes Para Las Movilidades Livianas Y Pesadas Del Gobierno Autonomo Municipal De Mizque,Desierto,2020-06-04,2020-05-29,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-06-08,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1042856-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CD,"Compra De Insumos Para La Desinfeccion De Los Equipos Medicos, Instrumental Y Superficies Hospitalarias",Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-03-06,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1043448-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CM,"Compra De Repuestos Para Retroexcavadora New Holland B110b, Tractor Oruga Liebherr Y Motoniveladora New Hollan Del Gobierno Autonomo Municipal De Mizque",Contratado,,2020-06-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-02-19,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1043461-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CM,Compra De Vasos Y Tapas Desechables,Contratado,,2020-06-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-02-18,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1043429-0-E,Gobierno Autonomo Municipal De Mizque,Bienes,CM,Adquisiciã?N De Material De Limpieza Para El Baã?O Publico Del Mercado Central,Contratado,,2020-06-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-04-29,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1043777-1-1,Gobierno Autonomo Municipal De Mizque,Servicios Generales,LP,"Seguros De Bienes Inmuebles, Vehículos Automotores, Maquinaria Pesada Y Equipos Del Gobierno Autónomo Municipal De Mizque Gestión 2020-2021",Contratado,2020-06-30,2020-06-08,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 120FORM 170FORM 200,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - ,18/06/2020 14:30,2020-07-01,Cochabamba,NB-SABS (D.S.0181)
20-1342-00-1040177-2-1,Gobierno Autonomo Municipal De Mizque,Bienes,ANPE,Adquisición De Material Eléctrico Para Mantenimiento De Alumbrado Publico Rural Y Urbana Municipio Mizque,Contratado,2020-06-15,2020-06-08,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Roly Javier Ayaviri Chila (Telf: 4342041), ,,   - , ,2020-06-18,Cochabamba,NB-SABS (D.S.0181)
