cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0951-00-1031475-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CD,Servicio De Publicacion De Informacion Institucional - Publicacion De Informacion Institucional Del Bcb,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Rogelia Chura Cruz (Telf: 2409090), ,,   - , ,2020-01-27,La Paz,NB-SABS (D.S.0181)
20-0951-00-1032675-0-E,Banco Central De Bolivia - Bcb,Obras,CM,Obra De Rehabilitación De Los Ambientes De Cocina Del Edificio Bcb,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Olga Flores Villca (Telf: 2409090), ,,   - , ,2020-02-06,La Paz,NB-SABS (D.S.0181)
20-0951-00-1033114-1-1,Banco Central De Bolivia - Bcb,Servicios Generales,ANPE,Servicio De Control De Plagas Del Edificio Principal Del Bcb,Contratado,2020-03-13,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolución/Nota/Documento que autorice la AmpliacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM 170FORM 200,Ver Ficha,Claudia Rogelia Chura Cruz (Telf: 2409090), ,,   - ,11/03/2020 11:00,2020-06-12,La Paz,NB-SABS (D.S.0181)
20-0951-00-1034089-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Alquiler De Espacios Para La Participacion Del Bcb En La Feicobol 2020,Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Oscar Alejandro Silva Velarde (Telf: 2409090), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
19-0951-00-1034418-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Digitalización De Documentos De Comprobantes Contables Primer Semestre 2018,Contratado,,2020-03-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioSustento LegalSustento Técnico,FORM 400FORM 250,Ver Ficha,Yerko Carlos Palacios Tellez (Telf: 2409090), ,,   - , ,2019-09-27,La Paz,NB-SABS (D.S.0181)
19-0951-00-1034509-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Enlace De Comunicaciã?N De Red Convergente 1,Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Yerko Carlos Palacios Tellez (Telf: 2409090), ,,   - , ,2019-10-28,La Paz,NB-SABS (D.S.0181)
20-0951-00-1035013-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Transporte De Personal Del Bcb Ruta 8,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Bismarck Omar Torrico Araujo (Telf: 2409090), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0951-00-1034927-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Transporte De Personal Del Bcb Ruta 3,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Sustento TécnicoSustento LegalContrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Yerko Carlos Palacios Tellez (Telf: 2409090), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0951-00-1034870-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Transporte De Personal Del Bcb - Ruta 4,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Oscar Alejandro Silva Velarde (Telf: 2409090), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0951-00-1034953-0-E,Banco Central De Bolivia - Bcb,Servicios Generales,CM,Servicio De Transporte De Personal Del Banco Central De Bolivia ? Ruta 6,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Olga Flores Villca (Telf: 2409090), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
