cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1232-00-1032625-1-1,Gobierno Autonomo Municipal De Copacabana,Bienes,ANPE,Adquisición De Material Didáctico Para Unidades Educativas Del Municipio De Copacabana,Contratado,2020-03-09,2020-03-03,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-03-13,La Paz,NB-SABS (D.S.0181)
20-1232-00-1035320-1-1,Gobierno Autonomo Municipal De Copacabana,Obras,ANPE,Mantto. Mini Cancha De Futbol Césped Sintético Zona Kolquepata,Anulado desde la convocatoria,2020-06-03,2020-03-12,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM RPSFORM 170FORM 100-E,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-06-03,La Paz,NB-SABS (D.S.0181)
20-1232-00-1027525-2-1,Gobierno Autonomo Municipal De Copacabana,Consultoria,OF,Auditoria Financiera Y Auditoria De Proyectos De Inversion Pública - Gestiones 2015 Al 2019,Adjudicado,2020-07-06,2020-03-17,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion de aprobacion del DBCRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la Ampliacion,FORM 100FORM 100-EFORM RPSFORM 120FORM 170FORM 100-E,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - ,19/03/2020 16:00,2020-07-15,La Paz,Otra Normativa especifica
20-1232-00-1041560-0-E,Gobierno Autonomo Municipal De Copacabana,Bienes,CD,Adquisicion De Alimentos Para La Canasta Por La Vida Ante La Emergencia Sanitaria Nacional Y Cuarentena Total Por El Coronavirus  (Covid-19),Contratado,,2020-05-25,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-05-06,La Paz,NB-SABS (D.S.0181)
20-1232-00-1042224-1-1,Gobierno Autonomo Municipal De Copacabana,Consultoria,ANPE,"Elaboración De Estudio Geológico De Resistencia Mecánica, Capacidad Portante Y Estudio Patológico Del Diseño Estructural ? Construcción Polifuncional (Complejo Deportivo Llallagua)",Desierto,2020-06-04,2020-05-29,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-06-10,La Paz,NB-SABS (D.S.0181)
20-1232-00-1042224-2-1,Gobierno Autonomo Municipal De Copacabana,Consultoria,ANPE,"Elaboración De Estudio Geológico De Resistencia Mecánica, Capacidad Portante Y Estudio Patológico Del Diseño Estructural  Construcción Polifuncional (Complejo Deportivo Llallagua) (Segunda Convocatoria)",Anulado desde la convocatoria,2020-06-24,2020-06-17,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1232-00-1042224-2-2,Gobierno Autonomo Municipal De Copacabana,Consultoria,ANPE,"Elaboración De Estudio Geológico De Resistencia Mecánica, Capacidad Portante Y Estudio Patológico Del Diseño Estructural  Construcción Polifuncional (Complejo Deportivo Llallagua) (Segunda Convocatoria)",Adjudicado,2020-06-29,2020-06-23,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la Ampliacion,FORM 100FORM 170FORM 100-E,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-07-03,La Paz,NB-SABS (D.S.0181)
20-1232-00-1047358-1-1,Gobierno Autonomo Municipal De Copacabana,Bienes,ANPP,Adquisicion De Medicamentos E Insumos Para El Centro De Salud Integral De Copacabana Del Gobierno Autonomo Municipal De Copacabana,Adjudicado,2020-07-10,2020-06-30,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la Ampliacion,FORM 100FORM 170FORM 100-E,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - ,03/07/2020 09:30,2020-07-17,La Paz,NB-SABS (D.S.0181)
20-1232-00-1035320-1-2,Gobierno Autonomo Municipal De Copacabana,Obras,ANPE,Mantto. Mini Cancha De Futbol Césped Sintético Zona Kolquepata,Desierto,2020-07-13,2020-07-07,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - ,09/07/2020 10:00,2020-07-20,La Paz,NB-SABS (D.S.0181)
20-1232-00-1035320-2-2,Gobierno Autonomo Municipal De Copacabana,Obras,ANPE,Mantto. Mini Cancha De Futbol Césped Sintético Zona Kolquepata (Segunda Convocatoria),Desierto,2020-07-31,2020-07-27,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Maria Del Pilar Capquique Quispe (Telf: 28622624), ,,   - , ,2020-08-10,La Paz,NB-SABS (D.S.0181)
