cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0417-06-1037529-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPP,Adquisicion De 1 Equipo Ventilador Pulmonar Mecanico Adulto Pediatrico Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Contratado,2020-04-06,2020-03-25,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-04-08,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1037607-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 1 Equipo Ventilador Para Terapia Intensiva Intra Hospitalario Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Contratado,2020-04-02,2020-03-27,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-04-03,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1037713-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPP,Adquisicion De 1 Equipo Ventilador Mecanico Con Compresor Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Desierto,2020-04-13,2020-03-31,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-04-15,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1039196-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 4 Equipos Monitores Multiparametricos Con Accesorios Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Desierto,2020-05-06,2020-04-29,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-11,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1039726-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPP,Adquisicion De 1 Equipo Gasometro Solicitado Por El Servicio De Laboratorio Del Centro Centinela Covid-19,No Informado,2020-05-18,2020-05-06,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-21,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1039883-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 4 Camas Electricas De 5 Movimientos Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Contratado,2020-05-14,2020-05-08,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-19,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1039890-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,"Adquisicion De Material De Bioseguridad Barbijos, Mascaras Y Lentes De Proteccion Solicitado Por El Centro Centinela Covid-19",Desierto,2020-05-14,2020-05-08,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-19,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1040086-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 2 Desfibriladores Externo Automatico Con Monitor Portatil Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,Desierto,2020-05-15,2020-05-11,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-20,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1040088-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,Adquisicion De 10 Bombas De Infusion De Volumen Solicitado Por La Caja Nacional De Salud Regional Chuquisaca,No Informado,2020-05-15,2020-05-11,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,2020-05-20,Chuquisaca,NB-SABS (D.S.0181)
20-0417-06-1040213-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPE,"Adquisicion De Trajes De Bioseguridad, Lentes De Proteccion, Barbijos Nk95 Y Cubre Zapatos Solicitado Por El Servicio De Laboratorio Del Cimfa 25 De Mayo",En curso,2020-05-19,2020-05-12,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Marvelia Canaviri Martinez (Telf: 6461501), ,,   - , ,,Chuquisaca,NB-SABS (D.S.0181)
