cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0085-00-1032269-0-E,Ministerio De Energias,Servicios Generales,CM,Impresiã?N De Material Promocional Para El Posicionamiento Del Ministerio De EnergãAs,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ciro Veizaga Ortiz (Telf: 2186750), ,,   - , ,2020-01-16,La Paz,NB-SABS (D.S.0181)
20-0085-00-1033013-0-E,Ministerio De Energias,Servicios Generales,CD,Provisión De Pasajes Aéreos Para El Personal Del Ministerio De Energías,Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Ciro Veizaga Ortiz (Telf: 2186750), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
20-0085-00-1034669-1-1,Ministerio De Energias,Servicios Generales,ANPP,Provisión De Pasajes Aéreos Para El Personal De Despacho Y Personal Ejecutivo Del Men,Anulado desde la convocatoria,2020-03-23,2020-03-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Ciro Veizaga Ortiz (Telf: 2186750), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-0085-00-1035113-0-E,Ministerio De Energias,Servicios Generales,CM,Provision De Pasajes Aereos Nacionales Para Personal De Despacho Y Personal Ejecutivo Del Men,Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ciro Veizaga Ortiz (Telf: 2186750), ,,   - , ,2020-01-20,La Paz,NB-SABS (D.S.0181)
20-0085-00-1034862-1-1,Ministerio De Energias,Bienes,ANPE,Adquisicion De Toners Y Tintas Para El Ministerio De Energias (Primer Semestre),Anulado desde la convocatoria,2020-03-18,2020-03-11,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Ciro Veizaga Ortiz (Telf: 2186750), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-0085-00-1038847-1-1,Ministerio De Energias,Consultoria,OF,Elaboracion Del Proyecto ?Electrificacion Rural Del Beni Fase Iii? Para Que Sea Implementado Por El Programa De Electrificación Rural Ii,En curso,2020-05-08,2020-04-24,ConvocatoriaDocumento Base de Contratacion,FORM 100,Ver Ficha,Crhistian Douglas Zambrana Arteaga (Telf: 2186750), ,,   - , ,,La Paz,BID
20-0085-00-1038849-1-1,Ministerio De Energias,Consultoria,OF,Elaboracion Del Proyecto ?Electrificacion Rural Del Beni ? Provincia Vaca Diez? Para Que Sea Implementado Por El Programa De Electrificación Rural Ii,En curso,2020-05-08,2020-04-24,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Crhistian Douglas Zambrana Arteaga (Telf: 2186750), ,,   - , ,,La Paz,BID
20-0085-00-1041770-1-1,Ministerio De Energias,Consultoria,OF,"Elaboración, Ajustes Y/O Correcciones Del Proyecto ?Ampliación Electrificación Rural De Los 6 Distritos Pirhuani - Tambo K'Asa - Sacavillque - Huanumilla - Collpa - Canchas Blancas? Para Que Sea Implementado Por El Programa De Electrificación Rural Ii",En curso,2020-06-09,2020-05-26,ConvocatoriaDocumento Base de ContratacionEnmiendas,FORM 100,Ver Ficha,Crhistian Douglas Zambrana Arteaga (Telf: 2186750), ,,   - , ,,La Paz,BID
20-0085-00-1041772-1-1,Ministerio De Energias,Consultoria,OF,"Elaboración, Ajustes Y/O Correcciones Del Proyecto ?Construcción Electrificación Rural Fase Vi - Zona Valles Cono Sur? Para Que Sea Implementado Por El Programa De Electrificación Rural Ii.",En curso,2020-06-09,2020-05-26,Documento Base de ContratacionConvocatoriaEnmiendas,FORM 100,Ver Ficha,Crhistian Douglas Zambrana Arteaga (Telf: 2186750), ,,   - , ,,La Paz,BID
20-0085-00-1042107-0-E,Ministerio De Energias,Bienes,OF,Provision Y Dotacion De Material De Bioseguridad Y Material De Primeros Auxilios Para El Personal Del Per Ii Y Pevd Para Afrontar La Crisis Del Covid 19 - Marzo 2020,Contratado,,2020-06-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 500FORM 600,Ver Ficha,Crhistian Douglas Zambrana Arteaga (Telf: 2186750), ,,   - , ,2020-04-09,La Paz,BID
