cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0287-02-1029590-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Obras,OF,Ampl. Revestimiento Canales De Riego Villa Carmen  (Arani),En curso,2020-07-29,2020-03-05,Especificaciones TecnicasEspecificaciones TecnicasFormularios de presentacionConvocatoriaDocumento Base de ContratacionPlanosEspecificaciones TecnicasActa Reunion de AclaracionVer mas...,FORM 100FORM 100-EFORM RPSFORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - ,16/03/2020 10:00,,Cochabamba,BM
20-0287-02-1029604-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Supervision At Y Acompañamiento Const. Revestimiento Canales De Riego German Tardio (Arani),En curso,2020-07-28,2020-03-05,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPSFORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,,Cochabamba,BM
20-0287-02-1029603-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Supervision At Y Acompañamiento Ampl. Revestimiento Canales De Riego Villa Carmen  (Arani),En curso,2020-07-28,2020-03-05,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPSFORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
20-0287-02-1033537-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Const. Revestimiento Canales De Riego German Tardio (Arani),Contratado,2020-06-26,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-07-13,Cochabamba,BM
20-0287-02-1033535-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Compañamiento Ampl. Revestimiento Canales De Riego Villa Carmen(Arani),Contratado,2020-06-26,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-07-13,Cochabamba,BM
20-0287-02-1029591-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Obras,OF,Const. Revestimiento Canales De Riego German Tardio (Arani),En curso,2020-07-29,2020-03-05,Especificaciones TecnicasEspecificaciones TecnicasConvocatoriaPlanosDocumento Base de ContratacionFormularios de presentacionEspecificaciones TecnicasActa Reunion de AclaracionVer mas...,FORM 100FORM 100-EFORM RPSFORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - ,16/03/2020 10:00,,Cochabamba,BM
20-0287-02-1029598-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Supervision Tecnica Const. Revestimiento Canales De Riego German Tardio (Arani),Adjudicado,2020-06-25,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-07-27,Cochabamba,BM
20-0287-02-1029596-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Supervision Tecnica Ampl. Revestimiento Canales De Riego Villa Carmen  (Arani),Adjudicado,2020-06-25,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-07-27,Cochabamba,BM
20-0287-02-1034969-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Obras,OF,Const. Sist. Riego Aspersion Linde Oyada Aramasi Villa Rivero (Villa Rivero (C. Villa Rivero),Contratado,2020-03-17,2020-03-11,Especificaciones TecnicasEspecificaciones TecnicasEspecificaciones TecnicasPlanosPlanosPlanosEspecificaciones TecnicasFormularios de presentacionVer mas...,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-06-04,Cochabamba,Otra Normativa especifica
20-0287-02-1035060-1-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Supervision Tecnica Const. Sist. Riego Aspersion Linde Oyada Aramasi Villa Rivero (Villa Rivero (C. Villa Rivero),Contratado,2020-03-17,2020-03-11,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-06-19,Cochabamba,Otra Normativa especifica
20-0287-02-1021135-2-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Mej. Sistema De Riego Tecnificado Pajcha San Miguel (Tarata),En curso,2020-07-27,2020-06-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
20-0287-02-1021148-2-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Const. Sist. De Riego Por Aspersion Otb San Miguel D-7 (Quillacollo),Adjudicado,2020-07-27,2020-06-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la Ampliacion,FORM 100FORM 100-EFORM RPSFORM 170FORM 100-E,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
20-0287-02-1021154-2-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Const. Sist. Riego Tecnificado En La Comunidad Phuyu Phuyu Chico (Arani),En curso,2020-07-28,2020-06-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
20-0287-02-1021152-2-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Const. Sist De Riego Tecnificado Catachilla (Arani),En curso,2020-07-27,2020-06-10,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
20-0287-02-1021131-2-1,Fondo Nacional De Inversion Productiva Y Social  -  Cochabamba,Consultoria,OF,Asist. Tecnica Y Acompañamiento Mej. Sist. De Riego Tecnificado Tunas Mayu (Tarata),En curso,2020-07-28,2020-06-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendas,FORM 100FORM 100-EFORM RPS,Ver Ficha,Mabel Patricia Miranda Serrano (Telf: 4797421-22-23), ,,   - , ,2020-08-12,Cochabamba,BM
