cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0650-03-1031745-1-1,Camara De Diputados ,Servicios Generales,ANPE,Servicio De Publicación De Avisos En Distintos Medios De Comunicación A Nivel Nacional,Contratado,2020-03-06,2020-03-02,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Martha Maruja Flores Huchani (Telf: 214 4724 - 214 4725), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0650-03-1034497-0-E,Camara De Diputados ,Consultoria,CD,Contratacion De Un Consultor Individual De Linea Como Director Ejecutivo Para La Unidad Ejecutora,Contratado,,2020-03-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ancelmo Choque Pereira (Telf: 214 4724 - 214 4725), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
20-0650-03-1034170-0-E,Camara De Diputados ,Servicios Generales,CM,Alquiler De Sonido Tarimas Y Pantallas,Contratado,,2020-03-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ancelmo Choque Pereira (Telf: 214 4724 - 214 4725), ,,   - , ,2020-02-28,La Paz,NB-SABS (D.S.0181)
20-0650-03-1035080-0-E,Camara De Diputados ,Servicios Generales,CD,Servicio De Arrendamiento De Inmueble Para Funcionamiento De Oficinas De La Brigada Parlamentaria De Pando,Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ancelmo Choque Pereira (Telf: 214 4724 - 214 4725), ,,   - , ,2020-02-07,La Paz,NB-SABS (D.S.0181)
20-0650-03-1040262-0-E,Camara De Diputados ,Servicios Generales,CM,Servicio De Impresion Y Publicidad,Contratado,,2020-05-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ancelmo Choque Pereira (Telf: 214 4724 - 214 4725), ,,   - , ,2020-01-13,La Paz,NB-SABS (D.S.0181)
20-0650-03-1041569-0-E,Camara De Diputados ,Consultoria,CD,Consultorã?ÂA Individual De Linea Para La Unidad Ejecutora Para El Cargo De Especialista I En Planificaciã??N Y Administraciã??N,Contratado,,2020-05-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Martha Maruja Flores Huchani (Telf: 214 4724 - 214 4725), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0650-03-1039784-0-E,Camara De Diputados ,Consultoria,CD,Consultor Individual De Linea Para La Unidad Ejecutora Para El Cargo De Responsable Del Area Tecnica De Ejecucion,Contratado,,2020-06-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Jose Luis Martela Teran (Telf: 214 4724 - 214 4725), ,,   - , ,2020-03-03,La Paz,NB-SABS (D.S.0181)
20-0650-03-1043819-1-1,Camara De Diputados ,Bienes,ANPE,Adquisicion De Material Papel Membretado Para La Camara De Diputados,Contratado,2020-06-15,2020-06-08,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,Edgar Cesar Mendoza Baldiviezo (Telf: 214 4724 - 214 4725), ,,   - , ,2020-06-18,La Paz,NB-SABS (D.S.0181)
20-0650-03-1043816-1-1,Camara De Diputados ,Bienes,ANPE,Adquisicion De Material De Limpieza E Higiene  Para La Camara De Diputados,Contratado,2020-06-15,2020-06-08,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,Edgar Cesar Mendoza Baldiviezo (Telf: 214 4724 - 214 4725), ,,   - , ,2020-06-18,La Paz,NB-SABS (D.S.0181)
20-0650-03-1044401-0-E,Camara De Diputados ,Servicios Generales,EX,Servicio De Limpieza Gestion 2020,Contratado,,2020-06-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Jose Luis Martela Teran (Telf: 214 4724 - 214 4725), ,,   - , ,2020-02-27,La Paz,NB-SABS (D.S.0181)
