cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-1103-00-1033609-0-E,Gobierno Autonomo Municipal De Poroma,Bienes,CM,Cubierta Metalica Para Captar Agua De Lluvia Cat. Prg. Cosecha De Agua Municipio Poroma,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Karen Huguette Robles Sempertegui (Telf: 68660368), ,,   - , ,2019-12-16,Chuquisaca,NB-SABS (D.S.0181)
20-1103-00-1042457-0-E,Gobierno Autonomo Municipal De Poroma,Bienes,CM,Compra De Medicamentos De Emergencia S.U.S Ley 1152 (Not519),Contratado,,2020-06-01,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - , ,2020-03-02,Chuquisaca,NB-SABS (D.S.0181)
20-1103-00-1045549-0-E,Gobierno Autonomo Municipal De Poroma,Bienes,CM,"Adquisicion De Medicamentos Programa De Salud Universal Y Gratuita Sus, Ley1152- (S/G Not 855)",Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - , ,2020-04-20,Chuquisaca,NB-SABS (D.S.0181)
20-1103-00-1044717-0-E,Gobierno Autonomo Municipal De Poroma,Bienes,CM,Adquisicion De 200 Mamelucos De Proteccion Y 100 Barbijos Para Prevencion De La Pandemia Covid-19 (S/G Not 764),Contratado,,2020-06-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - , ,2020-04-20,Chuquisaca,NB-SABS (D.S.0181)
20-1103-00-997173-3-1,Gobierno Autonomo Municipal De Poroma,Consultoria,OF,Auditoria Financiera De Proyecto Financiado Por El Fondo De Desarrollo Indigena ? Fdi Y Gobierno Autonomo Municipal De Poroma ? Gamp Del Proyecto ?Const. Sistema De Riego Manzanal De Porras?,Desierto,2020-07-17,2020-06-27,Documento Base de ContratacionConvocatoriaResolucion de aprobacion del DBCRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 120FORM 170,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - ,02/07/2020 15:30,2020-07-29,Chuquisaca,Otra Normativa especifica
20-1103-00-997172-3-1,Gobierno Autonomo Municipal De Poroma,Consultoria,OF,Auditoria Financiera De Proyecto Financiado Por El Fondo De Desarrollo Indigena ? Fdi Y Gobierno Autonomo Municipal De Poroma ? Gamp Del Proyecto ?Const. Sistema De Riego Soicoco?,Desierto,2020-07-17,2020-06-27,Documento Base de ContratacionConvocatoriaResolucion de aprobacion del DBCInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 120FORM 170,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - ,02/07/2020 14:30,2020-07-29,Chuquisaca,Otra Normativa especifica
20-1103-00-997171-3-1,Gobierno Autonomo Municipal De Poroma,Consultoria,OF,Auditoria Financiera De Proyecto Financiado Por El Fondo De Desarrollo Indigena ? Fdi Y Gobierno Autonomo Municipal De Poroma ? Gamp Del Proyecto ?Const. Sistemas De Microriego Comunidades Soto K?Asa Y Toco K?Ala?,Desierto,2020-07-17,2020-06-27,Documento Base de ContratacionConvocatoriaResolucion de aprobacion del DBCInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 120FORM 170,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - ,02/07/2020 10:30,2020-07-29,Chuquisaca,Otra Normativa especifica
20-1103-00-997161-3-1,Gobierno Autonomo Municipal De Poroma,Consultoria,OF,Auditoria Financiera De Proyecto Financiado Por El Fondo De Desarrollo Indigena ? Fdi Y Gobierno Autonomo Municipal De Poroma ? Gamp Del Proyecto ?Const. Sistema De Microriego Comunidad Sijcha Baja?,Desierto,2020-07-17,2020-06-27,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 120FORM 170,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - ,02/07/2020 09:30,2020-07-29,Chuquisaca,Otra Normativa especifica
20-1103-00-1002215-2-1,Gobierno Autonomo Municipal De Poroma,Consultoria,OF,Auditoria Externa De Proyectos De Inversion Pública Proyecto ?Const. Sistema De Agua Potable Colquebamba?,Desierto,2020-07-29,2020-07-10,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 120FORM 170,Ver Ficha,Karen Huguette Robles Sempertegui (Telf: 68660368), ,,   - ,16/07/2020 15:30,2020-08-12,Chuquisaca,Otra Normativa especifica
20-1103-00-1049477-0-E,Gobierno Autonomo Municipal De Poroma,Bienes,CM,Adquisicion De Insumos Odontologicos S/G Not 913,Contratado,,2020-07-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Nilda Galvan Rosso (Telf: 68660368), ,,   - , ,2020-05-11,Chuquisaca,NB-SABS (D.S.0181)
