cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0047-40-1041024-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Reponsable Unidad De Estudios Y Proyectos,Contratado,2020-05-26,2020-05-20,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-05-27,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041226-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Encargado De Mantenimiento,Contratado,2020-05-27,2020-05-21,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-05-28,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041233-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Responsable Regional La Paz,Contratado,2020-05-27,2020-05-21,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-05-28,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041397-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Responsable Regional Chuquisaca,Contratado,2020-05-28,2020-05-22,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-05-29,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041398-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Responsable Regional Santa Cruz,Contratado,2020-05-28,2020-05-22,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-05-29,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041017-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Encargado De Geofisica Ii,Contratado,2020-05-29,2020-05-25,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041599-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea Especialista Para Diseño Hidraulico Y Estructural I,No Informado,2020-05-29,2020-05-25,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041600-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea  Especialista Para Diseño Hidraulico Y Estructural Ii,Contratado,2020-05-29,2020-05-25,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041615-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea  Especialista Para Diseño Electrico Y Energias Alternativas I,Contratado,2020-05-29,2020-05-25,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
20-0047-40-1041457-1-1,Entidad Publica Desconcentrada Nuestro Pozo,Consultoria,ANPE,Consultor Individual De Línea  Encargado De Geofisica I,Contratado,2020-05-29,2020-05-25,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Reynaldo Velasquez Luis (Telf: 2111103), ,,   - , ,2020-06-01,La Paz,NB-SABS (D.S.0181)
