cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1755-00-1027541-2-1,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,ANPE,Compra De Material De Escritorio-Didáctico Para Las Diferentes Unidades Educativas De La Zona Urbana Y Rural Del Municipio De Cuatro Cañadas,No Informado,2020-03-17,2020-03-11,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1027550-2-1,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,ANPE,Compra De Material De Limpieza Para Las Diferentes Unidades Educativas De La Zona Urbana Y Rural Del Municipio De Cuatro Cañadas,No Informado,2020-03-17,2020-03-11,Documento Base de ContratacionConvocatoria,FORM 100,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1035489-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Insumos Y Materiales Odontologicos Para El H.M.C.C. Y C.S.(Puerto Rico Y 26 De Agosto) Correspondiente Al 2do. Trimestre De La Gestiã?N 2019,Contratado,,2020-03-12,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-05,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1035496-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Material De Limpieza Para El Hospital Municipal Y Centros De Salud Del Municipio De Cuatro Cañadas,Contratado,,2020-03-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-07,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1041733-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Material Electrico Para Las Diferentes Unidades Educativas Del Municipio De Cuatro Caã?Adas,Contratado,,2020-05-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-01-27,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1041753-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Reactivos E Insumos Para El Servicio De Laboratorio Consultas Externas Para Hospital Municipal De Cuatro Caã?Adas,Contratado,,2020-05-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-05,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1041766-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Reactivos Para Laboratorio Clinico Del Hospital Municipal De Cuatro Caã???Adas Y Para Los Centros De Salud (Puerto Rico Y 26 De Agosto) Correspondiente Al 2do. Trimestre De La Gestion 2019 En Cumplimiento A La Ley 1152 Sus.,Contratado,,2020-05-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-06,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1042335-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Material De Imprenta Para El Hospital Municipal Y Para Los Centros De Salud Del Municipio De Cuatro Caã?Adas,Contratado,,2020-05-29,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-07,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1042276-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,Compra De Material De Escritorio Para El Hospital Municipal Y Los Centros De Salud Del Municipio De Cuatro Caã??Adas,Contratado,,2020-05-29,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-07,Santa Cruz,NB-SABS (D.S.0181)
20-1755-00-1042815-0-E,Gobierno Autonomo Municipal De Cuatro Canadas,Bienes,CM,"Compra De Insumos Y Materiales Odontologicos Para El Hospital Municipal Y Centros De Salud (Puerto Rico, 26 De Agosto Y Nueva Esperanza) Correspondiente Al 1er. Trimestre De La Gestion 2019 (Julio, Agosto Y Septiembre) En Cumplimiento A La Ley 1152 Sus",Contratado,,2020-06-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Felix Rolando Cabrera Padilla (Telf: 9656315), ,,   - , ,2020-02-13,Santa Cruz,NB-SABS (D.S.0181)
