cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1343-00-1033481-1-1,Gobierno Autonomo Municipal De Vila Vila,Bienes,ANPE,Adquisición De Medicamentos Para El Seguro Único De Salud (Sus) Del Municipio De Vila Vila Gestión 2020,Contratado,2020-03-12,2020-03-05,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 200,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-03-17,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1042019-0-E,Gobierno Autonomo Municipal De Vila Vila,Consultoria,CM,Encargado De Telecentro Comunitario (Humberto Nogales),Contratado,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-01-29,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1042073-0-E,Gobierno Autonomo Municipal De Vila Vila,Consultoria,CM,Asesor Legal Del Ejecutivo Municipal,Contratado,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-03-02,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1042081-0-E,Gobierno Autonomo Municipal De Vila Vila,Consultoria,CM,Encargado De Telecentro Comunitario (Sikimira),Contratado,,2020-05-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-02-06,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1042083-0-E,Gobierno Autonomo Municipal De Vila Vila,Consultoria,CM,Profesor De Electricidad (U.E. Sikimira),Contratado,,2020-05-28,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-02-03,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1042086-0-E,Gobierno Autonomo Municipal De Vila Vila,Consultoria,CM,Profesor Nivel Inicial (Sivingani Sud),Contratado,,2020-05-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-01-29,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1044226-1-1,Gobierno Autonomo Municipal De Vila Vila,Bienes,ANPE,Adquisicion De Complemento Nutricional (Nutribebe) Municipio Vila Vila Gestion 2020,Contratado,2020-06-18,2020-06-11,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-06-23,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1045208-0-E,Gobierno Autonomo Municipal De Vila Vila,Bienes,CD,"Adquisición De Quinua, Chocobay, Api Blanco Con Plátano Y Arveja Seca, Elaborados En Base A Productos Locales",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-02-06,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1045164-0-E,Gobierno Autonomo Municipal De Vila Vila,Bienes,CD,"Adquisiciã?N De Harina Integral Con Quinua, Elaborado Con Productos Locales",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-02-06,Cochabamba,NB-SABS (D.S.0181)
20-1343-00-1045194-0-E,Gobierno Autonomo Municipal De Vila Vila,Bienes,CD,"Adquisición De Tojorí Fortificado, Api Fortificado Y Maní, Elaborados Con Productos Locales",Contratado,,2020-06-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Santos Villarroel Zeballos (Telf: 4508644), ,,   - , ,2020-02-06,Cochabamba,NB-SABS (D.S.0181)
