cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0902-00-1032126-0-E,Gobierno Autónomo Departamental De La Paz,Consultoria,CM,Consultor Individual De Línea: Profesional I Extensionista Ii Programa Fortalecimiento Y Asistencia Técnica De La Producción Agrícola En Las Regiones Del Departamento De La Paz (Producción A Gran Escala),Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Genaro Paton Aranibar (Telf: 2202567), ,,   - , ,2020-01-29,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032058-0-E,Gobierno Autónomo Departamental De La Paz,Consultoria,CM,Consultor Individual De Linea : Profesional Ii - Abogado Analista En Materia De Resoluciones Administrativas,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Amanda Lidia Teran  (Telf: 2202567), ,,   - , ,2020-01-07,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032163-0-E,Gobierno Autónomo Departamental De La Paz,Consultoria,CM,Consultor Individual De Linea: Técnico Ii ? Viverista (2) ?Prog. De Fort. Y Asistencia Técnica De La Producción Agrícola En Las Regiones Del Depto. De  La Paz,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Genaro Paton Aranibar (Telf: 2202567), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
19-0902-00-1031896-0-E,Gobierno Autónomo Departamental De La Paz,Servicios Generales,CM,Contratacion De Servicio De Imprenta Para La Impresion De Catalogo De Prendas De Vestir A Base De Fibra De Alpaca,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Amanda Lidia Teran  (Telf: 2202567), ,,   - , ,2019-12-27,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032526-0-E,Gobierno Autónomo Departamental De La Paz,Consultoria,CM,Consultor Individual De LãNea: Profesional Ii ? Encargado De Supervisiã?N Ii  Del Progr. Departamental De Control  Gestiã?N Integral De Residuos,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Genaro Paton Aranibar (Telf: 2202567), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
20-0902-00-1011462-1-2,Gobierno Autónomo Departamental De La Paz,Obras,LP,Construccion Del Proyecto Manejo Integral De La Subcuenca Del Rio Tajani,Anulado desde la convocatoria,2020-03-25,2020-03-03,ConvocatoriaDocumento Base de ContratacionEnmiendasResolucion de aprobacion del DBCResolucion/Documento de Anulacion,FORM 100FORM 120FORM 100-E,Ver Ficha,Abraham Miranda Layme (Telf: 2202567), ,,   - ,10/03/2020 15:30,,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032937-1-1,Gobierno Autónomo Departamental De La Paz,Consultoria,LP,Supervision Del Proyecto Mej. Y Const. Carret. Calamarca Topohoco - V. Puchuni - Hito 15 (Tramo I),Anulado desde la convocatoria,2020-03-26,2020-03-04,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCEnmiendasResolucion/Documento de Anulacion,FORM 100FORM 120FORM 100-E,Ver Ficha,Abraham Miranda Layme (Telf: 2202567), ,,   - ,11/03/2020 15:30,,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032702-0-E,Gobierno Autónomo Departamental De La Paz,Bienes,EM,"Adquisicion De Arroz Perla, Fideo, Azucar, Para La Atencion De Emergencias",Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Victor Hugo Huanca Ali (Telf: 2202567), ,,   - , ,2020-01-29,La Paz,NB-SABS (D.S.0181)
20-0902-00-1032732-0-E,Gobierno Autónomo Departamental De La Paz,Bienes,CM,Adquisicion De Modulos De Peajes Y Policias,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Gerardo Henry Encinas Zurita (Telf: 2202567), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-0902-00-1033366-1-1,Gobierno Autónomo Departamental De La Paz,Bienes,ANPE,Adquisicion De Hojas Membretadas Tamaño Carta Y Oficio,Contratado,2020-03-12,2020-03-05,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Eva Huanca Mamani (Telf: 2202567), ,,   - , ,2020-03-17,La Paz,NB-SABS (D.S.0181)
