cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1739-00-1024274-1-3,Gobierno Autonomo Municipal De San Julian,Obras,ANPP,Construcción Cordones Centrales Av. Epb.,Suspendido,2020-03-17,2020-03-04,Especificaciones TecnicasDocumento Base de ContratacionPlanosConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1033349-0-E,Gobierno Autonomo Municipal De San Julian,Bienes,CM,Compra De Uñas Para Excavadoras Y Cuchillas Para Motoniveladoras De Oo.Pp,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,2020-02-12,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1033511-1-1,Gobierno Autonomo Municipal De San Julian,Bienes,ANPP,Compra De Alcantarillas De HºAº Tramo Av. Ciro Mealla ? 24 De Junio ?Gestión De Riesgos?,En curso,2020-03-17,2020-03-05,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Reanudacion,FORM 100FORM 100-EFORM RPS,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1033617-1-1,Gobierno Autonomo Municipal De San Julian,Consultoria,ANPE,Contratación De (2) Consultores Individuales De Línea ?Fiscal De Obras I Y Ii ? Para La Dirección De Obras Publicas,No Informado,2020-03-12,2020-03-06,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,2020-03-19,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1033930-1-1,Gobierno Autonomo Municipal De San Julian,Servicios Generales,ANPE,Servicio De Impresión De Formularios Para Establecimientos De Salud (Ley 1152),Contratado,2020-03-13,2020-03-09,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,2020-03-18,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1035332-1-1,Gobierno Autonomo Municipal De San Julian,Obras,ANPE,Const. De 1 Aula Unidad Educativa Darío Mayser ? Distrito San Julián Centro.,Suspendido,2020-03-19,2020-03-12,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasPlanosResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1035298-1-1,Gobierno Autonomo Municipal De San Julian,Obras,ANPE,Const. De 1 Aula Unidad Educativa El Progreso ? Distrito San Julián Centro.,Suspendido,2020-03-19,2020-03-12,ConvocatoriaEspecificaciones TecnicasDocumento Base de ContratacionPlanosResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1035796-1-1,Gobierno Autonomo Municipal De San Julian,Consultoria,ANPE,Contratación De (02) Consultores Individuales De Línea ? Auxiliares En Enfermería Centro De Salud El Palmar.,Anulado desde la convocatoria,2020-03-19,2020-03-13,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,2020-03-25,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1035781-1-1,Gobierno Autonomo Municipal De San Julian,Consultoria,ANPE,Contratación De (02) Consultores Individuales De Línea ? Auxiliares En Enfermería Centro De Salud Villa Paraíso.,Anulado desde la convocatoria,2020-03-19,2020-03-13,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-1739-00-1035799-1-1,Gobierno Autonomo Municipal De San Julian,Consultoria,ANPE,Contratación De (02) Consultores Individuales De Línea? Auxiliares En Enfermería Centro De Salud Tajibos Para Programa Mi Salud,Contratado,2020-03-19,2020-03-13,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Janeth Liliana Characayo Mamani (Telf: 0965 8002), ,,   - , ,2020-03-25,Santa Cruz,NB-SABS (D.S.0181)
