cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0660-14-1032187-1-1,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,ANPP,"Adquisición De Mobiliario Para Tribunales, Juzgados, Derechos Reales  Y Otros Del Tribunal Departamental De Justicia",Suspendido,2020-03-13,2020-03-02,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de Suspension,FORM 100FORM 170FORM 100-E,Ver Ficha,Dayana Fabiola Mirabal Sangueza (Telf: 4503888), ,,   - , ,2020-03-18,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1032676-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,CM,Adquisiciã??N Y Colocado De Alfombras Y Cortinas,Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carola Vargas Claros (Telf: 4503888), ,,   - , ,2020-02-26,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1033608-1-1,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,ANPE,Adquisición De Equipamiento Computacional Para Juzgados Del Tribunal Departamental De Justicia De Cochabamba,Suspendido,2020-03-16,2020-03-09,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Dayana Fabiola Mirabal Sangueza (Telf: 4503888), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1033558-1-1,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Obras,ANPE,"Re-Instalación Del Sistema De Desagüe Sanitario Y Pluvial Sector Norte, Este, Oeste Del Edificio Principal Cochabamba (Desde Sótano Hasta El Piso 9)",Suspendido,2020-03-16,2020-03-09,Documento Base de ContratacionConvocatoriaResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Dayana Fabiola Mirabal Sangueza (Telf: 4503888), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1036851-1-1,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,ANPE,Adquisición De Sillones Semi Ejecutivos Para El Tribunal Departamental De Justicia De Cochabamba,Suspendido,2020-03-26,2020-03-19,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Dayana Fabiola Mirabal Sangueza (Telf: 4503888), ,,   - , ,,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1040548-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,CM,Adquisiciã???N De Material De Limpieza,Contratado,,2020-05-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carola Vargas Claros (Telf: 4503888), ,,   - , ,2020-05-07,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1041423-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Bienes,CM,"Adquisiciã?N De Equipos De Bio-Seguridad ""Trajes De Protecciã?N""",Contratado,,2020-05-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carola Vargas Claros (Telf: 4503888), ,,   - , ,2020-05-14,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1043475-1-1,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Servicios Generales,ANPP,Servicio De Limpieza Y Desinfección De Las Instalaciones Del Órgano Judicial De Cochabamba Gestión 2020,Contratado,2020-06-19,2020-06-05,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Dayana Fabiola Mirabal Sangueza (Telf: 4503888), ,,   - , ,2020-06-24,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1043548-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Servicios Generales,CM,Servicio De Limpieza Y Desinfecciã?N De Ambientes Para Las Instalaciones Del Ã?Rgano Judicial De Cochabamba,Contratado,,2020-06-08,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carola Vargas Claros (Telf: 4503888), ,,   - , ,2020-05-29,Cochabamba,NB-SABS (D.S.0181)
20-0660-14-1045550-0-E,Direccion Administrativa Y Financiera - Organo Judicial - Cochabamba,Servicios Generales,CM,Servicio De Taxi Para El Organo Judicial Cochabamba - Gestion 2020,Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Carola Vargas Claros (Telf: 4503888), ,,   - , ,2020-05-21,Cochabamba,NB-SABS (D.S.0181)
