cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0902-44-1032443-1-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Consultoria,ANPP,Auxiliares De Enfermeria O Tecnicos En Laboratorio Clinico,Anulado desde la convocatoria,2020-03-16,2020-03-03,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-0902-44-1032482-1-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Consultoria,ANPP,"Personal De Salud, Medico, Bioquímico Y Bioquimico Farmaceutico",Anulado desde la convocatoria,2020-03-16,2020-03-03,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-0902-44-1036272-1-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Servicios Generales,ANPE,Servicio De Mantenimiento De Equipos De Laboratorio Y Produccion,Desierto,2020-03-24,2020-03-17,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-03-26,La Paz,NB-SABS (D.S.0181)
20-0902-44-1036296-1-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,ANPP,Sets De Plaquetoaferesis Mas Soluciones De Anticoagulante Acd-A,Desierto,2020-03-30,2020-03-17,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-04-02,La Paz,NB-SABS (D.S.0181)
20-0902-44-1036296-2-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,ANPP,Sets De Plaquetoaferesis Mas Soluciones De Anticoagulante Acd-A,Contratado,2020-05-19,2020-05-06,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-05-22,La Paz,NB-SABS (D.S.0181)
20-0902-44-1036272-2-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Servicios Generales,ANPE,Servicio De Mantenimiento De Equipos De Laboratorio Y Produccion,Contratado,2020-06-02,2020-05-26,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-06-05,La Paz,NB-SABS (D.S.0181)
20-0902-44-1037981-0-E,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Servicios Generales,CM,Empastado De Documentos Generados En El Banco De Sangre,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-03-04,La Paz,NB-SABS (D.S.0181)
20-0902-44-1042738-0-E,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,CM,Reactivo De Chagas Elisa De Iii Generacion X 192 Det.,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-03-19,La Paz,NB-SABS (D.S.0181)
20-0902-44-1042970-0-E,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,CM,Reactivo Tpha Para La Determinacion De Sifilis,Contratado,,2020-06-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-04-20,La Paz,NB-SABS (D.S.0181)
20-0902-44-1042951-0-E,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,CM,Reactivo De Chagas Hai Tripanosoma Cruzi,Contratado,,2020-06-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-04-13,La Paz,NB-SABS (D.S.0181)
20-0902-44-1032443-1-2,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Consultoria,ANPP,Auxiliares De Enfermeria O Tecnicos En Laboratorio Clinico,Contratado,2020-06-19,2020-06-05,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 200,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-06-23,La Paz,NB-SABS (D.S.0181)
20-0902-44-1032482-1-2,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Consultoria,ANPP,"Personal De Salud, Medico, Bioquímico Y Bioquimico Farmaceutico",Contratado,2020-06-19,2020-06-05,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 200,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-06-23,La Paz,NB-SABS (D.S.0181)
20-0902-44-1043952-1-1,Banco De Sangre De Referencia Departamental De La Paz - Hemocentro ,Bienes,ANPE,Bolsas De Sangre Triples,Contratado,2020-06-17,2020-06-09,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Hugo  Quispe  Limachi  (Telf: ), ,,   - , ,2020-06-19,La Paz,NB-SABS (D.S.0181)
