cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0513-00-1032123-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,371 - Servicio De Evacuaciã?N Y Disposiciã?N De Aguas Residuales De Plantas De Engarrafado De Glp Y Estaciones De Servicio Del Dcor Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cinthia Pedraza Rodriguez (Telf: 2358802), ,,   - , ,2020-01-27,La Paz,Otra Normativa especifica
19-0513-00-1032174-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Transporte Terrestre De Garrafas (Con Y Sin Glp) Desde Planta Trinidad A Puerto De Atraque Y Viceversa,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Omar Alejandro Palma Luna (Telf: 2358802), ,,   - , ,2019-11-21,La Paz,Otra Normativa especifica
19-0513-00-1031889-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Transporte De Combustibles Liquidos Desde Planta De Almacenaje De Combustible Liquidos Hasta Estaciones De Servicio Administradas Por El Distrito Comercial Potosi - Gestiã?N 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jesus Weimar Cordova Nina (Telf: 2358802), ,,   - , ,2019-11-29,La Paz,Otra Normativa especifica
20-0513-00-1032445-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Alquiler De Ambientes Para Material De Almacenes Del Drcb Gestion 2020,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Maria Angelica Galindo Medrano (Telf: 2358802), ,,   - , ,2020-02-18,La Paz,Otra Normativa especifica
19-0513-00-1032290-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Limpieza, Desbroce Y Fumigado Para Las Esr - Gestión 2020",Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Beatriz Moreno Cortez (Telf: 2358802), ,,   - , ,2020-01-13,La Paz,Otra Normativa especifica
19-0513-00-1032791-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,"Adquisiciã???N De Repuestos, Accesorios Y Otros Para Mantenimiento Correctivo Menor Del Complejo De Fraccionamiento Y Licuefacciã???N De Gas Natural Rio Grande",Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Victor Hugo Ferrel Zarate (Telf: 2358802), ,,   - , ,2019-12-09,La Paz,Otra Normativa especifica
20-0513-00-1032994-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Mantenimiento Y Reparacion De Motocicletas Asignados Al Drcb-Gestion 2020,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Sandra Boado Quiroga Rojas (Telf: 2358802), ,,   - , ,2020-02-07,La Paz,Otra Normativa especifica
19-0513-00-1032997-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Mantenimiento Preventivo Y Correctivo De Vehículos Y Motocicletas Del Drla Gestión 2020,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jose Miguel Quicaña Cespedes (Telf: 2358802), ,,   - , ,2019-11-21,La Paz,Otra Normativa especifica
19-0513-00-1032729-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Provisión Y Distribución De Periódicos Y Revistas Para Ypfb, Gestión 2020",Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Victor Hugo Ferrel Zarate (Telf: 2358802), ,,   - , ,2020-01-07,La Paz,Otra Normativa especifica
19-0513-00-1033128-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Limpieza De Ambientes Y Baños De Instalaciones En Regional Santa Cruz, Gestión 2020",Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Beatriz Moreno Cortez (Telf: 2358802), ,,   - , ,2020-01-30,La Paz,Otra Normativa especifica
19-0513-00-1032605-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisiciã????N De Repuestos Para Calentadores Elã????Ctricos De La Planta Gas Natural Licuado Rio Grande,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota),FORM 400,Ver Ficha,Adriana Viruez Vargas (Telf: 2358802), ,,   - , ,2019-12-19,La Paz,Otra Normativa especifica
19-0513-00-1033280-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición De Detector De Ductos,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mauricio Ruiz Villarpando (Telf: 2358802), ,,   - , ,2019-12-05,La Paz,Otra Normativa especifica
19-0513-00-1033712-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Mantenimiento Preventivo Y Correctivo De Ascensores Para La Regional Santa Cruz Gestion 2020,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Viviana Andrea Salazar Velasco (Telf: 2358802), ,,   - , ,2020-02-28,La Paz,Otra Normativa especifica
19-0513-00-1033805-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Limpieza Para Los Ambientes De La Gerencia De Industrializacion En La Ciudad De Cochabamba- Gestion 2020,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Viviana Andrea Salazar Velasco (Telf: 2358802), ,,   - , ,2020-02-28,La Paz,Otra Normativa especifica
19-0513-00-1033970-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisiciã?N De Multiarchivo De Carro Movil Mecanico Compuesto De 4 Modulos Metalicos Cada Uno,Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Donald Romero Ortiz (Telf: 2358802), ,,   - , ,2019-10-01,La Paz,Otra Normativa especifica
19-0513-00-1033952-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Alquiler De Ambientes Para Oficinas De La Grgd Con Base En La Ciudad De Sucre - Gestión 2020,Contratado,,2020-03-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mauricio Ruiz Villarpando (Telf: 2358802), ,,   - , ,2019-12-05,La Paz,Otra Normativa especifica
19-0513-00-1033961-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisiciã??N De Letreros Y Seã??Aletica Para Plantas Y Ee.Ss. Del Dcpt,Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Jesus Weimar Cordova Nina (Telf: 2358802), ,,   - , ,2019-09-24,La Paz,Otra Normativa especifica
19-0513-00-1034214-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Consultoria,OF,Supervision De La Construccion De Obras Civiles Para La Perforacion Del Pozo Gomero-X1 Ie,Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Mayerline Bell Ramos (Telf: 2358802), ,,   - , ,2019-10-10,La Paz,Otra Normativa especifica
19-0513-00-1034099-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,5665 - Servicio De Mantenimiento Y Reparacion De Aire Acondicionado Para Redes De Gas Santa Cruz ? Beni Gestion 2020,Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cinthia Pedraza Rodriguez (Telf: 2358802), ,,   - , ,2020-01-08,La Paz,Otra Normativa especifica
19-0513-00-1034417-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Limpieza Oficina Av.  Salamanca Y Almacenes Drcb Gestion 2020,Contratado,,2020-03-10,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Sandra Boado Quiroga Rojas (Telf: 2358802), ,,   - , ,2019-11-21,La Paz,Otra Normativa especifica
19-0513-00-1035095-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Lavado A Vehículos De La Regional Santa Cruz Gestión 2020,Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Adriana Viruez Vargas (Telf: 2358802), ,,   - , ,2020-01-20,La Paz,Otra Normativa especifica
19-0513-00-1034857-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio Mantenimiento Areas Verdes Del Dclp - Gestion 2020,Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Freddy Cesar Tarquino Aruquipa (Telf: 2358802), ,,   - , ,2019-12-30,La Paz,Otra Normativa especifica
19-0513-00-1034979-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Provisión De Pasajes Aéreos Nacionales, Internacionales Y Servicio De Hospedaje Internacional - 2020",Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jose Miguel Quicaña Cespedes (Telf: 2358802), ,,   - , ,2019-12-04,La Paz,Otra Normativa especifica
19-0513-00-1034986-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Obras Civiles Y Mecanicas Para La Construccion De Red Secundaria  Municipio De Warnes Urbanizacion Pentaguazú Fase 3,Contratado,,2020-03-11,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Stephanie Laffertt Caballero (Telf: 2358802), ,,   - , ,2019-10-18,La Paz,Otra Normativa especifica
19-0513-00-1035309-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Mantenimiento Sistema Videovigilancia Regional Santa Cruz Gestiã?N 2020,Contratado,,2020-03-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Victor Hugo Ferrel Zarate (Telf: 2358802), ,,   - , ,2019-12-31,La Paz,Otra Normativa especifica
19-0513-00-1035229-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio Mantenimiento Y Reparación De Vehículos Asignados Al Dclp - Gestión 2020,Contratado,,2020-03-12,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Freddy Cesar Tarquino Aruquipa (Telf: 2358802), ,,   - , ,2019-12-12,La Paz,Otra Normativa especifica
19-0513-00-1035526-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Construccion De Obras Civiles Para La Perforacion Del Pozo Gomero -X1,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Zoraida Margott Quisbert Ocampo (Telf: 2358802), ,,   - , ,2019-09-16,La Paz,Otra Normativa especifica
19-0513-00-1036104-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisición De Medidores Industriales Para City Gate,Contratado,,2020-03-16,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Mauricio Ruiz Villarpando (Telf: 2358802), ,,   - , ,2019-12-16,La Paz,Otra Normativa especifica
19-0513-00-1036071-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Imprenta De Facturas Manuales, Valoradas Y Otros Para El Dcpt- Gestion 2020",Contratado,,2020-03-16,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Jesus Weimar Cordova Nina (Telf: 2358802), ,,   - , ,2019-09-30,La Paz,Otra Normativa especifica
19-0513-00-1036151-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Mantenimiento De Extintores Del Dcpt - Gestión 2020,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jesus Weimar Cordova Nina (Telf: 2358802), ,,   - , ,2019-09-30,La Paz,Otra Normativa especifica
19-0513-00-1035908-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Gestión De Residuos Sólidos Y Líquidos De La Planta De Amoniaco Y Urea - Gestión 2020,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Beatriz Moreno Cortez (Telf: 2358802), ,,   - , ,2020-01-10,La Paz,Otra Normativa especifica
20-0513-00-1035882-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisicion De Carpas Y Mallas Semisombra Para Almacenes Del Drcb Gestion 2020,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Maria Angelica Galindo Medrano (Telf: 2358802), ,,   - , ,2020-02-18,La Paz,Otra Normativa especifica
19-0513-00-1036200-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Obras Civiles Y Mecanicas Para La Construccion De Red Secundaria- Municipio De El Alto - Distrito 14,Contratado,,2020-03-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Jose Miguel Quicaña Cespedes (Telf: 2358802), ,,   - , ,2019-11-21,La Paz,Otra Normativa especifica
19-0513-00-1036426-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Alquiler De Ambientes Para Oficinas Del Distrito Redes De Gas Chuquisaca En La Ciudad De Monteagudo Para La Gestión 2019,Contratado,,2020-03-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Brian Willy Arana Siles (Telf: 2358802), ,,   - , ,2019-04-12,La Paz,Otra Normativa especifica
20-0513-00-1036250-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Empastado De Documentacion De Gestiones 2017 -2018 Del Dcor,Contratado,,2020-03-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Fernando Alonso Hurtado Aguilar (Telf: 2358802), ,,   - , ,2020-02-11,La Paz,Otra Normativa especifica
20-0513-00-1036678-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Arrendamiento De Galpones Para Almacén De Materiales Dror Gestión 2020,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jhonny Chugar Vasquez (Telf: 2358802), ,,   - , ,2020-03-02,La Paz,Otra Normativa especifica
20-0513-00-1036656-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Mantenimiento Y Calibracion De Equipos Detectores De Gas Para Udom - Dror Gestion 2020,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jhonny Chugar Vasquez (Telf: 2358802), ,,   - , ,2020-02-17,La Paz,Otra Normativa especifica
20-0513-00-1036671-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Bienes,OF,Adquisicion De Repuestos Para Edr Y City Gate - Dror Gestion 2020,Contratado,,2020-03-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jhonny Chugar Vasquez (Telf: 2358802), ,,   - , ,2020-02-19,La Paz,Otra Normativa especifica
20-0513-00-1036883-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Limpieza De Oficinas Y Mantenimiento De Áreas Verdes, Jardines Y Otros Para La Zona Comercial Trinidad Y Estaciones De Servicio, Gestión 2020",Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Richard Andres Choque Molina (Telf: 2358802), ,,   - , ,2020-02-19,La Paz,Otra Normativa especifica
19-0513-00-1036858-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Limpieza De Oficinas, Y Mantenimiento De Áreas Verdes, Jardines Y Otros  Para La  Zona Comercial Cochabamba, Zona Comercial Puerto Villarroel Y Estaciones De Servicio, Gestión 2020",Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Richard Andres Choque Molina (Telf: 2358802), ,,   - , ,2020-01-14,La Paz,Otra Normativa especifica
19-0513-00-1037102-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Obras Civiles Y Mecanicas Ampliacion Red Primaria Puerto Suarez - Gnv Ypfb - Gestion 2019,Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Mabel Catacora Copa (Telf: 2358802), ,,   - , ,2019-11-19,La Paz,Otra Normativa especifica
19-0513-00-1037095-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,"Servicio De Mantenimiento De Areas Perimetrales, Areas Verdes Y Jardineria Que Incluya Reposicion De Areas Dañadas Del Complejo De Fraccionamiento Y Licuefaccion De Gas Natural Rio Grande - Gestion 2020",Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Viviana Andrea Salazar Velasco (Telf: 2358802), ,,   - , ,2020-03-17,La Paz,Otra Normativa especifica
20-0513-00-1037140-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio Control De Plagas Para Drcb - Gestion 2020,Contratado,,2020-03-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Maria Angelica Galindo Medrano (Telf: 2358802), ,,   - , ,2020-03-04,La Paz,Otra Normativa especifica
19-0513-00-1037692-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Provisión De Leche Para Personal Del Dclp - Gestión 2020,Contratado,,2020-03-31,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Freddy Cesar Tarquino Aruquipa (Telf: 2358802), ,,   - , ,2019-12-30,La Paz,Otra Normativa especifica
19-0513-00-1037878-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,OF,Servicio De Transporte De Personal Operativo Planta Engarrafadora De Glp Palmasola I Y Palmasola Ii ? Gestión 2020,Contratado,,2020-04-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Fernando Alonso Hurtado Aguilar (Telf: 2358802), ,,   - , ,2019-12-27,La Paz,Otra Normativa especifica
20-0513-00-1038299-0-E,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Obras,OF,Modificación Red Primaria Ingreso Población De Camargo,Contratado,,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Marco Antonio Zambrana Delgadillo (Telf: 2358802), ,,   - , ,2020-03-10,La Paz,Otra Normativa especifica
