cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-0906-00-1029211-0-E,Gobierno Autónomo Departamental De Tarija,Consultoria,CM,Consultoria Por Producto  Implementaciã?N De Mecanismos Para El Control Y Fiscalizaciã?N De Producciã?N Y Comercializaciã?N De Minerales En El Departamento De Tarija A Solicitud De La Secretaria Departamental De EnergãA E Hidrocarburos Del Gobierno Autã?Nomo Departamental De Tarija,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2019-10-23,Tarija,NB-SABS (D.S.0181)
19-0906-00-1032294-0-E,Gobierno Autónomo Departamental De Tarija,Consultoria,CM,Consultoría Por Producto Elaboración De Base De Datos De Los Activos Fijos Consolidados Del Gobierno Autónomo Departamental De Tarija Con Restricción De Accesos Para Usuarios A Solicitud De La Unidad De Activos Fijos Dependiente De La Dirección Administrativa De La Secretaria Departamental De Economía Y Finanzas  Del Gobierno Autónomo Departamental De Tarija,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2019-12-11,Tarija,NB-SABS (D.S.0181)
20-0906-00-992970-2-1,Gobierno Autónomo Departamental De Tarija,Consultoria,ANPE,Consultoría Estudio De Diagnóstico Evaluación Y Estrategias De Intervención Para La Restauración Estructural De La Iglesia Catedral De Tarija A Solicitud De La Secretaria Departamental De Obras Públicas Dependiente Del Gobierno Autónomo Departamental De Tarija,Contratado,2020-03-19,2020-03-11,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 100-EFORM 200,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - ,17/03/2020 09:00,2020-06-08,Tarija,NB-SABS (D.S.0181)
20-0906-00-1037036-1-1,Gobierno Autónomo Departamental De Tarija,Servicios Generales,ANPP,Contratación De Servicios De  Telefonia Movil Corporativa E Internet E Interconectividad Para El Gobierno Autónomo Departamental De Tarija,Adjudicado,2020-07-30,2020-03-20,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-08-03,Tarija,NB-SABS (D.S.0181)
20-0906-00-1038567-0-E,Gobierno Autónomo Departamental De Tarija,Bienes,EM,"Adquisiciã??N De Insumos Mã??Dicos Para Prevenciã??N, Control Y Atenciã??N Del Coronavirus A Solicitud De La Secretaria Departamental De Desarrollo Humano Dependiente Del Gobierno Autã??Nomo Departamental De Tarija",Contratado,,2020-04-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-04-14,Tarija,NB-SABS (D.S.0181)
20-0906-00-1038820-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CD,Contratación De Espacios Publicitarios En El Medio De Comunicación Tiempo Televisión Sociedad Anónima ? Canal 57 Plus Tlt Página Web Y Contacto Departamental Para Diferentes Actividades De La Dirección De Comunicación E Información Pública Y Del Gobierno Autónomo Departamental De Tarija,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-03-04,Tarija,NB-SABS (D.S.0181)
20-0906-00-1038933-0-E,Gobierno Autónomo Departamental De Tarija,Bienes,CM,Adquisición De Semillas De Alfalfa A Solicitud De La Dirección De Riesgos Y Cambio Climático Dependiente De La Secretaria Departamental De Recursos Naturales Y Medio Ambiente Del Gobierno Autónomo Departamental De Tarija,Contratado,,2020-04-24,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-03-23,Tarija,NB-SABS (D.S.0181)
20-0906-00-1038935-0-E,Gobierno Autónomo Departamental De Tarija,Bienes,EM,"Adquisición De Vituallas Para Familias De Los Pueblos Indígenas Del Departamento De Tarija Para Prevención, Control Y Atención Del Coronavirus A Solicitud De La Dirección De Gestión De Riesgos Y Cambio Climático Dependiente De La Secretaria Departamental De Recursos Naturales Y Medio Ambiente Dependiente Del Gobierno Autónomo Departamental De Tarija",Contratado,,2020-04-24,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-04-14,Tarija,NB-SABS (D.S.0181)
20-0906-00-1039451-0-E,Gobierno Autónomo Departamental De Tarija,Servicios Generales,CM,Servicio De Mantenimiento Y Refacción De Los Nuevos Ambientes De Auditoria Interna Y Notaria De Gobierno A Solicitud De La Unidad De Servicios Generales Dependiente De La Dirección Administrativa De La Secretaria Departamental De Economía Y Finanzas Del Gobierno Autónomo Departamental De Tarija,Contratado,,2020-05-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-04-22,Tarija,NB-SABS (D.S.0181)
20-0906-00-1039590-0-E,Gobierno Autónomo Departamental De Tarija,Bienes,EM,"Adquisición De Insumos Para La Prevención, Control Y Atención De La Pandemia Del Covid - 19 A Solicitud De La Secretaria Departamental De Desarrollo Humano Dependiente Del Gobierno Autónomo Departamental De Tarija",Contratado,,2020-05-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Antonio Marcelo Casso Nieva (Telf: .), ,,   - , ,2020-04-23,Tarija,NB-SABS (D.S.0181)
