cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1227-00-1032308-1-1,Gobierno Autonomo Municipal De Guanay,Obras,ANPP,Cont. Puesto De Salud Com. Pajonal Vilaque,Contratado,2020-03-12,2020-03-03,Especificaciones TecnicasConvocatoriaDocumento Base de ContratacionPlanosPlanosInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - ,11/03/2020 16:00,2020-03-17,La Paz,NB-SABS (D.S.0181)
20-1227-00-1033888-1-1,Gobierno Autonomo Municipal De Guanay,Bienes,ANPE,Apoyo Funcionamiento Educacional ( Adquisición De 15 Equipos De Computación Estacionario Y 11 Impresoras Para Las Unidades Educativas De Guanay,Anulado desde la convocatoria,2020-03-11,2020-03-09,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
20-1227-00-1036913-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Adquisicion De Despulpadora De Cafe Comunidad Nueva Esperanza,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2020-01-24,La Paz,NB-SABS (D.S.0181)
19-1227-00-1036806-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CD,Construccion Muro Perimetral Albergue Estudiantil Guanay,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2019-12-26,La Paz,NB-SABS (D.S.0181)
16-1227-00-1037391-0-E,Gobierno Autonomo Municipal De Guanay,Servicios Generales,CM,Apertura De Y Mantenimiento De Camino Sector San Jose De Uyapi,Contratado,,2020-03-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2015-12-18,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038320-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Compra Material De Escritorio Para El Gobierno Autonomo Municipal De Guanay,Contratado,,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-10-05,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038316-0-E,Gobierno Autonomo Municipal De Guanay,Servicios Generales,CM,Instalacion De Agua Potable Zona Miguel Dolling Guanay,Contratado,,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-09-27,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038322-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Apoyo A La Implementacion Crianza De Cerdos (Adquisicion De Materiales),Contratado,,2020-04-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-06-20,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038442-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CD,Construccion Casa Consistorial Concejo Municipal - Guanay,Contratado,,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-12-30,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038462-0-E,Gobierno Autonomo Municipal De Guanay,Servicios Generales,CM,"Impresion De Historias Clinicas, Examenes Complementarios, Partogramas, Formularios De Laboratorio, Recibos Recetarios Y Otros",Contratado,,2020-04-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-10-31,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038409-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CM,Mantenimiento De Camino Chirihuarani,Contratado,,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-09-12,La Paz,NB-SABS (D.S.0181)
15-1227-00-1038418-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CD,Construccion Obra Bruta Y Fina De Aula En La U.E Umana,Contratado,,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2015-11-30,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038474-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Construccion Sistema Sanitario De Alcantarillado Zona Santa Rosa De Guanay  (Adquisicion De Materiales),Contratado,,2020-04-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-11-24,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038503-0-E,Gobierno Autonomo Municipal De Guanay,Servicios Generales,CM,Mantenimiento Maquinaria Y Equipo Municipal,Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-07-21,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038528-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Adquisicion Papel Y Toner Para Unidades Educativas Guanay,Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-11-03,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038635-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CM,Construccion Puente Colgante Peatonal Villa Florida,Contratado,,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-10-14,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038551-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CM,Puente Colgante Peatonal Salcala,Contratado,,2020-04-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-07-15,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038704-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CD,Apertura De Camino Palcapampa,Contratado,,2020-04-22,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-09-12,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038693-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Adquisicion De Ropa E Implementos De Trabajo Para Intendencia Y Guardia Municipal,Contratado,,2020-04-22,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-11-24,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038640-0-E,Gobierno Autonomo Municipal De Guanay,Servicios Generales,CM,Mantenimiento De Camino Silicuni 6 De Enero Iswaya - Ancoaque,Contratado,,2020-04-22,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-12-09,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038673-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,"Adquisiciones De Uniformes ( Poleras Con Bordado, Estampado Y Cortos Chavos) Para Las Olimpiadas Científicas En Guanay",Contratado,,2020-04-22,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-07-20,La Paz,NB-SABS (D.S.0181)
16-1227-00-1038746-0-E,Gobierno Autonomo Municipal De Guanay,Obras,CM,Construccion Aula U.E. Trapicheponte,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-04-20,La Paz,NB-SABS (D.S.0181)
16-1227-00-1021808-0-E,Gobierno Autonomo Municipal De Guanay,Bienes,CM,Adquisicion Material De Escritorio Ejecutivo Municipal. Gam De Guanay,Contratado,,2020-04-27,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Rosario Yarari Tintaya  (Telf: 2136282), ,,   - , ,2016-03-08,La Paz,NB-SABS (D.S.0181)
