cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
19-1259-00-1032244-0-E,Gobierno Autonomo Municipal De Palos Blancos,Obras,CD,Construcciã?N De Dos Viviendas De Maestros U.E. Cocochi - Distrito Cocochi Agua Dulce,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioContrato Modificatorio/Orden de CambioSustento LegalActa o informe de recepcion definitivaActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2019-05-24,La Paz,NB-SABS (D.S.0181)
20-1259-00-1033162-0-E,Gobierno Autonomo Municipal De Palos Blancos,Consultoria,EX,"Supervision Tã?Cnica Para El Proyecto: ""Construcciã?N Unidad Educativa Evo Morales Ayma - Palos Blancos",Contratado,,2020-03-05,Res. de Adjudicacion (nota)Res. de Adjudicacion (nota)InformeContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-1259-00-1035382-0-E,Gobierno Autonomo Municipal De Palos Blancos,Consultoria,EX,Supervisor Tã?Cnica Del Proyecto: Construcciã?N Unidad Educativa Padre Roberto Eckerstofer - Palos Blancos,Contratado,,2020-03-12,InformeContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-1259-00-1036412-0-E,Gobierno Autonomo Municipal De Palos Blancos,Bienes,CM,"Equipamiento, Mantenimiento De Educación (Adquisición De 48 Mesas Rectangulares Y 96 Sillas)",Contratado,,2020-03-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-02-14,La Paz,NB-SABS (D.S.0181)
20-1259-00-1036819-0-E,Gobierno Autonomo Municipal De Palos Blancos,Bienes,CM,Funcionamiento Y Equipamiento Maquinaria Municipal (Compra De Llantas),Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-03-18,La Paz,NB-SABS (D.S.0181)
20-1259-00-1037075-1-1,Gobierno Autonomo Municipal De Palos Blancos,Bienes,ANPP,Mejoramiento De La Producción De Palta En La Comunidad Opim Del Municipio De Palos Blancos (Adquisición De Plantines De Palta Injertada),Desierto,2020-06-17,2020-03-20,Documento Base de ContratacionEspecificaciones TecnicasConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de ReanudacionResolucion/Documento de ReanudacionResolucion/Documento de ReanudacionVer mas...,FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-06-19,La Paz,NB-SABS (D.S.0181)
20-1259-00-1037304-0-E,Gobierno Autonomo Municipal De Palos Blancos,Obras,EX,Construcciã?N Centro De Salud Cascada - Distrito Cascada,Contratado,,2020-03-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInforme,FORM 400,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2019-12-18,La Paz,NB-SABS (D.S.0181)
20-1259-00-1039173-0-E,Gobierno Autonomo Municipal De Palos Blancos,Bienes,EM,Atenciã??N  A Desastres Naturales (Compra De Repuestos Equipo Tractor Oruga John Deere),Contratado,,2020-04-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-04-22,La Paz,NB-SABS (D.S.0181)
20-1259-00-1045557-0-E,Gobierno Autonomo Municipal De Palos Blancos,Bienes,CM,Mantenimiento Del Alumbrado Publico (Compra De Luminarias),Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-05-29,La Paz,NB-SABS (D.S.0181)
20-1259-00-1047909-0-E,Gobierno Autonomo Municipal De Palos Blancos,Servicios Generales,EM,Prevenciã?N Control Y Atenciã?N Del Coronavirus (Complementaciã?N E Instalaciã?N De Agua Potable Y Alcantarillado Para El Centro De Aislamiento Del Covid-19),Contratado,,2020-07-03,Res. de Adjudicacion (nota)InformeContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Victoria Chura Condori (Telf: 71517446), ,,   - , ,2020-05-25,La Paz,NB-SABS (D.S.0181)
