cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0345-00-1032579-1-1,Mutual De Servicios Al Policía,Bienes,ANPE,Adquisición De Lectores De Huellas Dactilares Para La Unidad De Otorgacion Del Complemento Economico,Contratado,2020-03-09,2020-03-03,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 250FORM 500,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0345-00-1025745-2-1,Mutual De Servicios Al Policía,Consultoria,ANPE,Consultor Individual De Línea Especialista En Seguridad De La Información E Infraestructura Para El Centro De Procesamiento De Datos De La Mutual De Servicios Al Policía (Segunda Convocatoria),Contratado,2020-03-10,2020-03-03,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 100FORM 170FORM 200FORM 600,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-03-13,La Paz,NB-SABS (D.S.0181)
20-0345-00-1025755-2-1,Mutual De Servicios Al Policía,Consultoria,ANPE,Consultor Individual De Línea Desarrollador Web Para Análisis De Requerimientos Y Diseño De Base De Datos Para La Plataforma Virtual De Trámites - Módulo Préstamos Y Financiera De Software Libre (Segunda Convocatoria),Contratado,2020-03-09,2020-03-03,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM RPSFORM 200,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-03-12,La Paz,NB-SABS (D.S.0181)
20-0345-00-1033070-0-E,Mutual De Servicios Al Policía,Bienes,CM,Adquisicion De Equipos De Scaner Para La Unidad De Otorgacion Del Complemento Economico,Contratado,,2020-03-05,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-02-12,La Paz,NB-SABS (D.S.0181)
20-0345-00-1033087-0-E,Mutual De Servicios Al Policía,Consultoria,CM,Consultor De Linea Tecnico I De Archivo Y Gestion Documental De Beneficios Economicos,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-02-13,La Paz,NB-SABS (D.S.0181)
20-0345-00-1029328-2-1,Mutual De Servicios Al Policía,Bienes,ANPE,Adquisición De Computadoras De Escritorio Para La Mutual De Servicios Al Policía Gestion 2020 (Segunda Convocatoria),Contratado,2020-06-18,2020-06-12,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-06-23,La Paz,NB-SABS (D.S.0181)
20-0345-00-1045174-0-E,Mutual De Servicios Al Policía,Bienes,CM,Adquisicion De Utiles De Escritorio Y Limpieza Primer Semestre,Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-03-17,La Paz,NB-SABS (D.S.0181)
20-0345-00-1044691-0-E,Mutual De Servicios Al Policía,Servicios Generales,CM,Contrataciã??N De Servicio De Courier Gestiã??N 2020,Contratado,,2020-06-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-06-02,La Paz,NB-SABS (D.S.0181)
20-0345-00-1049353-1-1,Mutual De Servicios Al Policía,Obras,ANPE,Mantenimiento Correctivo Edificio Av. Arce ? La Paz,Adjudicado,2020-07-27,2020-07-14,PlanosDocumento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-07-29,La Paz,NB-SABS (D.S.0181)
20-0345-00-1049370-0-E,Mutual De Servicios Al Policía,Bienes,CM,Adquisicion De Una Impresora Multifuncional Para El Honorable Directorio De La Muserpol,Contratado,,2020-07-21,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Ariel Sainz Mendieta (Telf: 2442090), ,,   - , ,2020-06-30,La Paz,NB-SABS (D.S.0181)
