cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1201-00-1032130-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 11 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1030934-1-1,Gobierno Autonomo Municipal De La Paz,Consultoria,ANPE,Consultor De Linea Asesor Tecnico En Proyectos Estrategicos Estructurales Para La Dep Gestion 2020,Contratado,2020-03-06,2020-03-02,ConvocatoriaTerminos de ReferenciaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 200FORM 250,Ver Ficha,Erick Rodriguez Espinoza (Telf: 2203034), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1031613-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Consultoria Individual De Linea ? Analista Tecnico Ii De Activos Fijos Para La Direccion De Educacion Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Jose Antonio Lopez Flores (Telf: 2203034), ,,   - , ,2020-02-07,La Paz,NB-SABS (D.S.0181)
20-1201-00-1031908-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CM,"Adquisicion De Arena Corriente, Arena Fina Y Otro Material Mineral Para El Distrito 17 Gestion 2020",Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Luis Ramiro Calzada Saravia (Telf: 2203034), ,,   - , ,2020-02-20,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032158-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 14 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032160-0-E,Gobierno Autonomo Municipal De La Paz,Bienes,CM,Adquisicion De Papel Blanco Carta Y Oficio Para La Unidad De Planificacion Y Control Fiscal - Atm 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Sarah Castro Jerez (Telf: 2203034), ,,   - , ,2020-02-21,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032207-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Construccion Muro De Contencion Area Forestal De  Progresivas 0+015 A 0+030 Zona Los Pinos,Cancelado,2020-03-06,2020-03-02,PlanosDocumento Base de ContratacionConvocatoriaPlanosPlanosPlanosEspecificaciones TecnicasPlanosVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032201-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Construccion Muro De Contencion Area Verde Zona Virgen De Copacabana,Cancelado,2020-03-06,2020-03-02,PlanosPlanosDocumento Base de ContratacionConvocatoriaPlanosPlanosPlanosPlanosVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032203-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Construccion Muros De Contencion Y Obras Complementarias Area Verde Zona Plan 19,Cancelado,2020-03-06,2020-03-02,PlanosPlanosPlanosPlanosPlanosPlanosPlanosPlanosVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032200-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Construccion Muro De Contencion Y Obras Complementarias Esquina Calle S/N Y Avenida Latinoamericana Zona Latinoamericana,Cancelado,2020-03-06,2020-03-02,PlanosPlanosPlanosPlanosPlanosPlanosEspecificaciones TecnicasDocumento Base de ContratacionVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032024-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 13 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032196-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Encarpetado Calle 6 Altura Calle A Zona Alto Escobar Uria,Cancelado,2020-03-06,2020-03-02,PlanosEspecificaciones TecnicasDocumento Base de ContratacionConvocatoriaPlanosEspecificaciones TecnicasPlanosPlanosVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032151-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 17 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032079-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 19 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032054-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 12 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032096-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 20 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032136-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 18 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032105-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 15 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032116-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 16 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Ruben Carlos Gutierrez Coarite (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032194-1-1,Gobierno Autonomo Municipal De La Paz,Obras,ANPE,Construccion Graderias Y Obras Complementarias Calle S/N Zona Valle De Las Flores B Amor De Dios,Cancelado,2020-03-06,2020-03-02,PlanosPlanosPlanosDocumento Base de ContratacionEspecificaciones TecnicasConvocatoriaPlanosPlanosVer mas...,FORM 100FORM 170FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ana Maria Rios Lopez (Telf: 2203034), ,,   - , ,2020-03-16,La Paz,NB-SABS (D.S.0181)
20-1201-00-1031498-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Contratacion De Consultoria Individual De Linea ? Analista Administrativo Para La Direccion De Educacion Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Rafael Angel Delgadillo Lopez (Telf: 2203034), ,,   - , ,2020-02-07,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032246-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Consultor Individual De Linea Psicologo Para La Unidad De Personas Con Discapacidad Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-14,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032333-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 25 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032292-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 21 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-03,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032345-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 26 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032322-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CM,Servicio Ayudante Cocinera Cmdi 24 Para Los Centros Municipales Para El Desarrollo Infantil Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032268-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Consultor Individual De Linea Psicologo 6 Para Las Plataformas De Atencion Integral A La Familia Ddm Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032327-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Consultor Individual De Linea Pedagogo Para Atencion A Los Centros De Dia Para El Cuidado Integral De La Ninez Y Adolescencia Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032422-0-E,Gobierno Autonomo Municipal De La Paz,Servicios Generales,CD,Contratacion Del Servicio De Difusion Institucional Del Gamlp En Television Con Programacion Informativa Y Series - Dcs 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Sustento LegalContrato Modificatorio/Orden de CambioSustento TécnicoActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Pamela Clarivel Altamirano Blacutt (Telf: 2203034), ,,   - , ,2020-02-12,La Paz,NB-SABS (D.S.0181)
20-1201-00-1032366-0-E,Gobierno Autonomo Municipal De La Paz,Consultoria,CM,Consultor De Linea Educadora 12 Para El Albergue Del Bicentenario Ddm Gestion 2020,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Vania Gonzales Tamares (Telf: 2203034), ,,   - , ,2020-02-19,La Paz,NB-SABS (D.S.0181)
