cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0905-01-1032519-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPP,Adquisición De Leche Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-13,2020-03-03,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1032566-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPP,"Provisión De Alimentos Frescos (Verduras) Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2020",Contratado,2020-03-13,2020-03-03,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-18,Potosi,NB-SABS (D.S.0181)
20-0905-01-1032588-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPP,Adquisición De Harina Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-13,2020-03-03,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1032873-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Material De Escritorio Y Oficina Para Sedeges - Gestión 2020,Anulado desde la convocatoria,2020-03-10,2020-03-04,Documento Base de ContratacionConvocatoriaResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1032669-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,"Provisión De Alimentos Frescos (Frutas) Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2020",Contratado,2020-03-10,2020-03-04,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-24,Potosi,NB-SABS (D.S.0181)
20-0905-01-1033458-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Aceite Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-11,2020-03-05,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 170FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-17,Potosi,NB-SABS (D.S.0181)
20-0905-01-1033448-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Arroz Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-11,2020-03-05,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 170FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-17,Potosi,NB-SABS (D.S.0181)
20-0905-01-1033731-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Quinua Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-12,2020-03-06,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 170FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-18,Potosi,NB-SABS (D.S.0181)
20-0905-01-1034064-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Lenteja Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-13,2020-03-09,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1034339-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Miscelaneos Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1034410-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Avena Y Maicena Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-16,2020-03-10,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1034369-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Azucar Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1034391-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Fideo Para Centros Infantiles - Gestión 2020,Cancelado,2020-03-16,2020-03-10,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de Cancelacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1036865-1-1,Servicio Departamental De Gestion Social - Potosi,Consultoria,ANPE,Contratación De Consultor De Línea - Técnico Civil Para La Unidad De Planeación Y Control De Gestión,Desierto,2020-06-18,2020-03-19,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 100-EFORM RPSFORM 170,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-24,Potosi,NB-SABS (D.S.0181)
20-0905-01-1030600-0-E,Servicio Departamental De Gestion Social - Potosi,Servicios Generales,CM,Servicio De Impresión De Material De Promoción Para El Programa Papi,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-03-16,Potosi,NB-SABS (D.S.0181)
20-0905-01-1041833-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPP,Adquisición De Material De Limpieza Para Centros De Acogida - Gestión 2020,Contratado,2020-06-08,2020-05-27,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-15,Potosi,NB-SABS (D.S.0181)
20-0905-01-1032873-1-2,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Material De Escritorio Y Oficina Para Sedeges - Gestión 2020,Desierto,2020-06-15,2020-06-02,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-19,Potosi,NB-SABS (D.S.0181)
20-0905-01-1030970-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Derivados Lácteos Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-18,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-08,Potosi,NB-SABS (D.S.0181)
20-0905-01-1045681-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Harina Blanca De Trigo Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-10,Potosi,NB-SABS (D.S.0181)
20-0905-01-1045699-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Enlatados Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-08,Potosi,NB-SABS (D.S.0181)
20-0905-01-1045999-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Fideos Y Pastas Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-15,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046028-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Productos Para Desayunos Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-10,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046008-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Cereales Procesados Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-08,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046041-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,ANPE,Adquisición De Material De Limpieza Para Centros De Acogida Para Adultos Mayores - Gestión 2020,Anulado desde la convocatoria,2020-06-30,2020-06-24,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046680-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Aceites Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-16,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046691-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Azucares Y Mieles Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-12,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046705-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Productos De Cereales Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-18,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046717-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Miscelaneos Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-26,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-17,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046975-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Leche Entera En Polvo Instantánea Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-29,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-08,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046960-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Cereales En Grano Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-29,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-18,Potosi,NB-SABS (D.S.0181)
20-0905-01-1046946-0-E,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Condimentos Para Centros, Programas Y Proyectos Dependientes Del Sedeges Gestión - 2020",Contratado,,2020-06-29,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,German Ramiro Maygua Sanabria (Telf: 6224986), ,,   - , ,2020-06-15,Potosi,NB-SABS (D.S.0181)
