cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0283-14-1030470-1-1,Aduana Nacional Regional Oruro,Servicios Generales,ANPE,"Contratacion   Servicio De Transporte  Para Servidores Publicos - Oruro - Pisiga -
Pisiga -Oruro",Contratado,2020-03-10,2020-03-03,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-03-12,Oruro,NB-SABS (D.S.0181)
20-0283-14-1031516-1-1,Aduana Nacional Regional Oruro,Bienes,ANPP,Adquisicion De Toners Para Impresoras Y Fotocopiadoras,Anulado desde la convocatoria,2020-03-18,2020-03-04,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,,Oruro,NB-SABS (D.S.0181)
20-0283-14-1029560-0-E,Aduana Nacional Regional Oruro,Servicios Generales,CM,Contratacion Del Serrvicio De Courier Para La Gerencia Regional Oruro Y Administraciones,Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-01-30,Oruro,NB-SABS (D.S.0181)
20-0283-14-1031635-1-1,Aduana Nacional Regional Oruro,Servicios Generales,ANPP,Contratacion Del Servicio De Limpieza De Oficinas Gerencia Regional Oruro Y Administraciones De Aduana Gestion 2020,Anulado desde la convocatoria,2020-03-17,2020-03-04,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,,Oruro,NB-SABS (D.S.0181)
20-0283-14-1033600-0-E,Aduana Nacional Regional Oruro,Servicios Generales,CD,Contratacion Del Servicio De Publicacion De Edictos Y Otros En Medios De Prensa Escrita,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-02-14,Oruro,NB-SABS (D.S.0181)
20-0283-14-1034244-0-E,Aduana Nacional Regional Oruro,Servicios Generales,CM,"Contratacion Del Servicio De Transporte Para Servidores Publicos, Tambo Quemado- Chungara",Contratado,,2020-03-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-02-03,Oruro,NB-SABS (D.S.0181)
20-0283-14-1034232-0-E,Aduana Nacional Regional Oruro,Servicios Generales,CM,Contratacion Del Servicio De Limpieza Para La Aduana Nacional Gerencia Regional Oruro,Contratado,,2020-03-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-02-11,Oruro,NB-SABS (D.S.0181)
20-0283-14-1034225-0-E,Aduana Nacional Regional Oruro,Servicios Generales,CM,"Contratacion Del Servicio De Limpieza Para Las Administraciones De Tambo Quemado, Pisiga Y La Unidad De Coordinacion Operativa E Investigacion De Aduana Nacional",Contratado,,2020-03-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,2020-02-11,Oruro,NB-SABS (D.S.0181)
20-0283-14-1035108-1-1,Aduana Nacional Regional Oruro,Servicios Generales,ANPP,Contratación Del Servicio De Mantenimiento Y Reparación De Vehículos De La Gerencia Regional Y Sus Administraciones,Anulado desde la convocatoria,2020-03-24,2020-03-11,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,,Oruro,NB-SABS (D.S.0181)
20-0283-14-1025590-2-1,Aduana Nacional Regional Oruro,Bienes,ANPE,Adquisición De Sellos Automáticos Para La Gerencia Regional Oruro,Anulado desde la convocatoria,2020-03-19,2020-03-12,Documento Base de ContratacionConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM 100-E,Ver Ficha,Silvia Berrios Ventura (Telf: 5274822 - 5274822), ,,   - , ,,Oruro,NB-SABS (D.S.0181)
