cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0081-58-1032672-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultor Individual De Linea Tecnico En Sistemas,Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Elizabeth Julia Cussi Castro (Telf: 2124638), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0081-58-1033065-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultoria Individual De Linea  Profesional En Activos Almacenes Y Servicios Generales,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Elizabeth Julia Cussi Castro (Telf: 2124638), ,,   - , ,2020-02-07,La Paz,NB-SABS (D.S.0181)
20-0081-58-1033860-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Profesional En Sistemas,Contratado,,2020-03-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0081-58-1033861-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Profesional Contable Conciliaciones Gams,Contratado,,2020-03-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0081-58-1034259-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultoria Individual De Linea Profesional Abogado Administrativo,Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Elizabeth Julia Cussi Castro (Telf: 2124638), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
20-0081-58-1035723-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Técnico Administrativo Financiero Del Pmgm,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Elizabeth Julia Cussi Castro (Telf: 2124638), ,,   - , ,2020-02-28,La Paz,NB-SABS (D.S.0181)
20-0081-58-1035488-0-E,Programa De Mejora De La Gestion Municipal - Ii,Servicios Generales,CM,Servicio Recurrente De Limpieza Para Las Oficinas Del Pmgm,Contratado,,2020-03-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
20-0081-58-1035655-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Consultoria Individual De Linea Especialista En Sistemas De Información Geográfica,Contratado,,2020-03-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Elizabeth Julia Cussi Castro (Telf: 2124638), ,,   - , ,2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0081-58-1036483-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Apoyo Administrativo Ii Del Pmgm,Contratado,,2020-03-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Doc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-02-28,La Paz,NB-SABS (D.S.0181)
20-0081-58-1039725-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Responsable De Gestion Y Coordinacion Del Pmgm C-Ii,Contratado,,2020-05-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioContrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-01-27,La Paz,NB-SABS (D.S.0181)
20-0081-58-1040441-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Profesional Contable,Contratado,,2020-05-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioContrato Modificatorio/Orden de Cambio,FORM 400FORM 250FORM 250,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-0081-58-1043491-1-1,Programa De Mejora De La Gestion Municipal - Ii,Servicios Generales,ANPE,Contratacion De Seguro Multiriesgo Y Automotor Para El Programa De Mejora De La Gestion Municipal,Contratado,2020-06-18,2020-06-05,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - ,12/06/2020 10:30,2020-06-19,La Paz,NB-SABS (D.S.0181)
20-0081-58-1043837-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual  Asesor Legal,Contratado,,2020-06-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-01-14,La Paz,BID
20-0081-58-1043849-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual Especialista Responsable Administrativo (Jefe Administrativo Financiero),Contratado,,2020-06-09,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-01-13,La Paz,BID
20-0081-58-1046671-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,CM,Apoyo Administrativo En Archivo Del Pmgm Cii,Contratado,,2020-06-26,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-03,La Paz,NB-SABS (D.S.0181)
20-0081-58-1047897-1-1,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,ANPE,Consultoría Individual De Linea - Técnico En Sistemas,Desierto,2020-07-10,2020-07-03,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Luis Rodrigo Tapia Torrez (Telf: 2124638), ,,   - , ,2020-07-20,La Paz,NB-SABS (D.S.0181)
20-0081-58-1048006-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Coordinador General,Contratado,,2020-07-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048473-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Especialista En Base De Datos,Contratado,,2020-07-07,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048462-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Jefe Tecnico,Contratado,,2020-07-07,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioDoc. resolucion Contrato / Doc. deja sin efecto Orden de Compra/Servicio,FORM 400FORM 600,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048466-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Asesor Legal,Contratado,,2020-07-07,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048468-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,ConsultorãA Individual De Linea: Especialista En Adquisiciones,Contratado,,2020-07-07,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048470-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Especialista En Valoracion Catastral,Contratado,,2020-07-07,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048471-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Profesional En Sistemas De Informacion Geografica I,Contratado,,2020-07-07,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1048469-0-E,Programa De Mejora De La Gestion Municipal - Ii,Consultoria,OF,Consultoria Individual De Linea: Especialista Financiero,Contratado,,2020-07-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-10,La Paz,BID
20-0081-58-1050384-0-E,Programa De Mejora De La Gestion Municipal - Ii,Servicios Generales,CM,Servicio De Internet On Line Para El Pmgm - Cii,Contratado,,2020-07-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Remedios Navarro Ajata (Telf: 2124638), ,,   - , ,2020-06-26,La Paz,NB-SABS (D.S.0181)
