cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0283-00-1031972-1-1,Aduana Nacional,Consultoria,ANPE,"Contratacion Del Servicio De Supervision Técnica ""Construcción Del Muro Perimetral Y Mejoramiento Del Terreno De Ovejuyo""",Desierto,2020-03-09,2020-03-02,ConvocatoriaDocumento Base de ContratacionActa Reunion de AclaracionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,06/03/2020 16:00,2020-03-19,La Paz,NB-SABS (D.S.0181)
20-0283-00-1031627-0-E,Aduana Nacional,Bienes,CD,Adquisicion De Gasolina Especial Para Los Vehiculos De La Oficina Central De La Aduana Nacional,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Ninfa Yaneth Arizaca Choque (Telf: 2128008), ,,   - , ,2020-01-28,La Paz,NB-SABS (D.S.0181)
20-0283-00-1032597-1-1,Aduana Nacional,Servicios Generales,ANPP,Servicio De Soporte Tecnico De Fabrica Para La Infraestructura De Telecomunicaciones De La Aduana Nacional,Anulado desde la convocatoria,2020-03-16,2020-03-03,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ninfa Yaneth Arizaca Choque (Telf: 2128008), ,,   - ,11/03/2020 16:00,,La Paz,NB-SABS (D.S.0181)
20-0283-00-1032404-0-E,Aduana Nacional,Bienes,CM,Adquisicion De Timbres De Control Fiscal (Con Adhesivo) Para Cerveza Importada,Contratado,,2020-03-03,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wendy Carla Mamani Chavez (Telf: 2128008), ,,   - , ,2020-02-05,La Paz,NB-SABS (D.S.0181)
20-0283-00-1033404-1-1,Aduana Nacional,Servicios Generales,ANPE,"Contratacion Del Servicio De Administracion, Produccion Y Difusion Digital En Redes Sociales Para La Aduana Nacional 2020",Desierto,2020-03-13,2020-03-06,ConvocatoriaDocumento Base de ContratacionActa Reunion de AclaracionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,11/03/2020 16:00,2020-03-23,La Paz,NB-SABS (D.S.0181)
20-0283-00-1034954-1-1,Aduana Nacional,Bienes,ANPE,Adquisicion De Ups S De 10kva Para La Oficina Central De La Aduana Nacional,Contratado,2020-03-18,2020-03-11,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 100-EFORM RPSFORM 170FORM 200,Ver Ficha,Carla Veronica Jemio Carpio (Telf: 2128008), ,,   - ,16/03/2020 09:30,2020-06-23,La Paz,NB-SABS (D.S.0181)
20-0283-00-1035769-1-1,Aduana Nacional,Servicios Generales,ANPE,Contratacion Del Servicio De Mantenimiento De La Infraestructura De Energia De La Aduana Nacional.,Anulado desde la convocatoria,2020-06-19,2020-03-13,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Ninfa Yaneth Arizaca Choque (Telf: 2128008), ,,   - ,18/03/2020 16:00,,La Paz,NB-SABS (D.S.0181)
20-0283-00-1035759-0-E,Aduana Nacional,Bienes,CM,Adquisicion  De Toneres,Contratado,,2020-03-16,Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Acta o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Iris Daniela Gutierrez Parraga (Telf: 2128008), ,,   - , ,2020-02-11,La Paz,NB-SABS (D.S.0181)
20-0283-00-1036009-0-E,Aduana Nacional,Servicios Generales,CM,Contratacion Del Servicio De Comunicacion Para El Centro De Monitoreo De La Aduana Nacional - Segunda Fase,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - , ,2020-02-26,La Paz,NB-SABS (D.S.0181)
20-0283-00-1037018-0-E,Aduana Nacional,Servicios Generales,CD,Contratacion Del Servicio De Difusion Publicitaria De La Aduana Nacional En Medios De Comunicacion Televisivos (Segundo Grupo),Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Carla Veronica Jemio Carpio (Telf: 2128008), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0283-00-1037053-0-E,Aduana Nacional,Servicios Generales,CD,Contratacion Del Servicio De Difusion Publicitaria De La Aduana Nacional En Medios De Comunicacion Televisivos (Primer Grupo).,Contratado,,2020-03-24,Res. de Adjudicacion (nota)Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Ninfa Yaneth Arizaca Choque (Telf: 2128008), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0283-00-1037479-0-E,Aduana Nacional,Bienes,CM,Adquisicion De Timbres De Control Fiscal (Con Adhesivo) Para Aguardientes Y Licores Importados,Contratado,,2020-03-31,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wendy Carla Mamani Chavez (Telf: 2128008), ,,   - , ,2020-02-12,La Paz,NB-SABS (D.S.0181)
20-0283-00-1038967-0-E,Aduana Nacional,Servicios Generales,CD,Contratacion Del Servicio De Difusion Publicitaria De La Aduana Nacional En Medios De Comunicacion Radiales - Primer Grupo,Contratado,,2020-04-27,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Karla Andrea Llano Lopez (Telf: 2128008), ,,   - , ,2020-02-04,La Paz,NB-SABS (D.S.0181)
20-0283-00-1042717-0-E,Aduana Nacional,Bienes,CM,Adquisicion De Libro De Cuentos Infantiles De Lucha Contra El Contrabando Para El Programa De Educacion Tributaria Aduanera Aprendamos Con La Aduana.,Contratado,,2020-06-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Carla Veronica Jemio Carpio (Telf: 2128008), ,,   - , ,2020-03-09,La Paz,NB-SABS (D.S.0181)
20-0283-00-1043394-0-E,Aduana Nacional,Bienes,CM,Adquisicion De Utiles De Escritorio Y Materiales Para La Oficina Central De La Aduana Nacional,Contratado,,2020-06-08,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Wendy Carla Mamani Chavez (Telf: 2128008), ,,   - , ,2020-03-05,La Paz,NB-SABS (D.S.0181)
20-0283-00-1024476-2-1,Aduana Nacional,Servicios Generales,ANPP,Contratacion Del Servicio De Impresion De Timbres De Control Fiscal (Con Adhesivo) I,Anulado desde la convocatoria,2020-06-22,2020-06-08,ConvocatoriaDocumento Base de ContratacionActa Reunion de AclaracionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,15/06/2020 09:30,,La Paz,NB-SABS (D.S.0181)
20-0283-00-1033404-2-1,Aduana Nacional,Servicios Generales,ANPE,"Contratacion Del Servicio De Administracion, Produccion Y Difusion Digital En Redes Sociales Para La Aduana Nacional 2020",Anulado desde la convocatoria,2020-06-16,2020-06-08,ConvocatoriaDocumento Base de ContratacionActa Reunion de AclaracionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,12/06/2020 09:30,,La Paz,NB-SABS (D.S.0181)
20-0283-00-1033404-2-2,Aduana Nacional,Servicios Generales,ANPE,"Contratacion Del Servicio De Administracion, Produccion Y Difusion Digital En Redes Sociales Para La Aduana Nacional 2020",Contratado,2020-06-19,2020-06-12,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,17/06/2020 09:30,2020-06-30,La Paz,NB-SABS (D.S.0181)
20-0283-00-1024476-2-2,Aduana Nacional,Servicios Generales,ANPP,Contratacion Del Servicio De Impresion De Timbres De Control Fiscal (Con Adhesivo) I,Anulado desde la convocatoria,2020-07-03,2020-06-19,Documento Base de ContratacionConvocatoriaActa Reunion de AclaracionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Jeanneth Llusco Colque (Telf: 2128008), ,,   - ,30/06/2020 09:30,,La Paz,NB-SABS (D.S.0181)
20-0283-00-1045763-1-1,Aduana Nacional,Bienes,ANPP,Adquisicion De Tintas Y Toneres Para La Oficina Central De La Aduana Nacional,Anulado desde la convocatoria,2020-07-03,2020-06-19,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Karla Andrea Llano Lopez (Telf: 2128008), ,,   - , ,,La Paz,NB-SABS (D.S.0181)
