cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0311-00-1028635-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea Auxiliar Administrativo - Chofer,Contratado,,2020-03-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-02,La Paz,NB-SABS (D.S.0181)
20-0311-00-1030506-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea - Tecnico Ii2 Economico En Seguimiento Y Fiscalizacion Santa Cruz,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-14,La Paz,NB-SABS (D.S.0181)
20-0311-00-1030517-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea - Tecnico Ii. 2 Ingeniero En Sarh,Contratado,,2020-03-13,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-21,La Paz,NB-SABS (D.S.0181)
20-0311-00-1035326-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea Tecnico Ii.2 Asistente De Contrataciones,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2019-12-30,La Paz,NB-SABS (D.S.0181)
20-0311-00-1035405-1-1,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Bienes,ANPE,Adquisición De Útiles De Escritorio Y Oficina Para La Aaps Gestión 2020,Contratado,2020-03-20,2020-03-13,ConvocatoriaDocumento Base de ContratacionResolución/Nota/Documento que autorice la AmpliacionConvocatoria a AmpliacionRes. de Adjudicacion (nota)Res. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioVer mas...,FORM 100FORM 100-EFORM 170FORM 200FORM 500,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-06-10,La Paz,NB-SABS (D.S.0181)
20-0311-00-1029729-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Auxiliar Administrativo - Tecnico En Activos Fijos Y Almacenes,Contratado,,2020-03-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-02,La Paz,NB-SABS (D.S.0181)
20-0311-00-1035867-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea Técnico Ii.2 En Laboratorio Der Nacional,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-29,La Paz,NB-SABS (D.S.0181)
20-0311-00-1035933-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Bienes,CM,Compra De Ã?Tiles De Escritorio (Toners 2020),Contratado,,2020-03-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-14,La Paz,NB-SABS (D.S.0181)
20-0311-00-1035857-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea Tecnico Iii.1 En Fiscalizaciã??N La Paz,Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-30,La Paz,NB-SABS (D.S.0181)
20-0311-00-1036696-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Tã??Cnico Ii.2 En Fiscalizaciã??N De Procesos Regulatorios,Contratado,,2020-06-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-29,La Paz,NB-SABS (D.S.0181)
20-0311-00-1030464-0-E,Autoridad De Fiscalizacion Y Control Social De Agua Potable Y Saneamiento  Basico,Consultoria,CM,Consultor Individual De Linea - Tecnico Ii.2 Tecnico Odeco Cochabamba,Contratado,,2020-06-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Claudia Fabiana Daza Covarrubias (Telf: 2310801), ,,   - , ,2020-01-14,La Paz,NB-SABS (D.S.0181)
