cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0225-00-1033194-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Servicios Generales,CM,Provision De Pasajes Aereos Programa Miagua V Nacional Gestion 2020,Contratado,,2020-03-05,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-01-23,La Paz,NB-SABS (D.S.0181)
20-0225-00-1033598-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Servicios Generales,CM,Provisionde Pasajes Aereos Miagua Iv Nacional Gestion 2020,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-01-23,La Paz,NB-SABS (D.S.0181)
20-0225-00-1028973-2-1,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,ANPE,Especialista En Gestión De Epsa Paquete 4 Miagua Iv Departamento Cochabamba,Desierto,2020-03-19,2020-03-13,ConvocatoriaDocumento Base de ContratacionEnmiendasInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-03-24,La Paz,NB-SABS (D.S.0181)
20-0225-00-1036196-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Servicios Generales,CM,Provision De Pasajes Aereos Programa Miagua Iv Fase 2 Nacional,Contratado,,2020-03-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-01-23,La Paz,NB-SABS (D.S.0181)
20-0225-00-1036847-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,CM,Técnico Del Área De Gestión Del Conocimiento Miagua V,Contratado,,2020-03-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-01-06,La Paz,NB-SABS (D.S.0181)
20-0225-00-1037132-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,CM,Responsable Regional Tarija Miagua Iv,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
20-0225-00-1037109-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,CM,Tecnico En Gestion Documental Ii Miagua Iv Post Proyecto,Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
20-0225-00-1036962-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Servicios Generales,CM,Servicio De Courier Gestion 2020,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-02-10,La Paz,NB-SABS (D.S.0181)
20-0225-00-1037017-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Bienes,CM,Compra De Útiles De Escritorio Y Oficina Programa Miagua Iv Fase Ii,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-03-11,La Paz,NB-SABS (D.S.0181)
20-0225-00-1037237-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,CM,Profesional Tecnico Regional La Paz Miagua Iv,Contratado,,2020-03-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
20-0225-00-1037217-0-E,Servicio Nacional Para La  Sostenibilidad De Servicios En Saneamiento Básico - Senasba,Consultoria,CM,Responsable Regional La Paz Miagua Iv Fase 2,Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de Cambio,FORM 400FORM 250,Ver Ficha,Irazema Vania Burgoa Portillo (Telf: 2152404), ,,   - , ,2020-02-03,La Paz,NB-SABS (D.S.0181)
