cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-1610-00-975299-2-1,Gobierno Autonomo Municipal De El Puente - Trj,Obras,LP,Construccion Sistema De Agua Potable El Cruce Iscayachi Fase Ii,Suspendido,2020-03-27,2020-03-06,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCEnmiendasResolucion/Documento de Suspension,FORM 100FORM 120FORM 100-E,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - ,17/03/2020 10:00,,Tarija,NB-SABS (D.S.0181)
20-1610-00-1037553-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Adquisicion De Equipos E Insumos De Bioseguridad Para El Control Y Prevencion Del (Covid-19) - Municipio El Puente,Contratado,,2020-04-14,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-03-25,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038254-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Consultoria,CM,Supervision Tecnica Construccion Sistema De Agua Potable Chilcayo,Contratado,,2020-04-14,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-02-12,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038456-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Dotacion De Equipos De Bioseguridad Para El Control Y Prevencion Del (Covid-19) Municipio El Puente,Contratado,,2020-04-17,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-04-16,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038458-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,Adquisicion De Trajes De Bioseguridad Para El Control Y Prevencion Del (Covid-19) - Municipio El Puente,Contratado,,2020-04-17,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-04-16,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038643-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Servicios Generales,CM,Cocinera Internado El Puente - Portera,Contratado,,2020-04-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038648-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Servicios Generales,CM,Chofer Transporte Escolar I,Contratado,,2020-04-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038841-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Bienes,CM,"Aquisicion De Productos Quimicos, Material De Limpieza E Higiene Para Puestos De Salud Y Puestos De Control Para La Prevencion Del (Covid-19) - Municipio El Puente",Contratado,,2020-04-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-04-17,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038358-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Consultoria,CM,Tecnico Informatico Sector Educacion,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038642-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Consultoria,CM,Administradora Internado El Molino,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038368-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Consultoria,CM,Administradora Internado El Puente I,Contratado,,2020-04-23,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
20-1610-00-1038637-0-E,Gobierno Autonomo Municipal De El Puente - Trj,Consultoria,CM,Administrador Internado El Puente Ii,Contratado,,2020-04-23,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Cira Torrez Olarte (Telf: 4613690), ,,   - , ,2020-01-29,Tarija,NB-SABS (D.S.0181)
