cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0905-00-1032603-1-1,Gobierno Autónomo Departamental De Potosí,Obras,LP,Const. Camino Asfaltado Puente Rio Grande - Cr. Camino Laguna Colorada,Anulado desde la convocatoria,2020-03-26,2020-03-03,PlanosConvocatoriaPlanosPlanosPlanosPlanosDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,13/03/2020 10:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1033029-1-1,Gobierno Autónomo Departamental De Potosí,Consultoria,ANPE,Supervisión Técnica Construcción Sistema De Alcantarillado Sanitario Arampampa,Contratado,2020-03-16,2020-03-04,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM RPSFORM 200,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-03-19,Potosi,NB-SABS (D.S.0181)
20-0905-00-1032713-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Adquisicion De Maiz Soya Y Afrecho Para El Servicio Departamental Agropecuario (Chinoli),Contratado,,2020-03-04,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-20,Potosi,NB-SABS (D.S.0181)
20-0905-00-1032815-0-E,Gobierno Autónomo Departamental De Potosí,Servicios Generales,CM,Provision Y Colocado De Piso Ambientes De La Sddaysa,Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-20,Potosi,NB-SABS (D.S.0181)
20-0905-00-1033236-1-1,Gobierno Autónomo Departamental De Potosí,Obras,LP,Const. Sistema De Riego Rio Molino Jarana,Anulado desde la convocatoria,2020-07-13,2020-03-05,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,17/03/2020 10:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1033548-0-E,Gobierno Autónomo Departamental De Potosí,Consultoria,CM,Contratacion Consultor De Linea Profesional Ii Agronomo Municipios De Betanzos Y Caiza D Proy. Desar. Lechero Region Centro Depto. De Potosi,Contratado,,2020-03-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-12,Potosi,NB-SABS (D.S.0181)
20-0905-00-1033589-1-1,Gobierno Autónomo Departamental De Potosí,Obras,LP,Const. Sistema De Riego Integral Ckacka Kollu,Anulado desde la convocatoria,2020-07-21,2020-03-06,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de SuspensionResolucion/Documento de ReanudacionResolucion/Documento de Anulacion,FORM 100FORM 100-EFORM RPSFORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,18/03/2020 17:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1034093-0-E,Gobierno Autónomo Departamental De Potosí,Consultoria,CM,Contratacion Consultor De Linea Profesional Ii Agronomo Municipios De Tinguipaya Y Yocalla Proy. Desar. Lechero Region Depto. De Potosi,Contratado,,2020-03-09,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-20,Potosi,NB-SABS (D.S.0181)
20-0905-00-1031767-0-E,Gobierno Autónomo Departamental De Potosí,Servicios Generales,CD,"Servicio Artistico Musical De ""Luigui Tercer Vocalista De Los Originales Iracundos"" Para Su Participacion En La Entrada Del Corso Departamental Ciudad De Plata",Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-27,Potosi,NB-SABS (D.S.0181)
20-0905-00-1032603-1-2,Gobierno Autónomo Departamental De Potosí,Obras,LP,Const. Camino Asfaltado Puente Rio Grande - Cr. Camino Laguna Colorada Tramo No.3 (Prog. 52+000 - Prog. 78+000),Adjudicado,2020-07-30,2020-03-13,Documento Base de ContratacionPlanosPlanosPlanosConvocatoriaResolucion/Documento de SuspensionResolucion/Documento de ReanudacionEnmiendasVer mas...,FORM 100FORM 100-EFORM RPSFORM 120FORM 170,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,25/03/2020 10:00,2020-08-05,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036110-0-E,Gobierno Autónomo Departamental De Potosí,Consultoria,CM,Contratacion Consultor De Linea Profesional Ii Agronomo Municipios De Puna Y Ckochas Proy. Desar. Lechero Region Centro Depto. De Potosi,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-14,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036257-1-1,Gobierno Autónomo Departamental De Potosí,Bienes,LP,Const. E Implementacion Centro De Capacitacion Textil Artesanal A Patiño - Uncia (Equipo Y Maquinaria),Suspendido,2020-04-07,2020-03-17,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,23/03/2020 10:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036717-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Adquisición De Insumos Para El Servicio De Farmacia Ped. No. 11,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Juan Marcelo Villalpando Montoya (Telf: 6229679), ,,   - , ,2020-03-02,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036529-0-E,Gobierno Autónomo Departamental De Potosí,Servicios Generales,CM,Mantenimiento Y Reparacion Cubierta De Oficina De Auditoria Interna En El Edificio De Excordepo Ii Bloque,Contratado,,2020-03-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-03-05,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036916-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Productos Químicos Y Farmacéuticos Para El Servicio De Farmacia Ped. No. 10,Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Juan Marcelo Villalpando Montoya (Telf: 6229679), ,,   - , ,2020-03-02,Potosi,NB-SABS (D.S.0181)
20-0905-00-1037126-1-1,Gobierno Autónomo Departamental De Potosí,Obras,LP,Ampl. Electrificacion Rural Modesto Omiste Villazon (Zona Este),Suspendido,2020-04-13,2020-03-20,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,30/03/2020 10:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1037059-1-1,Gobierno Autónomo Departamental De Potosí,Obras,LP,Const. Electrificacion Rural Comunidades Faltantes Toro Toro,Suspendido,2020-04-13,2020-03-20,ConvocatoriaDocumento Base de ContratacionResolucion/Documento de Suspension,FORM 100FORM 100-E,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - ,30/03/2020 11:00,,Potosi,NB-SABS (D.S.0181)
20-0905-00-1036895-0-E,Gobierno Autónomo Departamental De Potosí,Consultoria,CM,"Contratacion Consultor De Linea Profesional Ii Veterinario Municipios De Puna, Tinguipaya Y Yocalla Proy. Desar. Lechero Region Centro Dpto. De Potosi.",Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-21,Potosi,NB-SABS (D.S.0181)
20-0905-00-1037189-0-E,Gobierno Autónomo Departamental De Potosí,Consultoria,CM,"Contratacion Consultor De Linea Profesional Ii Veterinario Municipios De Ckochas, Betanzos Y Cayza D. Proy. Desar. Lechero Region Centro Depto. De Potosi.",Contratado,,2020-03-20,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Eva Basagoitia Quispe (Telf: 6229679), ,,   - , ,2020-02-21,Potosi,NB-SABS (D.S.0181)
20-0905-00-1037301-0-E,Gobierno Autónomo Departamental De Potosí,Bienes,CM,Placas Radiograficas Para Radiologia Del H.D.B. Ped. 4342,Contratado,,2020-03-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioContrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 250FORM 500,Ver Ficha,Juan Marcelo Villalpando Montoya (Telf: 6229679), ,,   - , ,2020-03-12,Potosi,NB-SABS (D.S.0181)
