cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0146-00-1032582-1-1,Universidad Autonoma Gabriel Rene Moreno,Servicios Generales,ANPE,Contratacion De Una Empresa De Seguridad Y Vigilancia Para La Unidad De Postgrado Business School De La Fceaf - Uagrm,Contratado,2020-03-09,2020-03-03,Documento Base de ContratacionEspecificaciones TecnicasConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Martha Lidia Alvarez Caballero (Telf: 3398516), ,,   - , ,2020-03-13,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1032343-1-1,Universidad Autonoma Gabriel Rene Moreno,Servicios Generales,ANPP,Contratacion De Servicios De Comedor Universitario Montero 2020. Convocatoria Anpe Nº 05-2020 Sistema: 2495.,Adjudicado,2020-03-13,2020-03-03,ConvocatoriaEspecificaciones TecnicasDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Lilian  Denisse Castro Palacios (Telf: 3398516), ,,   - , ,2020-07-09,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1033022-1-1,Universidad Autonoma Gabriel Rene Moreno,Servicios Generales,ANPE,Contratacion De Una Empresa De Seguridad Y Vigilancia Para La Unidad De Postgrado Business School De La Fceaf - Uagrm,Anulado desde la convocatoria,2020-03-10,2020-03-04,ConvocatoriaEspecificaciones TecnicasDocumento Base de ContratacionResolucion/Documento de Anulacion,FORM 100FORM 100-E,Ver Ficha,Martha Lidia Alvarez Caballero (Telf: 3398516), ,,   - , ,,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1032665-1-1,Universidad Autonoma Gabriel Rene Moreno,Servicios Generales,ANPP,Contratación Servicio De Comedor Universitario Camiri Gestión 2020,Desierto,2020-03-16,2020-03-04,Especificaciones TecnicasConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Katlin Joseline Ardaya Jordan (Telf: 3398516), ,,   - , ,2020-07-20,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1033022-1-2,Universidad Autonoma Gabriel Rene Moreno,Servicios Generales,ANPE,Contratacion De Una Empresa Para El Servicio De Limpieza Y Mantenimiento De Todos Los Ambientes Internos Y Externos Del Edificio De La Uagrm Business School De La F.C.E.A.F. De La U.A.G.R.M,Contratado,2020-03-12,2020-03-06,Documento Base de ContratacionConvocatoriaEspecificaciones TecnicasRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Martha Lidia Alvarez Caballero (Telf: 3398516), ,,   - , ,2020-03-18,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1034608-1-1,Universidad Autonoma Gabriel Rene Moreno,Consultoria,ANPE,F.C.F.B. Consultoria Individual De Linea: Profesional De Apoyo Para La Coordinacion Academica De La Unidad De Posgrado Facultativo,No Informado,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota),FORM 100FORM 170,Ver Ficha,Albaro Gonzalo Arandia Torrico (Telf: 3398516), ,,   - , ,2020-03-19,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1034434-1-1,Universidad Autonoma Gabriel Rene Moreno,Consultoria,ANPE,F.C.F.B. Consultoria Individual De Linea Para Coordinador Administrativo Y Financiero De La Unidad De Posgrado Facultativo,Cancelado,2020-03-16,2020-03-10,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolucion/Documento de Cancelacion,FORM 100FORM 170FORM 100-E,Ver Ficha,Albaro Gonzalo Arandia Torrico (Telf: 3398516), ,,   - , ,2020-03-19,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1033655-1-1,Universidad Autonoma Gabriel Rene Moreno,Consultoria,ANPE,F.C.F.B. Contratacion Consultor Individual De Lina: Bioquimico Para El Laboratorio Clinico,No Informado,2020-03-16,2020-03-10,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Albaro Gonzalo Arandia Torrico (Telf: 3398516), ,,   - , ,2020-03-19,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1034817-1-1,Universidad Autonoma Gabriel Rene Moreno,Consultoria,ANPE,F.C.F.B. Consultoria Individual De Linea: Responsable De Practicas De Laboratorio Para El Area Clinica De La Unidad De Posgrado Facultativo,No Informado,2020-03-17,2020-03-11,ConvocatoriaDocumento Base de Contratacion,FORM 100,Ver Ficha,Albaro Gonzalo Arandia Torrico (Telf: 3398516), ,,   - , ,2020-03-20,Santa Cruz,NB-SABS (D.S.0181)
20-0146-00-1034699-1-1,Universidad Autonoma Gabriel Rene Moreno,Consultoria,ANPE,F.C.F.B. Consultoria Individual De Linea: Profesional De Apoyo Para La Coordinacion De Investigacion De La Unidad De Posgrado Facultativo,No Informado,2020-03-17,2020-03-11,ConvocatoriaDocumento Base de Contratacion,FORM 100,Ver Ficha,Albaro Gonzalo Arandia Torrico (Telf: 3398516), ,,   - , ,2020-03-20,Santa Cruz,NB-SABS (D.S.0181)
