cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0903-13-1035281-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,"Sueros Hemoclasificadores (Suero Anti A, Suero Anti B, Suero Anti Ab, Suero Anti D, Suero Control Rhesus)",Contratado,2020-03-19,2020-03-12,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Resolución/Nota/Documento que autorice la AmpliacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 100-EFORM 200,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-03-25,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1032857-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Servicios Generales,CD,Publicidad Radial 1 Empresa,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-02-14,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1036019-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,"Reactivo: Kit Sueros Anti C, C, E, E",Desierto,2020-03-23,2020-03-16,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-03-25,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1036918-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,CM,Refrigerio Para Donantes De Sangre (Solido),Contratado,,2020-03-19,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-02-17,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1037241-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Reactivo: Chagas Elisa X 96 Determinaciones O Su Equivalente,Desierto,2020-04-02,2020-03-20,ConvocatoriaDocumento Base de ContratacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-04-06,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1037600-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Reactivo: Hepatitis C X 96 Determinaciones O Su Equivalente,Desierto,2020-04-09,2020-03-27,Documento Base de ContratacionConvocatoriaRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-04-14,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1037241-2-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Reactivo: Chagas Elisa X 96 Determinaciones O Su Equivalente,Contratado,2020-04-29,2020-04-13,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-05-05,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1037600-2-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Reactivo: Hepatitis C X 96 Determinaciones O Su Equivalente,Contratado,2020-05-08,2020-04-22,Documento Base de ContratacionConvocatoriaRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-05-15,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1036019-2-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,"Reactivo: Kit Sueros Anti C, C, E, E",Contratado,2020-06-04,2020-05-28,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 100FORM 170FORM 200,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-06-08,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1042824-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPE,Set Plasmaferesis Y Leucoaferesis,Contratado,2020-06-09,2020-06-02,ConvocatoriaDocumento Base de ContratacionRes. de Adjudicacion (nota)Informe de la Comision/Responsable de EvaluacionContrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 100FORM 170FORM 200FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-06-10,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1044548-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,CM,Reactivo: Anti Kell X 10 Ml,Contratado,,2020-06-15,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-05-28,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1044848-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Plaqueta-Aferesis,Desierto,2020-06-29,2020-06-16,Documento Base de ContratacionConvocatoriaInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 170,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-06-30,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1045522-0-E,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,CM,Compra De Toner 12a Y85a,Contratado,,2020-06-18,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-06-15,Cochabamba,NB-SABS (D.S.0181)
20-0903-13-1046332-1-1,Banco De Sangre De Referencia Departamental Cochabamba,Bienes,ANPP,Bolsas De Sangre Dobles,Desierto,2020-07-07,2020-06-24,ConvocatoriaDocumento Base de ContratacionRes. de Desierta (nota)Informe de la Comision/Responsable de Evaluacion,FORM 100FORM 170,Ver Ficha,Sheril Ximena Lopez Gadella (Telf: 4532200), ,,   - , ,2020-07-10,Cochabamba,NB-SABS (D.S.0181)
