cuce,entidad,tipo_de_contratacion,modalidad,objeto_de_contratacion,estado,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_del_proceso,persona_contacto,garantia,costo_pliego,arpc,reunión_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
20-0047-34-1032955-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Transporte De Grano De Trigo Nacional  Occidente (Regional Cochabamba),Contratado,,2020-03-04,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Kely Nadir Peralta Callisaya (Telf: 2115500), ,,   - , ,2020-01-28,La Paz,NB-SABS (D.S.0181)
19-0047-34-1034606-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Almacenamiento, Beneficiado (Procesado) Y Despacho De Subproductos De Grano De Arroz En Chala Campaã?A Verano 2017/2018",Contratado,,2020-03-10,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Sustento TécnicoContrato Modificatorio/Orden de CambioSustento Legal,FORM 400FORM 250,Ver Ficha,Paola Angela Tambo Torrez (Telf: 2115500), ,,   - , ,2020-01-06,La Paz,NB-SABS (D.S.0181)
19-0047-34-1035054-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Almacenamiento, Beneficiado (Procesado) Y Despacho De Subproductos De Grano De Arroz En Chala, Campaã?A Verano 2018/2019",Contratado,,2020-03-11,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Paola Angela Tambo Torrez (Telf: 2115500), ,,   - , ,2020-01-06,La Paz,NB-SABS (D.S.0181)
20-0047-34-1035730-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,Compra De Bolsas De Polipropileno Para Envasado De Productos De Trigo Proceso: Emapa/Gat/Cd/Com/No 014 /2020,Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Acta o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Humberto Blanco Loza (Telf: 2115500), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
19-0047-34-1035725-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Almacenamiento, Mantenimiento Y Despacho De Grano De Maiz - Gestion 2020",Contratado,,2020-03-13,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Paola Angela Tambo Torrez (Telf: 2115500), ,,   - , ,2019-12-27,La Paz,NB-SABS (D.S.0181)
20-0047-34-1035887-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Compra De Papel Primer Semestre De La Gestion 2020,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Blanca Elena Deheza Rodriguez (Telf: 2115500), ,,   - , ,2020-02-13,La Paz,NB-SABS (D.S.0181)
19-0047-34-1035954-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio  De  Molienda  De  Trigo  Para La  Ciudad  De  El Alto En Torremolinos S.R.L.,Contratado,,2020-03-16,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioSustento TécnicoSustento LegalActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-06,La Paz,NB-SABS (D.S.0181)
19-0047-34-1035942-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio  De Molienda  De  Trigo  Para La Ciudad  De  La  Paz  En  Compañía Molinera Boliviana S.A.,Contratado,,2020-03-16,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-06,La Paz,NB-SABS (D.S.0181)
20-0047-34-1035971-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Molienda De Trigo Para La Ciudad De La Paz En Sociedad Industrial Molinera S.A. Simsa,Contratado,,2020-03-16,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-13,La Paz,NB-SABS (D.S.0181)
19-0047-34-1037310-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De  Molienda  De  Trigo Para La  Ciudad  De El  Alto  En  Molino Y Fabrica     De     Fideos    Aurora     S.R.L.,Contratado,,2020-03-21,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioSustento LegalContrato Modificatorio/Orden de CambioSustento Técnico,FORM 400FORM 250FORM 250,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-03,La Paz,NB-SABS (D.S.0181)
19-0047-34-1037767-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De  Molienda  De Trigo  Para La Ciudad  De El Alto En Molino Andino S.A.,Contratado,,2020-04-02,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioContrato Modificatorio/Orden de CambioSustento TécnicoSustento LegalActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-03,La Paz,NB-SABS (D.S.0181)
20-0047-34-1037041-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Transporte De Grano De Trigo Nacional Oriente Silo Cabezas El Alto La Paz, Cochabamba Y Oruro",Contratado,,2020-04-06,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Contrato Modificatorio/Orden de CambioSustento LegalSustento TécnicoActa o informe de recepcion definitivaActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Kely Nadir Peralta Callisaya (Telf: 2115500), ,,   - , ,2020-03-05,La Paz,NB-SABS (D.S.0181)
19-0047-34-1037906-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio  De  Molienda De Trigo Para La Ciudad De Cochabamba En Industria Molinera  Concordia S.R.L.,Contratado,,2020-04-06,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioSustento LegalSustento TécnicoContrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-01-03,La Paz,NB-SABS (D.S.0181)
20-0047-34-1037964-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Mantenimiento Y Repuestos De Vehiculos Regional Santa Cruz Gestion 2020,Contratado,,2020-04-07,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Geovanna Wendy Sandoval Bascope (Telf: 2115500), ,,   - , ,2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0047-34-1037960-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Bienes,CD,Servicio De Provision De Combustible Vehiculos Regional Santa Cruz Gestion 2020,Contratado,,2020-04-07,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota),FORM 400,Ver Ficha,Geovanna Wendy Sandoval Bascope (Telf: 2115500), ,,   - , ,2020-02-18,La Paz,NB-SABS (D.S.0181)
20-0047-34-1021214-1-2,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Consultoria,LP,Auditoria Externa A Los Estados Financieros De La Empresa De Apoyo A La Producción De Alimentos - Gestión 2019,Desierto,2020-05-21,2020-04-17,ConvocatoriaDocumento Base de ContratacionResolucion de aprobacion del DBCResolucion/Documento de SuspensionResolucion/Documento de ReanudacionInforme de la Comision/Responsable de EvaluacionRes. de Desierta (nota),FORM 100FORM 120FORM 100-EFORM RPSFORM 170,Ver Ficha,Geovanna Wendy Sandoval Bascope (Telf: 2115500), ,,   - ,23/04/2020 09:30,2020-05-27,La Paz,NB-SABS (D.S.0181)
20-0047-34-1038389-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Procesado (Beneficiado), Despacho De Productos Y Subproductos De Grano De Arroz En Chala Campaña Verano 2018/2019",Contratado,,2020-04-20,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioActa o informe de recepcion definitiva,FORM 400FORM 500,Ver Ficha,Humberto Blanco Loza (Telf: 2115500), ,,   - , ,2020-03-02,La Paz,NB-SABS (D.S.0181)
19-0047-34-1039112-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio Recurrente De Enlace De Datos Para Las Plantas De Emapa (Cuatro Cañadas, San Pedro, Cabezas, Yapacani, San Julian, Caracollo) Y  Centros De Acopio De Granos",Contratado,,2020-04-28,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Kely Nadir Peralta Callisaya (Telf: 2115500), ,,   - , ,2019-12-31,La Paz,NB-SABS (D.S.0181)
20-0047-34-1039854-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,"Servicio De Transporte De Grano De Trigo Nacional Oriente Silos San Julian ? El Alto, La Paz, Cuatro Cañadas, Silos San Pedro -  Cuatro Cañadas",Contratado,,2020-05-08,Contrato/Orden de Compra/Orden de ServicioRes. de Adjudicacion (nota)Sustento TécnicoSustento LegalContrato Modificatorio/Orden de CambioActa o informe de recepcion definitiva,FORM 400FORM 250FORM 500,Ver Ficha,Edwin Rojas Mamani (Telf: 2115500), ,,   - , ,2020-03-19,La Paz,NB-SABS (D.S.0181)
20-0047-34-1039855-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Procesado (Beneficiado) Y Despacho De Productos Y Subproductos De Grano De Arroz En Chala Campaña Verano 2018/2019 Emapa/Gat/Cd/Serv/No 008/2020,Contratado,,2020-05-15,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de Servicio,FORM 400,Ver Ficha,Humberto Blanco Loza (Telf: 2115500), ,,   - , ,2020-02-17,La Paz,NB-SABS (D.S.0181)
19-0047-34-1040777-0-E,Empresa De Apoyo A La Produccion De Alimentos - Emapa,Servicios Generales,CD,Servicio De Alquiler Almacen Senkata Arados Regional El Alto Proceso: Gc/Uc/Alq/2020-039,Contratado,,2020-05-19,Res. de Adjudicacion (nota)Contrato/Orden de Compra/Orden de ServicioInforme,FORM 400,Ver Ficha,Marina Ribera Paniagua (Telf: 2115500), ,,   - , ,2019-12-10,La Paz,NB-SABS (D.S.0181)
